ENTRY            13997   20050518                             13401399700000001 
SUBENT        13997001   20050518                             13401399700100001 
BIB                  9         18                                 1399700100002 
INSTITUTE  (1USALRL)                                              1399700100003 
REFERENCE  (R,UCRL-TR-209474,,2005)                               1399700100004 
           (C,2004SANTA,1,1035,2004)                              1399700100005 
AUTHOR     (D.Dashdorj,G.E.Mitchell,P.E.Garrett,U.Agvaanluvsan,   1399700100006 
            J.A.Becker,L.A.Bernstein,J.R.Cooper,R.D.Hoffman,      1399700100007 
            W.Younes,N.Devlin,N.Fotiades,R.O.Nelson)              1399700100008 
TITLE      48Ti (n,xnp alpha gamma) reaction cross sections using 1399700100009 
            spallation neutrons for En=1-20 MeV                   1399700100010 
FACILITY   (LINAC,1USALAS) LANSCE accelerator and WNR Facility    1399700100011 
DETECTOR   (GE-IN) Geanie detector array, 11 Compton-suppressed   1399700100012 
            planar germanium detectors and 14 coaxial Ge          1399700100013 
            detectors (9 Compton-suppressed and 5 unsuppressed).  1399700100014 
METHOD     (TOF)                                                  1399700100015 
SAMPLE     3.3 grams of TiO2 in form of disks, 2.4 cm diameter,   1399700100016 
            enriched to 99.81 % in 48Ti                           1399700100017 
HISTORY    (20050509C) DR                                         1399700100018 
           (20050914C) DR Second reference added                  1399700100019 
           (20060517C) DR Page corrected for second reference     1399700100020 
ENDBIB              18          0                                 1399700100021 
NOCOMMON             0          0                                 1399700100022 
ENDSUBENT           21          0                                 1399700199999 
SUBENT        13997002   20050518                             13351399700200001 
BIB                  3          4                                 1399700200002 
REACTION   (22-TI-48(N,INL)22-TI-48,PAR,SIG,G)                    1399700200003 
ERR-ANALYS (DATA-ERR) Statistical and systematics uncertainties   1399700200004 
           (ERR-S) Statistical uncertainties                      1399700200005 
STATUS     Data taken from Tables 8 to 73                         1399700200006 
ENDBIB               4          0                                 1399700200007 
NOCOMMON             0          0                                 1399700200008 
DATA                 6       4121                                 1399700200009 
E          EN         EN-ERR     DATA       ERR-S      DATA-ERR   1399700200010 
1140.8      4.464     0.082      0.0025     0.0005     0.0006     1399700201149 
1140.8      4.665     0.088      0.0044     0.0005     0.0007     1399700201150 
1140.8      4.879     0.094      0.0056     0.0006     0.0008     1399700201151 
1140.8      5.108     0.100      0.0061     0.0006     0.0009     1399700201152 
1140.8      5.350     0.107      0.0064     0.0006     0.0009     1399700201153 
1140.8      5.617     0.116      0.0079     0.0006     0.0010     1399700201154 
1140.8      5.899     0.124      0.0080     0.0006     0.0011     1399700201155 
1140.8      6.205     0.135      0.0104     0.0006     0.0013     1399700201156 
1140.8      6.532     0.145      0.0109     0.0006     0.0013     1399700201157 
1140.8      6.891     0.158      0.0100     0.0007     0.0013     1399700201158 
1140.8      7.281     0.171      0.0106     0.0007     0.0013     1399700201159 
1140.8      7.695     0.186      0.0108     0.0007     0.0013     1399700201160 
1140.8      8.158     0.205      0.0096     0.0007     0.0012     1399700201161 
1140.8      8.658     0.223      0.0090     0.0007     0.0012     1399700201162 
1140.8      9.203     0.243      0.0094     0.0007     0.0012     1399700201163 
1140.8      9.809     0.270      0.0093     0.0007     0.0012     1399700201164 
1140.8     10.467     0.297      0.0081     0.0007     0.0011     1399700201165 
1140.8     11.208     0.326      0.0093     0.0008     0.0013     1399700201166 
1140.8     12.019     0.366      0.0100     0.0008     0.0013     1399700201167 
1140.8     12.933     0.403      0.0086     0.0008     0.0012     1399700201168 
1140.8     13.961     0.457      0.0070     0.0007     0.0010     1399700201169 
1140.8     15.094     0.512      0.0057     0.0007     0.0009     1399700201170 
1140.8     16.403     0.589      0.0039     0.0007     0.0008     1399700201171 
1140.8     17.862     0.685      0.0022     0.0006     0.0007     1399700201172 
1140.8     19.551     0.691      0.0018     0.0005     0.0006     1399700201173 
1164.3      1.009     0.009      0.0003     0.0001     0.0001     1399700201174 
1164.3      1.031     0.010      0.0001     0.0001     0.0001     1399700201175 
1164.3      1.053     0.009      0.0001     0.0001     0.0001     1399700201176 
1164.3      1.075     0.010      0.0005     0.0002     0.0002     1399700201177 
1164.3      1.100     0.010      0.0002     0.0001     0.0001     1399700201178 
1164.3      1.122     0.009      0.0001     0.0001     0.0001     1399700201179 
1164.3      1.148     0.011      0.0002     0.0001     0.0001     1399700201180 
1164.3      1.174     0.011      0.0003     0.0001     0.0001     1399700201181 
1164.3      1.198     0.012      0.0003     0.0001     0.0001     1399700201182 
1164.3      1.227     0.012      0.0005     0.0001     0.0001     1399700201183 
1164.3      1.256     0.012      0.0006     0.0001     0.0002     1399700201184 
1164.3      1.285     0.012      0.0004     0.0001     0.0001     1399700201185 
1164.3      1.314     0.013      0.0006     0.0001     0.0001     1399700201186 
1164.3      1.346     0.014      0.0004     0.0001     0.0001     1399700201187 
1164.3      1.378     0.014      0.0006     0.0001     0.0001     1399700201188 
1164.3      1.412     0.014      0.0008     0.0002     0.0002     1399700201189 
1164.3      1.447     0.015      0.0007     0.0001     0.0002     1399700201190 
1164.3      1.483     0.016      0.0008     0.0002     0.0002     1399700201191 
1164.3      1.522     0.016      0.0003     0.0001     0.0001     1399700201192 
1164.3      1.560     0.017      0.0004     0.0001     0.0001     1399700201193 
1164.3      1.601     0.017      0.0005     0.0002     0.0002     1399700201194 
1164.3      1.642     0.018      0.0006     0.0002     0.0002     1399700201195 
1164.3      1.687     0.019      0.0002     0.0001     0.0001     1399700201196 
1164.3      1.733     0.020      0.0004     0.0002     0.0002     1399700201197 
1164.3      1.780     0.020      0.0003     0.0002     0.0002     1399700201198 
1164.3      1.830     0.021      0.0004     0.0002     0.0002     1399700201199 
1164.3      1.882     0.023      0.0001     0.0002     0.0002     1399700201200 
1164.3      1.935     0.023      0.0002     0.0002     0.0002     1399700201201 
1164.3      1.991     0.024      0.0003     0.0002     0.0002     1399700201202 
1164.3      2.050     0.026      0.0002     0.0002     0.0002     1399700201203 
1164.3      2.112     0.027      0.0002     0.0002     0.0002     1399700201204 
1164.3      2.176     0.028      0.0003     0.0002     0.0002     1399700201205 
1164.3      2.243     0.029      0.0002     0.0002     0.0002     1399700201206 
1164.3      2.387     0.031      0.0000     0.0002     0.0002     1399700201207 
1164.3      2.463     0.034      0.0003     0.0002     0.0002     1399700201208 
1164.3      2.546     0.035      0.0003     0.0002     0.0002     1399700201209 
1164.3      2.631     0.037      0.0003     0.0002     0.0002     1399700201210 
1164.3      2.719     0.039      0.0005     0.0003     0.0003     1399700201211 
1164.3      2.913     0.043      0.0006     0.0003     0.0003     1399700201212 
1164.3      3.019     0.045      0.0006     0.0003     0.0003     1399700201213 
1164.3      3.245     0.052      0.0012     0.0003     0.0003     1399700201214 
1164.3      3.367     0.053      0.0010     0.0003     0.0004     1399700201215 
1164.3      3.498     0.056      0.0007     0.0003     0.0003     1399700201216 
1164.3      3.636     0.061      0.0009     0.0003     0.0004     1399700201217 
1164.3      3.782     0.064      0.0007     0.0003     0.0003     1399700201218 
1164.3      3.937     0.068      0.0005     0.0003     0.0003     1399700201219 
1164.3      4.279     0.076      0.0000     0.0003     0.0003     1399700201220 
1164.3      4.464     0.082      0.0008     0.0003     0.0003     1399700201221 
1164.3      4.665     0.088      0.0017     0.0003     0.0004     1399700201222 
1164.3      4.879     0.094      0.0015     0.0003     0.0004     1399700201223 
1164.3      5.108     0.100      0.0021     0.0003     0.0004     1399700201224 
1164.3      5.350     0.107      0.0016     0.0003     0.0004     1399700201225 
1164.3      5.617     0.116      0.0023     0.0004     0.0004     1399700201226 
1164.3      5.899     0.124      0.0021     0.0004     0.0004     1399700201227 
1164.3      6.205     0.135      0.0023     0.0004     0.0004     1399700201228 
1164.3      6.532     0.145      0.0026     0.0004     0.0005     1399700201229 
1164.3      6.891     0.158      0.0025     0.0004     0.0005     1399700201230 
1164.3      7.281     0.171      0.0027     0.0004     0.0005     1399700201231 
1164.3      7.695     0.186      0.0019     0.0004     0.0004     1399700201232 
1164.3      8.158     0.205      0.0015     0.0004     0.0004     1399700201233 
1164.3      8.658     0.223      0.0014     0.0004     0.0004     1399700201234 
1164.3      9.203     0.243      0.0015     0.0004     0.0004     1399700201235 
1164.3      9.809     0.270      0.0014     0.0004     0.0004     1399700201236 
1164.3     10.467     0.297      0.0015     0.0004     0.0005     1399700201237 
1164.3     11.208     0.326      0.0016     0.0004     0.0005     1399700201238 
1164.3     12.019     0.366      0.0025     0.0005     0.0005     1399700201239 
1164.3     12.933     0.403      0.0012     0.0004     0.0005     1399700201240 
1164.3     13.961     0.457      0.0015     0.0004     0.0005     1399700201241 
1164.3     15.094     0.512      0.0013     0.0004     0.0004     1399700201242 
1164.3     16.403     0.589      0.0007     0.0004     0.0004     1399700201243 
1173.3      1.009     0.009      0.0002     0.0001     0.0001     1399700201244 
1173.3      1.053     0.009      0.0002     0.0001     0.0001     1399700201245 
1173.3      1.075     0.010      0.0002     0.0002     0.0002     1399700201246 
1173.3      1.100     0.010      0.0005     0.0002     0.0002     1399700201247 
1173.3      1.148     0.011      0.0001     0.0001     0.0001     1399700201248 
1173.3      1.174     0.011      0.0002     0.0001     0.0001     1399700201249 
1173.3      1.198     0.012      0.0002     0.0001     0.0001     1399700201250 
1173.3      1.227     0.012      0.0001     0.0001     0.0001     1399700201251 
1173.3      1.256     0.012      0.0003     0.0001     0.0001     1399700201252 
1173.3      1.285     0.012      0.0004     0.0001     0.0001     1399700201253 
1173.3      1.314     0.013      0.0005     0.0001     0.0001     1399700201254 
1173.3      1.346     0.014      0.0006     0.0002     0.0002     1399700201255 
1173.3      1.378     0.014      0.0005     0.0001     0.0001     1399700201256 
1173.3      1.412     0.014      0.0006     0.0001     0.0002     1399700201257 
1173.3      1.447     0.015      0.0006     0.0001     0.0002     1399700201258 
1173.3      1.483     0.016      0.0005     0.0001     0.0001     1399700201259 
1173.3      1.522     0.016      0.0004     0.0001     0.0001     1399700201260 
1173.3      1.560     0.017      0.0006     0.0001     0.0002     1399700201261 
1173.3      1.601     0.017      0.0005     0.0002     0.0002     1399700201262 
1173.3      1.642     0.018      0.0009     0.0002     0.0002     1399700201263 
1173.3      1.687     0.019      0.0007     0.0002     0.0002     1399700201264 
1173.3      1.733     0.020      0.0005     0.0002     0.0002     1399700201265 
1173.3      1.780     0.020      0.0006     0.0002     0.0002     1399700201266 
1173.3      1.830     0.021      0.0005     0.0002     0.0002     1399700201267 
1173.3      1.935     0.023      0.0001     0.0002     0.0002     1399700201268 
1173.3      2.050     0.026      0.0001     0.0002     0.0002     1399700201269 
1173.3      2.313     0.031      0.0000     0.0001     0.0001     1399700201270 
1173.3      2.387     0.031      0.0003     0.0002     0.0002     1399700201271 
1173.3      2.546     0.035      0.0005     0.0002     0.0003     1399700201272 
1173.3      2.631     0.037      0.0003     0.0002     0.0002     1399700201273 
1173.3      2.719     0.039      0.0002     0.0002     0.0002     1399700201274 
1173.3      2.815     0.041      0.0001     0.0002     0.0002     1399700201275 
1173.3      2.913     0.043      0.0003     0.0003     0.0003     1399700201276 
1173.3      3.019     0.045      0.0001     0.0003     0.0003     1399700201277 
1173.3      3.127     0.048      0.0007     0.0003     0.0003     1399700201278 
1173.3      3.245     0.052      0.0003     0.0003     0.0003     1399700201279 
1173.3      3.367     0.053      0.0004     0.0003     0.0003     1399700201280 
1173.3      3.498     0.056      0.0001     0.0003     0.0003     1399700201281 
1173.3      3.636     0.061      0.0003     0.0003     0.0003     1399700201282 
1173.3      3.782     0.064      0.0003     0.0003     0.0003     1399700201283 
1173.3      3.937     0.068      0.0005     0.0003     0.0003     1399700201284 
1173.3      4.103     0.073      0.0004     0.0003     0.0003     1399700201285 
1173.3      4.279     0.076      0.0005     0.0003     0.0003     1399700201286 
1173.3      4.464     0.082      0.0000     0.0003     0.0003     1399700201287 
1173.3      4.665     0.088      0.0007     0.0003     0.0003     1399700201288 
1173.3      4.879     0.094      0.0003     0.0003     0.0003     1399700201289 
1173.3      5.108     0.100      0.0005     0.0003     0.0003     1399700201290 
1173.3      5.350     0.107      0.0005     0.0003     0.0003     1399700201291 
1173.3      5.617     0.116      0.0021     0.0004     0.0004     1399700201292 
1173.3      5.899     0.124      0.0017     0.0004     0.0004     1399700201293 
1173.3      6.205     0.135      0.0013     0.0003     0.0004     1399700201294 
1173.3      6.532     0.145      0.0016     0.0004     0.0004     1399700201295 
1173.3      6.891     0.158      0.0015     0.0004     0.0004     1399700201296 
1173.3      7.281     0.171      0.0024     0.0004     0.0005     1399700201297 
1173.3      7.695     0.18-6     0.0017     0.0004     0.0004     1399700201298 
1173.3      8.158     0.205      0.0035     0.0004     0.0006     1399700201299 
1173.3      8.658     0.223      0.0034     0.0004     0.0006     1399700201300 
1173.3      9.203     0.243      0.0029     0.0004     0.0005     1399700201301 
1173.3      9.809     0.270      0.0046     0.0005     0.0007     1399700201302 
1173.3     10.467     0.297      0.0034     0.0005     0.0006     1399700201303 
1173.3     11.208     0.326      0.0036     0.0005     0.0006     1399700201304 
1173.3     12.019     0.366      0.0047     0.0005     0.0007     1399700201305 
1173.3     12.933     0.403      0.0049     0.0005     0.0007     1399700201306 
1173.3     13.961     0.457      0.0030     0.0005     0.0006     1399700201307 
1173.3     15.094     0.512      0.0027     0.0004     0.0005     1399700201308 
1173.3     16.403     0.589      0.0015     0.0004     0.0004     1399700201309 
1173.3     17.862     0.685      0.0013     0.0004     0.0004     1399700201310 
1173.3     19.551     0.691      0.0006     0.0003     0.0004     1399700201311 
1195.7      1.100     0.010      0.0000     0.0001     0.0001     1399700201312 
1195.7      1.122     0.009      0.0000     0.0001     0.0001     1399700201313 
1195.7      1.174     0.011      0.0000     0.0001     0.0001     1399700201314 
1195.7      1.227     0.012      0.0002     0.0002     0.0002     1399700201315 
1195.7      1.256     0.012      0.0001     0.0001     0.0001     1399700201316 
1195.7      1.285     0.012      0.0004     0.0001     0.0002     1399700201317 
1195.7      1.314     0.013      0.0007     0.0002     0.0002     1399700201318 
1195.7      1.346     0.014      0.0010     0.0002     0.0002     1399700201319 
1195.7      1.378     0.014      0.0007     0.0002     0.0002     1399700201320 
1195.7      1.412     0.014      0.0006     0.0002     0.0002     1399700201321 
1195.7      1.447     0.015      0.0009     0.0002     0.0002     1399700201322 
1195.7      1.483     0.016      0.0013     0.0002     0.0002     1399700201323 
1195.7      1.522     0.016      0.0010     0.0002     0.0002     1399700201324 
1195.7      1.560     0.017      0.0010     0.0002     0.0002     1399700201325 
1195.7      1.601     0.017      0.0011     0.0002     0.0003     1399700201326 
1195.7      1.642     0.018      0.0012     0.0002     0.0003     1399700201327 
1195.7      1.687     0.019      0.0008     0.0002     0.0002     1399700201328 
1195.7      1.733     0.020      0.0005     0.0002     0.0002     1399700201329 
1195.7      1.780     0.020      0.0008     0.0002     0.0002     1399700201330 
1195.7      1.830     0.021      0.0005     0.0002     0.0002     1399700201331 
1195.7      1.935     0.023      0.0000     0.0002     0.0002     1399700201332 
1195.7      1.991     0.024      0.0003     0.0002     0.0002     1399700201333 
