ENTRY            13527   19951218                             00001352700000001 
SUBENT        13527001   19951218                             00001352700100001 
BIB                 13         22                                 1352700100002 
INSTITUTE  (1USALAS,1USAOHO,1USADAV,1USATNL,2SWDUPP)              1352700100003 
REFERENCE  (J,PR/C,45,1791,9204)                                  1352700100004 
AUTHOR     (B.K.PARK,J.RAPAPORT,J.L.ULLMANN,A.G.LING,D.S.SORENSON,1352700100005 
           F.P.BRADY,J.L.ROMERO,C.R.HOWELL,W.TORNOW,C.T.RONNQVIST)1352700100006 
TITLE      Gamow-Teller and dipole strength distribution in       1352700100007 
            40Ca(n,p)40K reaction.                                1352700100008 
FACILITY   (MESON) LAMPF-WNR                                      1352700100009 
INC-SOURCE White neutron source, spallation neutrons from 800 MeV 1352700100010 
            protons on tungsten                                   1352700100011 
SAMPLE     Natural calcium in multi-target array.                 1352700100012 
DETECTOR   (MWPC) 4 single-plane multiwire proportional counters. 1352700100013 
           (CSICR) To measure energy of detected protons          1352700100014 
MONITOR    (1-H-1(N,EL)1-H-1,,SIG)                                1352700100015 
CORRECTION Corrected for:                                         1352700100016 
           - background                                           1352700100017 
           - misidentification of events due to target chamber    1352700100018 
             inefficiencies                                       1352700100019 
           - angular resolution                                   1352700100020 
ERR-ANALYS (DATA-ERR) statistical uncertainty                     1352700100021 
STATUS     Data received by electronic file transfer, 96/8/6.     1352700100022 
           (APRVD) Approved by B. Park, 96/9/13                   1352700100023 
HISTORY    (911219C)                                              1352700100024 
ENDBIB              22          0                                 1352700100025 
NOCOMMON             0          0                                 1352700100026 
ENDSUBENT           25          0                                 1352700199999 
SUBENT        13527002   19951218                             00001352700200001 
BIB                  1          1                                 1352700200002 
REACTION   (20-CA-40(N,P)19-K-40,,DA/DE)                          1352700200003 
ENDBIB               1          0                                 1352700200004 
COMMON               2          3                                 1352700200005 
EN-MIN     EN-MAX                                                 1352700200006 
MEV        MEV                                                    1352700200007 
 60.        70.                                                   1352700200008 
ENDCOMMON            3          0                                 1352700200009 
DATA                 5        419                                 1352700200010 
ANG-MIN    ANG-MAX    E-EXC      DATA       DATA-ERR              1352700200011 
        10.        12.       12.8 0.1689E+01 0.1789E+00           1352700801179 
        10.        12.       13.3 0.1689E+01 0.1789E+00           1352700801180 
        10.        12.       13.8 0.1477E+01 0.1670E+00           1352700801181 
        10.        12.       14.3 0.1509E+01 0.1686E+00           1352700801182 
        10.        12.       14.8 0.1527E+01 0.1698E+00           1352700801183 
        10.        12.       15.3 0.1194E+01 0.1491E+00           1352700801184 
        10.        12.       15.8 0.1391E+01 0.1615E+00           1352700801185 
        10.        12.       16.3 0.1480E+01 0.1667E+00           1352700801186 
        10.        12.       16.8 0.1403E+01 0.1621E+00           1352700801187 
        10.        12.       17.3 0.1530E+01 0.1705E+00           1352700801188 
        10.        12.       17.8 0.1165E+01 0.1476E+00           1352700801189 
        10.        12.       18.3 0.1037E+01 0.1387E+00           1352700801190 
        10.        12.       18.8 0.9857E+00 0.1353E+00           1352700801191 
        10.        12.       19.3 0.1373E+01 0.1603E+00           1352700801192 
        10.        12.       19.8 0.6150E+00 0.1055E+00           1352700801193 
        10.        12.       20.3 0.1142E+01 0.1461E+00           1352700801194 
        10.        12.       20.8 0.1573E+01 0.1715E+00           1352700801195 
        10.        12.       21.3 0.1293E+01 0.1547E+00           1352700801196 
        10.        12.       21.8 0.1462E+01 0.1654E+00           1352700801197 
        10.        12.       22.3 0.1063E+01 0.1404E+00           1352700801198 
        10.        12.       22.8 0.1770E+01 0.1826E+00           1352700801199 
        10.        12.       23.3 0.1257E+01 0.1526E+00           1352700801200 
        10.        12.       23.8 0.1029E+01 0.1374E+00           1352700801201 
        10.        12.       24.3 0.1261E+01 0.1524E+00           1352700801202 
        10.        12.       24.8 0.1297E+01 0.1557E+00           1352700801203 
        10.        12.       25.3 0.7104E+00 0.1137E+00           1352700801204 
        10.        12.       25.8 0.1119E+01 0.1436E+00           1352700801205 
        10.        12.       26.3 0.1483E+01 0.1657E+00           1352700801206 
        10.        12.       26.8 0.6028E+00 0.1045E+00           1352700801207 
        10.        12.       27.3 0.1273E+01 0.1526E+00           1352700801208 
        10.        12.       27.8 0.1053E+01 0.1381E+00           1352700801209 
        10.        12.       28.3 0.1145E+01 0.1447E+00           1352700801210 
        10.        12.       28.8 0.1350E+01 0.1573E+00           1352700801211 
        10.        12.       29.3 0.1149E+01 0.1451E+00           1352700801212 
        10.        12.       29.8 0.1010E+01 0.1350E+00           1352700801213 
        10.        12.       30.3 0.9980E+00 0.1348E+00           1352700801214 
        10.        12.       30.8 0.7106E+00 0.1130E+00           1352700801215 
        10.        12.       31.3 0.1323E+01 0.1555E+00           1352700801216 
        10.        12.       31.8 0.8047E+00 0.1207E+00           1352700801217 
        10.        12.       32.3 0.1100E+01 0.1415E+00           1352700801218 
        10.        12.       32.8 0.1426E+01 0.1628E+00           1352700801219 
        10.        12.       33.3 0.1452E+01 0.1636E+00           1352700801220 
        10.        12.       33.8 0.1253E+01 0.1515E+00           1352700801221 
        10.        12.       34.3 0.1706E+01 0.1783E+00           1352700801222 
        10.        12.       34.8 0.1382E+01 0.1594E+00           1352700801223 
        10.        12.       35.3 0.1093E+01 0.1418E+00           1352700801224 
        10.        12.       35.8 0.1335E+01 0.1578E+00           1352700801225 
        10.        12.       36.3 0.1312E+01 0.1565E+00           1352700801226 
        10.        12.       36.8 0.1238E+01 0.1511E+00           1352700801227 
        10.        12.       37.3 0.1418E+01 0.1622E+00           1352700801228 
        10.        12.       37.8 0.1370E+01 0.1595E+00           1352700801229 
        10.        12.       38.3 0.9659E+00 0.1331E+00           1352700801230 
        10.        12.       38.8 0.1477E+01 0.1662E+00           1352700801231 
        10.        12.       39.3 0.1455E+01 0.1651E+00           1352700801232 
        10.        12.       39.8 0.8698E+00 0.1273E+00           1352700801233 
        10.        12.       40.3 0.1178E+01 0.1485E+00           1352700801234 
        10.        12.       40.8 0.9918E+00 0.1364E+00           1352700801235 
        10.        12.       41.3 0.1152E+01 0.1463E+00           1352700801236 
        10.        12.       41.8 0.1101E+01 0.1436E+00           1352700801237 
        10.        12.       42.3 0.6656E+00 0.1108E+00           1352700801238 
        10.        12.       42.8 0.7612E+00 0.1187E+00           1352700801239 
        10.        12.       43.3 0.1170E+01 0.1476E+00           1352700801240 
        10.        12.       43.8 0.9907E+00 0.1361E+00           1352700801241 
        10.        12.       44.3 0.8368E+00 0.1248E+00           1352700801242 
        10.        12.       44.8 0.9197E+00 0.1309E+00           1352700801243 
        10.        12.       45.3 0.9447E+00 0.1325E+00           1352700801244 
        10.        12.       45.8 0.9116E+00 0.1294E+00           1352700801245 
        10.        12.       46.3 0.1223E+01 0.1507E+00           1352700801246 
        10.        12.       46.8 0.1171E+01 0.1480E+00           1352700801247 
        10.        12.       47.3 0.9277E+00 0.1311E+00           1352700801248 
        10.        12.       47.8 0.7489E+00 0.1180E+00           1352700801249 
        10.        12.       48.3 0.9133E+00 0.1295E+00           1352700801250 
        10.        12.       48.8 0.9628E+00 0.1326E+00           1352700801251 
        10.        12.       49.3 0.1215E+01 0.1504E+00           1352700801252 
        10.        12.       49.8 0.7578E+00 0.1178E+00           1352700801253 
        10.        12.       50.3 0.1186E+01 0.1476E+00           1352700801254 
        10.        12.       50.8 0.8826E+00 0.1271E+00           1352700801255 
        10.        12.       51.3 0.1058E+01 0.1391E+00           1352700801256 
        10.        12.       51.8 0.9065E+00 0.1293E+00           1352700801257 
        10.        12.       52.3 0.1132E+01 0.1439E+00           1352700801258 
        10.        12.       52.8 0.1006E+01 0.1354E+00           1352700801259 
        10.        12.       53.3 0.1231E+01 0.1502E+00           1352700801260 
        10.        12.       53.8 0.1330E+01 0.1566E+00           1352700801261 
        10.        12.       54.3 0.1279E+01 0.1530E+00           1352700801262 
        10.        12.       54.8 0.1128E+01 0.1432E+00           1352700801263 
        10.        12.       55.3 0.8262E+00 0.1218E+00           1352700801264 
        10.        12.       55.8 0.1026E+01 0.1372E+00           1352700801265 
        10.        12.       56.3 0.8998E+00 0.1272E+00           1352700801266 
        10.        12.       56.8 0.8991E+00 0.1271E+00           1352700801267 
        10.        12.       57.3 0.1273E+01 0.1523E+00           1352700801268 
        10.        12.       57.8 0.8477E+00 0.1232E+00           1352700801269 
        10.        12.       58.3 0.9649E+00 0.1317E+00           1352700801270 
        10.        12.       58.8 0.8711E+00 0.1256E+00           1352700801271 
        10.        12.       59.3 0.5156E+00 0.9570E-01           1352700801272 
        10.        12.       59.8 0.9689E+00 0.1318E+00           1352700801273 
        10.        12.       60.3 0.9930E+00 0.1335E+00           1352700801274 
        10.        12.       60.8 0.6697E+00 0.1094E+00           1352700801275 
        10.        12.       61.3 0.6941E+00 0.1120E+00           1352700801276 
        10.        12.       61.8 0.1034E+01 0.1364E+00           1352700801277 
        10.        12.       62.3 0.9094E+00 0.1275E+00           1352700801278 
        10.        12.       62.8 0.8659E+00 0.1241E+00           1352700801279 
        10.        12.       63.3 0.9890E+00 0.1335E+00           1352700801280 
        10.        12.       63.8 0.1137E+01 0.1429E+00           1352700801281 
        10.        12.       64.3 0.8397E+00 0.1227E+00           1352700801282 
        10.        12.       64.8 0.8144E+00 0.1206E+00           1352700801283 
        10.        12.       65.3 0.7646E+00 0.1162E+00           1352700801284 
        10.        12.       65.8 0.1011E+01 0.1343E+00           1352700801285 
        10.        12.       66.3 0.9608E+00 0.1311E+00           1352700801286 
        10.        12.       66.8 0.7322E+00 0.1138E+00           1352700801287 
        10.        12.       67.3 0.6399E+00 0.1063E+00           1352700801288 
        10.        12.       67.8 0.9102E+00 0.1270E+00           1352700801289 
        10.        12.       68.3 0.8114E+00 0.1203E+00           1352700801290 
        10.        12.       68.8 0.9830E+00 0.1321E+00           1352700801291 
        10.        12.       69.3 0.9580E+00 0.1304E+00           1352700801292 
        10.        12.       69.8 0.1252E+01 0.1501E+00           1352700801293 
        10.        12.       70.3 0.1080E+01 0.1388E+00           1352700801294 
        10.        12.       70.8 0.7117E+00 0.1122E+00           1352700801295 
        10.        12.       71.3 0.9816E+00 0.1320E+00           1352700801296 
        10.        12.       71.8 0.6070E+00 0.1029E+00           1352700801297 
        10.        12.       72.3 0.7116E+00 0.1120E+00           1352700801298 
        10.        12.       72.8 0.8278E+00 0.1212E+00           1352700801299 
        10.        12.       73.3 0.3977E+00 0.8400E-01           1352700801300 
        10.        12.       73.8 0.8033E+00 0.1193E+00           1352700801301 
        10.        12.       74.3 0.7363E+00 0.1138E+00           1352700801302 
        10.        12.       74.8 0.7609E+00 0.1156E+00           1352700801303 
        10.        12.       75.3 0.7120E+00 0.1121E+00           1352700801304 
        10.        12.       75.8 0.7121E+00 0.1118E+00           1352700801305 
        10.        12.       76.3 0.9579E+00 0.1303E+00           1352700801306 
        10.        12.       76.8 0.9582E+00 0.1306E+00           1352700801307 
        10.        12.       77.3 0.6390E+00 0.1058E+00           1352700801308 
        10.        12.       77.8 0.9343E+00 0.1287E+00           1352700801309 
        10.        12.       78.3 0.8116E+00 0.1198E+00           1352700801310 
        10.        12.       78.8 0.8119E+00 0.1202E+00           1352700801311 
        10.        12.       79.3 0.7139E+00 0.1126E+00           1352700801312 
        10.        12.       79.8 0.8128E+00 0.1199E+00           1352700801313 
        10.        12.       80.3 0.8381E+00 0.1218E+00           1352700801314 
        10.        12.       80.8 0.8884E+00 0.1259E+00           1352700801315 
        10.        12.       81.3 0.9634E+00 0.1311E+00           1352700801316 
        10.        12.       81.8 0.6429E+00 0.1069E+00           1352700801317 
        10.        12.       82.3 0.9160E+00 0.1282E+00           1352700801318 
        10.        12.       82.8 0.7437E+00 0.1148E+00           1352700801319 
        10.        12.       83.3 0.7695E+00 0.1171E+00           1352700801320 
        10.        12.       83.8 0.7459E+00 0.1157E+00           1352700801321 
        10.        12.       84.3 0.4979E+00 0.9440E-01           1352700801322 
        10.        12.       84.8 0.7483E+00 0.1155E+00           1352700801323 
        10.        12.       85.3 0.8744E+00 0.1253E+00           1352700801324 
        10.        12.       85.8 0.7258E+00 0.1138E+00           1352700801325 
        10.        12.       86.3 0.9780E+00 0.1332E+00           1352700801326 
        10.        12.       86.8 0.8290E+00 0.1223E+00           1352700801327 
        10.        12.       87.3 0.9314E+00 0.1300E+00           1352700801328 
        10.        12.       87.8 0.8829E+00 0.1271E+00           1352700801329 
        10.        12.       88.3 0.9356E+00 0.1305E+00           1352700801330 
        10.        12.       88.8 0.8617E+00 0.1252E+00           1352700801331 
        10.        12.       89.3 0.8638E+00 0.1256E+00           1352700801332 
        10.        12.       89.8 0.6624E+00 0.1099E+00           1352700801333 
        10.        12.       90.3 0.7406E+00 0.1163E+00           1352700801334 
        10.        12.       90.8 0.7172E+00 0.1145E+00           1352700801335 
        10.        12.       91.3 0.5907E+00 0.1041E+00           1352700801336 
        10.        12.       91.8 0.7732E+00 0.1195E+00           1352700801337 
        10.        12.       92.3 0.7237E+00 0.1154E+00           1352700801338 
        10.        12.       92.8 0.5638E+00 0.1021E+00           1352700801339 
        10.        12.       93.3 0.4424E+00 0.9020E-01           1352700801340 
        10.        12.       93.8 0.4699E+00 0.9374E-01           1352700801341 
        10.        12.       94.3 0.6556E+00 0.1113E+00           1352700801342 
        10.        12.       94.8 0.3424E+00 0.7987E-01           1352700801343 
        10.        12.       95.3 0.6085E+00 0.1069E+00           1352700801344 
        10.        12.       95.8 0.3723E+00 0.8429E-01           1352700801345 
        10.        12.       96.3 0.6414E+00 0.1102E+00           1352700801346 
        10.        12.       96.8 0.2687E+00 0.7074E-01           1352700801347 
        10.        12.       97.3 0.2161E+00 0.6364E-01           1352700801348 
        10.        12.       97.8 0.3538E+00 0.8225E-01           1352700801349 
        10.        12.       98.3 0.1919E+00 0.6049E-01           1352700801350 
        10.        12.       98.8 0.1932E+00 0.6070E-01           1352700801351 
        10.        12.       99.3 0.3337E+00 0.8058E-01           1352700801352 
        10.        12.       99.8 0.3081E+00 0.7797E-01           1352700801353 
        10.        12.      100.3 0.3383E+00 0.8171E-01           1352700801354 
