EN-MIN     EN-MAX     DATA       MISC1      MISC2                 1438300200017 
EV         EV         NO-DIM     NO-DIM     NO-DIM                1438300200018 
   29.99163   30.06076    0.46722    0.09589    0.83856           1438300300490 
   30.06076   30.13006    0.31006    0.00000    0.72510           1438300300491 
   30.13006   30.19952    0.56501    0.16723    0.96279           1438300300492 
   30.26913   30.33891    1.85910    1.29009    2.42812           1438300300493 
   30.33891   30.40885    1.42817    0.95370    1.90264           1438300300494 
   30.40885   30.47895    0.74726    0.32703    1.16749           1438300300495 
   30.47895   30.54921    0.95587    0.44774    1.46399           1438300300496 
   30.54921   30.61963    1.18106    0.76456    1.59756           1438300300497 
   30.61963   30.69022    0.67558    0.32091    1.03025           1438300300498 
   30.69022   30.76097    1.18475    0.81482    1.55468           1438300300499 
   30.76097   30.83188    0.61468    0.22180    1.00757           1438300300500 
   30.83188   30.90295    0.50013    0.09989    0.90036           1438300300501 
   30.90295   30.97419    0.80606    0.46182    1.15030           1438300300502 
   30.97419   31.04560    0.99547    0.53485    1.45608           1438300300503 
   31.04560   31.11716    0.30855    0.00000    0.62837           1438300300504 
   31.11716   31.18890    0.80369    0.43118    1.17620           1438300300505 
   31.18890   31.26079    0.23017    0.00000    0.50565           1438300300506 
   31.26079   31.33286    0.02838    0.00000    0.37091           1438300300507 
   31.33286   31.40509    1.23959    0.85688    1.62229           1438300300508 
   31.40509   31.47748    1.00235    0.60913    1.39557           1438300300509 
   31.47748   31.55005    1.50285    1.09122    1.91448           1438300300510 
   31.55005   31.62278    0.79183    0.40005    1.18362           1438300300511 
   31.62278   31.69568    0.77749    0.39638    1.15860           1438300300512 
   31.69568   31.76874    1.36460    0.96638    1.76281           1438300300513 
   31.76874   31.84198    2.78170    2.29783    3.26557           1438300300514 
   31.84198   31.91538    3.08230    2.62016    3.54444           1438300300515 
   31.91538   31.98895    2.88749    2.41674    3.35824           1438300300516 
   31.98895   32.06269    3.02774    2.58672    3.46876           1438300300517 
   32.06269   32.13661    3.43498    2.98150    3.88845           1438300300518 
   32.13661   32.21069    5.20390    4.70008    5.70772           1438300300519 
   32.21069   32.28494    7.93376    7.34293    8.52458           1438300300520 
   32.28494   32.35937   10.92423   10.24093   11.60753           1438300300521 
   32.35937   32.43396   12.05159   11.33787   12.76530           1438300300522 
   32.43396   32.50873   11.75659   10.99281   12.52036           1438300300523 
   32.50873   32.58367    9.10725    8.37447    9.84003           1438300300524 
   32.58367   32.65878    6.84952    6.13087    7.56818           1438300300525 
   32.65878   32.73407    2.96461    2.33630    3.59293           1438300300526 
   32.73407   32.80953    1.79713    1.21423    2.38003           1438300300527 
   32.80953   32.88516    1.47462    0.89450    2.05474           1438300300528 
   32.88516   32.96097    2.15385    1.60312    2.70458           1438300300529 
   32.96097   33.03695    0.77361    0.22451    1.32271           1438300300530 
   33.03695   33.11311    0.42781    0.00000    0.96191           1438300300531 
   33.11311   33.18945    0.34515    0.00000    0.97944           1438300300532 
   33.18945   33.26596    0.32284    0.00000    0.99592           1438300300533 
   33.26596   33.34264    1.00050    0.39028    1.61072           1438300300534 
   33.34264   33.41950    0.48278    0.00000    1.02598           1438300300535 
   33.41950   33.49654    0.60513    0.07970    1.13055           1438300300536 
   33.49654   33.57376    1.81769    1.23568    2.39971           1438300300537 
   33.57376   33.65116    1.30614    0.68442    1.92786           1438300300538 
   33.65116   33.72873    2.17721    1.34049    3.01393           1438300300539 
   33.72873   33.80648    0.42587    0.00000    1.01215           1438300300540 
   33.80648   33.88442    1.07453    0.54357    1.60548           1438300300541 
   33.88442   33.96253    1.51712    0.87368    2.16057           1438300300542 
   33.96253   34.04082    0.00402    0.00000    0.60163           1438300300543 
   34.04082   34.11929    0.19987    0.00000    0.88770           1438300300544 
   34.11929   34.19794    1.28005    0.72544    1.83466           1438300300545 
   34.19794   34.27678    1.56156    0.99352    2.12960           1438300300546 
   34.27678   34.35580    2.44212    1.81004    3.07420           1438300300547 
   34.35580   34.43499    2.68333    2.04179    3.32487           1438300300548 
   34.43499   34.51437    1.31411    0.85751    1.77071           1438300300549 
   34.51437   34.59394    1.04279    0.57935    1.50624           1438300300550 
   34.59394   34.67369    2.23930    1.59723    2.88137           1438300300551 
   34.67369   34.75362    3.18521    2.59492    3.77551           1438300300552 
   34.75362   34.83373    5.69173    4.68734    6.69613           1438300300553 
   34.83373   34.91403    5.55782    4.75119    6.36446           1438300300554 
   34.91403   34.99452    4.85768    4.18510    5.53026           1438300300555 
   34.99452   35.07519    7.60878    6.64901    8.56856           1438300300556 
   35.07519   35.15604    8.43589    7.47373    9.39805           1438300300557 
   35.15604   35.23709    9.86420    8.87818   10.85022           1438300300558 
   35.23709   35.31832   12.44747   11.39246   13.50249           1438300300559 
   35.31832   35.39973   20.54874   19.05144   22.04604           1438300300560 
   35.39973   35.48134   31.75037   29.90651   33.59423           1438300300561 
   35.48134   35.56313   49.03057   46.55709   51.50404           1438300300562 
   35.56313   35.64511   52.08865   49.45231   54.72499           1438300300563 
   35.64511   35.72728   41.45148   38.94226   43.96070           1438300300564 
   35.72728   35.80964   20.39476   18.63869   22.15083           1438300300565 
   35.80964   35.89219    8.68098    7.46819    9.89377           1438300300566 
   35.89219   35.97493    5.17431    4.06420    6.28442           1438300300567 
   35.97493   36.05786    2.27037    1.66711    2.87363           1438300300568 
   36.05786   36.14099    2.76475    1.99016    3.53934           1438300300569 
   36.14099   36.22430    2.26087    1.61242    2.90933           1438300300570 
   36.22430   36.30781    1.94924    1.34482    2.55367           1438300300571 
   36.30781   36.39150    1.19440    0.51404    1.87475           1438300300572 
   36.39150   36.47540    1.25215    0.65822    1.84609           1438300300573 
   36.47540   36.55948    1.43173    0.86217    2.00130           1438300300574 
   36.55948   36.64376    0.30625    0.00000    0.86409           1438300300575 
   36.64376   36.72823    1.20217    0.66852    1.73582           1438300300576 
   36.72823   36.81290    0.68828    0.21798    1.15859           1438300300577 
   36.81290   36.89776    0.61962    0.09955    1.13969           1438300300578 
   36.89776   36.98282    1.73541    1.13157    2.33926           1438300300579 
   36.98282   37.06807    0.27724    0.00000    0.78499           1438300300580 
   37.06807   37.15352    0.00000    0.00000    0.00000           1438300300581 
   37.23917   37.32502    2.06580    1.57982    2.55177           1438300300582 
   37.32502   37.41106    1.13964    0.73744    1.54185           1438300300583 
   37.41106   37.49730    0.96605    0.47874    1.45336           1438300300584 
   37.49730   37.58374    0.00000    0.00000    0.00000           1438300300585 
   37.58374   37.67038    1.60495    1.05937    2.15053           1438300300586 
   37.67038   37.75722    1.56880    0.97316    2.16444           1438300300587 
   37.75722   37.84426    1.75701    1.21685    2.29717           1438300300588 
   37.84426   37.93150    1.38423    0.88349    1.88498           1438300300589 
   37.93150   38.01894    1.81333    1.10346    2.52321           1438300300590 
   38.01894   38.10658    2.43708    1.77236    3.10179           1438300300591 
   38.10658   38.19443    2.39375    1.73937    3.04813           1438300300592 
   38.19443   38.28247    1.74511    1.15367    2.33654           1438300300593 
   38.28247   38.37073    2.16654    1.57576    2.75731           1438300300594 
   38.37073   38.45918    1.24785    0.75397    1.74173           1438300300595 
   38.45918   38.54784    1.32348    0.73456    1.91240           1438300300596 
   38.54784   38.63670    1.35323    0.83464    1.87181           1438300300597 
   38.63670   38.72576    1.24202    0.80284    1.68120           1438300300598 
   38.72576   38.81504    2.40274    1.83434    2.97114           1438300300599 
   38.81504   38.90451    2.47015    1.97339    2.96692           1438300300600 
   38.90451   38.99420    2.44732    1.86888    3.02576           1438300300601 
   38.99420   39.08409    2.81242    2.27080    3.35403           1438300300602 
   39.08409   39.17419    1.98364    1.56891    2.39836           1438300300603 
   39.17419   39.26449    3.21046    2.71871    3.70221           1438300300604 
   39.26449   39.35501    3.47029    2.89419    4.04640           1438300300605 
   39.35501   39.44573    3.21756    2.72528    3.70983           1438300300606 
   39.44573   39.53666    2.87902    2.40694    3.35109           1438300300607 
   39.53666   39.62780    4.49571    3.89793    5.09350           1438300300608 
   39.62780   39.71916    4.48742    3.93860    5.03624           1438300300609 
   39.71916   39.81072    5.71644    5.04524    6.38763           1438300300610 
   39.81072   39.90249    6.45341    5.73643    7.17039           1438300300611 
   39.90249   39.99448    5.99546    5.36944    6.62148           1438300300612 
   39.99448   40.08667    7.95908    7.21305    8.70510           1438300300613 
   40.08667   40.17908   11.33652   10.35098   12.32207           1438300300614 
   40.17908   40.27170    9.81590    9.07327   10.55854           1438300300615 
   40.27170   40.36454   12.10517   11.25107   12.95928           1438300300616 
   40.36454   40.45759   13.92968   13.02628   14.83308           1438300300617 
   40.45759   40.55085   17.19943   16.15567   18.24319           1438300300618 
   40.55085   40.64433   19.43799   18.31561   20.56037           1438300300619 
   40.64433   40.73803   24.87229   23.53639   26.20818           1438300300620 
   40.73803   40.83194   33.59168   31.96352   35.21984           1438300300621 
   40.83194   40.92607   39.66594   37.92021   41.41167           1438300300622 
   40.92607   41.02041   51.39003   49.34639   53.43368           1438300300623 
