ENTRY            12853   19860129                             00001285300000001 
SUBENT        12853001   19860129                             00001285300100001 
BIB                  9         20                                 1285300100002 
INSTITUTE  (1USAANL)                                              1285300100003 
REFERENCE  (R,ANL-NDM-80,8305)                                    1285300100004 
AUTHOR     (W.P.POENITZ,J.F.WHALEN)                               1285300100005 
TITLE      NEUTRON TOTAL CROSS SECTION MEASUREMENTS IN THE ENERGY 1285300100006 
            REGION FROM 47 KEV TO 20 MEV                          1285300100007 
FACILITY   (DYNAM)                                                1285300100008 
CORRECTION THE DATA WERE CORRECTED FOR DEAD-TIME, BACKGROUND AND  1285300100009 
            RESONANCE SELF-SHIELDING. INSCATTERING OF NEUTRONS    1285300100010 
            WAS CALCULATED AND FOUND TO BE NEGLIGIBLE.            1285300100011 
ERR-ANALYS (ERR-T) TOTAL UNCERTAINTY                              1285300100012 
             SYSTEMATIC UNCERTAINITES IN PERCENT INCLUDE -        1285300100013 
                CORRELATED DEAD-TIME UNCERTAINTY       0.3-0.6    1285300100014 
                BACKGROUND CORRECTION                  0.3        1285300100015 
                SAMPLE THICKNESS                       0.5-1.0    1285300100016 
STATUS     DATA RECEIVED IN PRIVATE COMMUNICATION 12/14/83 FROM   1285300100017 
             W.P.POENITZ                                          1285300100018 
           (APRVD) W.P.POENITZ, 84/2/13.                          1285300100019 
HISTORY    (831220C)                                              1285300100020 
           (850806A) MISSING SUBENTRIES ADDED                     1285300100021 
           (860129A) BIB CORRECTION.                              1285300100022 
ENDBIB              20          0                                 1285300100023 
NOCOMMON             0          0                                 1285300100024 
ENDSUBENT           23          0                                 1285300199999 
SUBENT        12853002   19840106                             00001285300200001 
BIB                  5          6                                 1285300200002 
REACTION   (6-C-0(N,TOT),,SIG)                                    1285300200003 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285300200004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285300200005 
SAMPLE     NATURAL CARBON                                         1285300200006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285300200007 
             WITH PULSE SHAPE DISCRIMINATION                      1285300200008 
ENDBIB               6          0                                 1285300200009 
NOCOMMON             0          0                                 1285300200010 
DATA                 5        167                                 1285300200011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285300200012 
ENDSUBENT           81          0                                 1285301999999 
SUBENT        12853020   19840106                             00001285302000001 
BIB                  6          6                                 1285302000002 
REACTION   (42-MO-0(N,TOT),,SIG)                                  1285302000003 
N-SOURCE   (P-LI7) WHITE NEUTRON SPECTRUM                         1285302000004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285302000005 
SAMPLE     NATURAL MOLYBDENUM WITH A THICKNESS OF 0.1595 ATOMS/BAR1285302000006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285302000007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285302000008 
ENDBIB               6          0                                 1285302000009 
NOCOMMON             0          0                                 1285302000010 
DATA                 6          8                                 1285302000011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285302000012 
MEV        MEV        MEV        B          B          B          1285302000013 
  4.700E-02  1.000E-03  4.000E-03  8.866E+00  3.218E-01  2.450E-011285302000014 
  6.000E-02  1.000E-03  6.000E-03  9.230E+00  2.522E-01  1.648E-011285302000015 
  7.800E-02  1.000E-03  9.000E-03  9.017E+00  2.176E-01  1.514E-011285302000016 
  1.010E-01  1.000E-03  1.000E-02  9.553E+00  1.907E-01  1.281E-011285302000017 
  1.240E-01  1.000E-03  1.000E-02  9.602E+00  1.843E-01  1.373E-011285302000018 
  1.460E-01  1.000E-03  9.000E-03  9.329E+00  1.716E-01  1.361E-011285302000019 
  1.680E-01  1.000E-03  9.000E-03  9.097E+00  1.472E-01  1.145E-011285302000020 
  1.970E-01  1.000E-03  1.400E-02  9.412E+00  1.511E-01  1.241E-011285302000021 
ENDDATA             10          0                                 1285302000022 
ENDSUBENT           21          0                                 1285302099999 
SUBENT        12853021   19840106                             00001285302100001 
BIB                  6          6                                 1285302100002 
REACTION   (42-MO-0(N,TOT),,SIG)                                  1285302100003 
N-SOURCE   (P-LI7) MONOENERGETIC NEUTRONS                         1285302100004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285302100005 
SAMPLE     NATURAL MOLYBDENUM WITH A THICKNESS OF 0.1595 ATOMS/BAR1285302100006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285302100007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285302100008 
ENDBIB               6          0                                 1285302100009 
NOCOMMON             0          0                                 1285302100010 
DATA                 6         20                                 1285302100011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285302100012 
MEV        MEV        MEV        B          B          B          1285302100013 
  2.150E-01  5.000E-03  2.400E-02  9.452E+00  1.315E-01  1.031E-011285302100014 
  2.360E-01  5.000E-03  2.400E-02  9.160E+00  1.266E-01  1.027E-011285302100015 
  2.600E-01  5.000E-03  2.400E-02  9.013E+00  1.317E-01  1.125E-011285302100016 
  3.220E-01  5.000E-03  2.300E-02  8.815E+00  1.267E-01  1.117E-011285302100017 
  3.650E-01  5.000E-03  2.300E-02  8.744E+00  1.531E-01  1.419E-011285302100018 
  4.060E-01  5.000E-03  2.200E-02  8.385E+00  1.611E-01  1.517E-011285302100019 
  4.500E-01  5.000E-03  2.200E-02  8.363E+00  1.701E-01  1.616E-011285302100020 
  4.950E-01  5.000E-03  2.100E-02  8.445E+00  1.699E-01  1.614E-011285302100021 
  5.500E-01  5.000E-03  4.500E-02  8.108E+00  1.496E-01  1.410E-011285302100022 
  5.800E-01  5.000E-03  2.100E-02  8.030E+00  1.780E-01  1.711E-011285302100023 
  6.000E-01  4.000E-03  4.400E-02  7.895E+00  1.488E-01  1.408E-011285302100024 
  6.520E-01  4.000E-03  4.300E-02  7.745E+00  1.294E-01  1.205E-011285302100025 
  7.000E-01  4.000E-03  4.200E-02  7.537E+00  1.288E-01  1.204E-011285302100026 
  7.450E-01  4.000E-03  4.100E-02  7.313E+00  1.188E-01  1.103E-011285302100027 
  7.860E-01  4.000E-03  4.000E-02  7.259E+00  1.470E-01  1.403E-011285302100028 
  8.900E-01  4.000E-03  3.800E-02  6.963E+00  1.273E-01  1.202E-011285302100029 
  9.500E-01  4.000E-03  3.700E-02  6.751E+00  1.364E-01  1.302E-011285302100030 
  1.010E+00  4.000E-03  3.700E-02  6.482E+00  1.262E-01  1.200E-011285302100031 
  1.320E+00  4.000E-03  3.500E-02  5.852E+00  1.155E-01  1.100E-011285302100032 
  1.600E+00  3.000E-03  3.300E-02  5.463E+00  1.244E-01  1.200E-011285302100033 
ENDDATA             22          0                                 1285302100034 
ENDSUBENT           33          0                                 1285302199999 
SUBENT        12853022   19840106                             00001285302200001 
BIB                  5          6                                 1285302200002 
REACTION   (42-MO-0(N,TOT),,SIG)                                  1285302200003 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285302200004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285302200005 
SAMPLE     NATURAL MOLYBDENUM WITH A THICKNESS OF 0.2552 ATOMS/BAR1285302200006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285302200007 
             WITH PULSE SHAPE DISCRIMINATION                      1285302200008 
ENDBIB               6          0                                 1285302200009 
NOCOMMON             0          0                                 1285302200010 
DATA                 5         68                                 1285302200011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285302200012 
MEV        MEV        MEV        B          B                     1285302200013 
  1.822E+00  9.112E-03  1.911E-02  5.236E+00  3.393E-02           1285302200014 
  1.861E+00  9.303E-03  1.943E-02  5.192E+00  3.365E-02           1285302200015 
  1.900E+00  9.501E-03  2.010E-02  5.136E+00  3.329E-02           1285302200016 
  1.941E+00  9.705E-03  2.077E-02  5.120E+00  3.318E-02           1285302200017 
  1.983E+00  9.916E-03  2.146E-02  5.019E+00  3.253E-02           1285302200018 
  2.027E+00  1.013E-02  2.219E-02  5.009E+00  2.963E-02           1285302200019 
  2.072E+00  1.036E-02  2.293E-02  4.948E+00  2.927E-02           1285302200020 
  2.119E+00  1.059E-02  2.373E-02  4.894E+00  2.895E-02           1285302200021 
  2.167E+00  1.083E-02  2.458E-02  4.827E+00  2.856E-02           1285302200022 
  2.217E+00  1.108E-02  2.545E-02  4.774E+00  2.824E-02           1285302200023 
  2.269E+00  1.134E-02  2.635E-02  4.729E+00  2.798E-02           1285302200024 
  2.322E+00  1.161E-02  2.731E-02  4.673E+00  2.765E-02           1285302200025 
  2.378E+00  1.189E-02  2.834E-02  4.644E+00  2.747E-02           1285302200026 
  2.436E+00  1.218E-02  2.939E-02  4.596E+00  2.719E-02           1285302200027 
  2.496E+00  1.248E-02  3.047E-02  4.540E+00  2.686E-02           1285302200028 
  2.558E+00  1.279E-02  3.166E-02  4.487E+00  2.655E-02           1285302200029 
  2.622E+00  1.311E-02  3.289E-02  4.445E+00  2.630E-02           1285302200030 
  2.689E+00  1.345E-02  3.416E-02  4.372E+00  2.587E-02           1285302200031 
  2.759E+00  1.379E-02  3.552E-02  4.326E+00  2.559E-02           1285302200032 
  2.831E+00  1.416E-02  3.697E-02  4.266E+00  2.630E-02           1285302200033 
  2.907E+00  1.453E-02  3.846E-02  4.217E+00  2.600E-02           1285302200034 
  2.985E+00  1.493E-02  4.005E-02  4.187E+00  2.581E-02           1285302200035 
  3.067E+00  1.533E-02  4.175E-02  4.150E+00  2.558E-02           1285302200036 
  3.152E+00  1.576E-02  4.352E-02  4.103E+00  2.529E-02           1285302200037 
  3.241E+00  1.620E-02  4.537E-02  4.066E+00  2.506E-02           1285302200038 
  3.334E+00  1.667E-02  4.735E-02  4.017E+00  2.476E-02           1285302200039 
  3.430E+00  1.715E-02  4.946E-02  3.966E+00  2.445E-02           1285302200040 
  3.531E+00  1.766E-02  5.170E-02  3.949E+00  2.434E-02           1285302200041 
  3.637E+00  1.819E-02  5.408E-02  3.929E+00  2.422E-02           1285302200042 
  3.748E+00  1.874E-02  5.658E-02  3.886E+00  2.395E-02           1285302200043 
  3.863E+00  1.932E-02  5.924E-02  3.892E+00  2.399E-02           1285302200044 
  3.985E+00  1.992E-02  6.206E-02  3.856E+00  2.377E-02           1285302200045 
  4.112E+00  2.056E-02  6.508E-02  3.836E+00  2.365E-02           1285302200046 
  4.245E+00  2.123E-02  6.834E-02  3.841E+00  2.577E-02           1285302200047 
  4.385E+00  2.193E-02  7.174E-02  3.839E+00  2.821E-02           1285302200048 
  4.532E+00  2.266E-02  7.540E-02  3.811E+00  2.801E-02           1285302200049 
  4.687E+00  2.343E-02  7.931E-02  3.813E+00  2.802E-02           1285302200050 
  4.849E+00  2.425E-02  8.352E-02  3.823E+00  2.809E-02           1285302200051 
  5.021E+00  2.510E-02  8.803E-02  3.862E+00  2.838E-02           1285302200052 
  5.201E+00  2.601E-02  9.282E-02  3.845E+00  2.825E-02           1285302200053 
  5.392E+00  2.696E-02  9.799E-02  3.942E+00  2.897E-02           1285302200054 
  5.593E+00  2.797E-02  1.036E-01  3.980E+00  2.925E-02           1285302200055 
  5.806E+00  2.903E-02  1.096E-01  4.004E+00  3.228E-02           1285302200056 
  6.032E+00  3.016E-02  1.160E-01  4.061E+00  3.274E-02           1285302200057 
  6.270E+00  3.135E-02  1.230E-01  4.097E+00  3.303E-02           1285302200058 
  6.524E+00  3.262E-02  1.305E-01  4.122E+00  3.323E-02           1285302200059 
  6.792E+00  3.396E-02  1.387E-01  4.143E+00  3.340E-02           1285302200060 
  7.078E+00  3.539E-02  1.476E-01  4.208E+00  3.393E-02           1285302200061 
  7.383E+00  3.691E-02  1.572E-01  4.257E+00  3.432E-02           1285302200062 
  7.707E+00  3.854E-02  1.676E-01  4.305E+00  3.390E-02           1285302200063 
  8.053E+00  4.027E-02  1.790E-01  4.305E+00  3.390E-02           1285302200064 
  8.423E+00  4.212E-02  1.915E-01  4.356E+00  3.772E-02           1285302200065 
  8.819E+00  4.410E-02  2.052E-01  4.384E+00  3.797E-02           1285302200066 
  9.244E+00  4.622E-02  2.201E-01  4.355E+00  3.772E-02           1285302200067 
  9.700E+00  4.850E-02  2.365E-01  4.357E+00  4.133E-02           1285302200068 
  1.019E+01  1.019E-01  2.546E-01  4.335E+00  4.113E-02           1285302200069 
  1.072E+01  1.072E-01  2.744E-01  4.339E+00  3.758E-02           1285302200070 
  1.129E+01  1.129E-01  2.965E-01  4.308E+00  3.731E-02           1285302200071 
  1.190E+01  1.190E-01  3.209E-01  4.256E+00  3.431E-02           1285302200072 
  1.257E+01  1.257E-01  3.480E-01  4.237E+00  3.114E-02           1285302200073 
  1.330E+01  1.330E-01  3.781E-01  4.128E+00  3.033E-02           1285302200074 
  1.408E+01  1.408E-01  4.118E-01  4.045E+00  2.713E-02           1285302200075 
  1.494E+01  1.494E-01  4.495E-01  3.955E+00  2.653E-02           1285302200076 
  1.588E+01  1.588E-01  4.918E-01  3.850E+00  2.583E-02           1285302200077 
  1.691E+01  1.691E-01  5.394E-01  3.705E+00  2.485E-02           1285302200078 
  1.804E+01  1.804E-01  5.931E-01  3.653E+00  2.684E-02           1285302200079 
  1.928E+01  1.928E-01  5.461E-01  3.565E+00  3.456E-02           1285302200080 
  2.022E+01  2.022E-01  4.706E-01  3.389E+00  6.770E-02           1285302200081 
ENDDATA             70          0                                 1285302200082 
ENDSUBENT           81          0                                 1285302299999 
SUBENT        12853023   19840106                             00001285302300001 
BIB                  6          7                                 1285302300002 
REACTION   (42-MO-0(N,TOT),,SIG)                                  1285302300003 
N-SOURCE   (P-LI7) MONOENERGETIC NEUTRONS                         1285302300004 
METHOD     (TOF)  7.909 METER FLIGHT PATH                         1285302300005 
SAMPLE     NATURAL MOLYBDENUM WITH A THICKNESS OF 0.1595 ATOMS/BAR1285302300006 
DETECTOR   (SCIN) NE213 DETECTOR 2 CM THICK AND 12.7 CM           1285302300007 
            IN DIAMETER                                           1285302300008 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285302300009 
ENDBIB               7          0                                 1285302300010 
NOCOMMON             0          0                                 1285302300011 
DATA                 6         24                                 1285302300012 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285302300013 
MEV        MEV        MEV        B          B          B          1285302300014 
  9.850E-01  7.000E-03  7.400E-02  6.696E+00  5.026E-02  3.004E-021285302300015 
  1.032E+00  7.000E-03  7.200E-02  6.571E+00  5.620E-02  4.000E-021285302300016 
  1.127E+00  7.000E-03  7.100E-02  6.402E+00  4.878E-02  3.000E-021285302300017 
  1.222E+00  7.000E-03  6.800E-02  6.177E+00  4.772E-02  3.000E-021285302300018 
  1.317E+00  7.000E-03  6.700E-02  6.012E+00  5.389E-02  4.000E-021285302300019 
  1.411E+00  7.000E-03  6.600E-02  5.733E+00  4.567E-02  3.000E-021285302300020 
  1.506E+00  6.000E-03  6.400E-02  5.658E+00  4.534E-02  3.000E-021285302300021 
  1.600E+00  6.000E-03  6.200E-02  5.460E+00  5.173E-02  4.000E-021285302300022 
  1.695E+00  6.000E-03  6.000E-02  5.378E+00  4.409E-02  3.000E-021285302300023 
  1.790E+00  6.000E-03  5.800E-02  5.238E+00  4.348E-02  3.000E-021285302300024 
  1.887E+00  6.000E-03  5.700E-02  5.093E+00  4.285E-02  3.000E-021285302300025 
  1.984E+00  6.000E-03  5.600E-02  5.083E+00  4.281E-02  3.000E-021285302300026 
  2.180E+00  5.000E-03  5.400E-02  4.764E+00  4.146E-02  3.000E-021285302300027 
  2.377E+00  5.000E-03  5.200E-02  4.654E+00  4.101E-02  3.000E-021285302300028 
  2.578E+00  5.000E-03  5.000E-02  4.414E+00  4.004E-02  3.000E-021285302300029 
  2.783E+00  5.000E-03  4.900E-02  4.294E+00  3.957E-02  3.000E-021285302300030 
  2.985E+00  5.000E-03  4.700E-02  4.200E+00  3.920E-02  3.000E-021285302300031 
  3.188E+00  5.000E-03  4.500E-02  4.105E+00  3.883E-02  3.000E-021285302300032 
  3.390E+00  4.000E-03  4.400E-02  3.975E+00  3.834E-02  3.000E-021285302300033 
  3.587E+00  4.000E-03  4.200E-02  3.920E+00  3.814E-02  3.000E-021285302300034 
  3.788E+00  4.000E-03  4.100E-02  3.837E+00  3.783E-02  3.000E-021285302300035 
  3.990E+00  4.000E-03  3.900E-02  3.898E+00  3.806E-02  3.000E-021285302300036 
  4.195E+00  4.000E-03  3.800E-02  3.825E+00  3.779E-02  3.000E-021285302300037 
  4.400E+00  4.000E-03  3.700E-02  3.790E+00  4.603E-02  4.000E-021285302300038 
ENDDATA             26          0                                 1285302300039 
ENDSUBENT           38          0                                 1285302399999 
SUBENT        12853024   19840106                             00001285302400001 
BIB                  6          6                                 1285302400002 
REACTION   (45-RH-103(N,TOT),,SIG)                                1285302400003 
N-SOURCE   (P-LI7) WHITE NEUTRON SPECTRUM                         1285302400004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285302400005 
SAMPLE     NATURAL RHODIUM WITH A THICKNESS OF 0.1479 ATOMS/BARN  1285302400006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285302400007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285302400008 
ENDBIB               6          0                                 1285302400009 
NOCOMMON             0          0                                 1285302400010 
DATA                 6          9                                 1285302400011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285302400012 
MEV        MEV        MEV        B          B          B          1285302400013 
  4.700E-02  1.000E-03  4.000E-03  7.768E+00  3.825E-01  3.757E-011285302400014 
  6.000E-02  1.000E-03  6.000E-03  8.048E+00  2.106E-01  1.980E-011285302400015 
  7.800E-02  1.000E-03  9.000E-03  8.112E+00  1.906E-01  1.770E-011285302400016 
  1.010E-01  1.000E-03  1.000E-02  8.224E+00  1.977E-01  1.866E-011285302400017 
  1.240E-01  1.000E-03  1.000E-02  8.318E+00  1.856E-01  1.756E-011285302400018 
  1.460E-01  1.000E-03  9.000E-03  8.221E+00  1.737E-01  1.648E-011285302400019 
  1.680E-01  1.000E-03  9.000E-03  8.288E+00  1.620E-01  1.540E-011285302400020 
  1.970E-01  1.000E-03  1.400E-02  8.307E+00  1.599E-01  1.534E-011285302400021 
  2.280E-01  2.000E-03  1.600E-02  8.245E+00  1.876E-01  1.834E-011285302400022 
ENDDATA             11          0                                 1285302400023 
ENDSUBENT           22          0                                 1285302499999 
SUBENT        12853025   19840106                             00001285302500001 
BIB                  6          6                                 1285302500002 
REACTION   (45-RH-103(N,TOT),,SIG)                                1285302500003 
N-SOURCE   (P-LI7) MONOENERGETIC NEUTRONS                         1285302500004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285302500005 
SAMPLE     NATURAL RHODIUM WITH A THICKNESS OF 0.1479 ATOMS/BARN  1285302500006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285302500007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285302500008 
ENDBIB               6          0                                 1285302500009 
NOCOMMON             0          0                                 1285302500010 
DATA                 6         21                                 1285302500011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285302500012 
MEV        MEV        MEV        B          B          B          1285302500013 
  2.150E-01  5.000E-03  2.400E-02  8.298E+00  1.377E-01  1.326E-011285302500014 
  2.360E-01  5.000E-03  2.400E-02  8.217E+00  1.183E-01  1.120E-011285302500015 
  2.600E-01  5.000E-03  2.400E-02  8.133E+00  1.072E-01  1.015E-011285302500016 
  3.220E-01  5.000E-03  2.300E-02  8.101E+00  1.246E-01  1.212E-011285302500017 
  3.650E-01  5.000E-03  2.300E-02  7.886E+00  1.437E-01  1.411E-011285302500018 
  4.060E-01  5.000E-03  2.200E-02  7.875E+00  1.334E-01  1.309E-011285302500019 
  4.500E-01  5.000E-03  2.200E-02  7.513E+00  1.726E-01  1.709E-011285302500020 
  4.950E-01  5.000E-03  2.100E-02  7.594E+00  1.624E-01  1.607E-011285302500021 
  5.500E-01  5.000E-03  4.500E-02  7.478E+00  1.622E-01  1.605E-011285302500022 
  5.800E-01  5.000E-03  2.100E-02  7.335E+00  1.620E-01  1.605E-011285302500023 
  6.000E-01  4.000E-03  4.400E-02  7.484E+00  1.621E-01  1.604E-011285302500024 
  6.520E-01  4.000E-03  4.300E-02  7.310E+00  1.421E-01  1.403E-011285302500025 
  7.000E-01  4.000E-03  4.200E-02  7.198E+00  1.518E-01  1.503E-011285302500026 
  7.450E-01  4.000E-03  4.100E-02  7.136E+00  1.025E-01  1.002E-011285302500027 
  7.860E-01  4.000E-03  4.000E-02  6.894E+00  8.279E-02  8.013E-021285302500028 
  8.380E-01  4.000E-03  3.900E-02  6.823E+00  8.272E-02  8.012E-021285302500029 
  8.900E-01  4.000E-03  3.800E-02  6.763E+00  8.266E-02  8.011E-021285302500030 
  9.500E-01  4.000E-03  3.700E-02  6.632E+00  8.256E-02  8.011E-021285302500031 
  1.010E+00  4.000E-03  3.700E-02  6.483E+00  8.233E-02  8.000E-021285302500032 
  1.320E+00  4.000E-03  3.500E-02  6.042E+00  8.203E-02  8.000E-021285302500033 
