EN-MIN     EN-MAX     E          DATA       DATA-ERR1             1050200200018 
MEV        MEV        MEV        B/SR/MEV   B/SR/MEV              1050200200019 
 9.00      10.00        5.230E+00  -4.01E-05   2.16E-04           1050200201585 
 9.00      10.00        5.330E+00  -1.44E-04   2.10E-04           1050200201586 
 9.00      10.00        5.430E+00  -3.59E-05   1.96E-04           1050200201587 
 9.00      10.00        5.530E+00   1.66E-04   2.13E-04           1050200201588 
 9.00      10.00        5.630E+00   3.26E-04   2.02E-04           1050200201589 
 9.00      10.00        5.730E+00   4.59E-04   1.97E-04           1050200201590 
 9.00      10.00        5.830E+00   6.05E-04   1.83E-04           1050200201591 
 9.00      10.00        5.930E+00   6.83E-04   1.78E-04           1050200201592 
 9.00      10.00        6.030E+00   5.64E-04   1.85E-04           1050200201593 
 9.00      10.00        6.130E+00   2.97E-04   1.79E-04           1050200201594 
 9.00      10.00        6.230E+00   6.40E-05   1.65E-04           1050200201595 
 9.00      10.00        6.330E+00  -3.36E-05   1.47E-04           1050200201596 
 9.00      10.00        6.440E+00  -2.14E-05   1.38E-04           1050200201597 
 9.00      10.00        6.560E+00   7.85E-06   1.29E-04           1050200201598 
 9.00      10.00        6.680E+00   2.90E-05   1.10E-04           1050200201599 
 9.00      10.00        6.800E+00   1.04E-04   1.06E-04           1050200201600 
 9.00      10.00        6.920E+00   2.07E-04   1.00E-04           1050200201601 
 9.00      10.00        7.040E+00   2.20E-04   8.68E-05           1050200201602 
 9.00      10.00        7.160E+00   1.34E-04   7.58E-05           1050200201603 
 9.00      10.00        7.280E+00   5.01E-05   6.59E-05           1050200201604 
 9.00      10.00        7.400E+00   3.52E-05   5.42E-05           1050200201605 
 9.00      10.00        7.520E+00   6.82E-05   4.48E-05           1050200201606 
 9.00      10.00        7.640E+00   9.68E-05   3.81E-05           1050200201607 
 9.00      10.00        7.760E+00   9.21E-05   3.25E-05           1050200201608 
 9.00      10.00        7.890E+00   5.51E-05   2.67E-05           1050200201609 
 9.00      10.00        8.030E+00   8.77E-06   1.87E-05           1050200201610 
 9.00      10.00        8.170E+00  -1.53E-05   1.63E-05           1050200201611 
 9.00      10.00        8.310E+00  -1.24E-05   1.70E-05           1050200201612 
 9.00      10.00        8.450E+00   6.77E-06   1.31E-05           1050200201613 
 9.00      10.00        8.590E+00   2.35E-05   8.93E-06           1050200201614 
 9.00      10.00        8.730E+00   2.57E-05   8.39E-06           1050200201615 
 9.00      10.00        8.870E+00   1.63E-05   7.30E-06           1050200201616 
 9.00      10.00        9.010E+00   5.28E-06   6.03E-06           1050200201617 
 9.00      10.00        9.150E+00  -1.22E-06   5.33E-06           1050200201618 
 9.00      10.00        9.300E+00  -3.10E-06   4.56E-06           1050200201619 
 9.00      10.00        9.460E+00  -1.60E-06   3.91E-06           1050200201620 
 9.00      10.00        9.620E+00   1.83E-06   3.27E-06           1050200201621 
 9.00      10.00        9.780E+00   5.67E-06   3.11E-06           1050200201622 
 9.00      10.00        9.940E+00   8.04E-06   3.30E-06           1050200201623 
 9.00      10.00        1.010E+01   7.82E-06   3.39E-06           1050200201624 
 9.00      10.00        1.026E+01   5.79E-06   2.72E-06           1050200201625 
 9.00      10.00        1.042E+01   3.18E-06   2.04E-06           1050200201626 
 9.00      10.00        1.058E+01   1.00E-06   1.91E-06           1050200201627 
10.00      12.00        6.900E-01  -2.00E-03   4.66E-03           1050200201628 
10.00      12.00        7.100E-01  -7.25E-04   4.51E-03           1050200201629 
10.00      12.00        7.300E-01  -3.24E-04   4.43E-03           1050200201630 
10.00      12.00        7.500E-01  -1.82E-03   4.11E-03           1050200201631 
10.00      12.00        7.700E-01  -3.75E-03   4.00E-03           1050200201632 
10.00      12.00        7.900E-01  -3.58E-03   3.66E-03           1050200201633 
10.00      12.00        8.100E-01  -1.37E-03   3.11E-03           1050200201634 
10.00      12.00        8.300E-01   8.61E-04   2.80E-03           1050200201635 
10.00      12.00        8.500E-01   1.76E-03   2.76E-03           1050200201636 
10.00      12.00        8.700E-01   1.46E-03   2.79E-03           1050200201637 
10.00      12.00        8.900E-01   1.15E-03   3.01E-03           1050200201638 
10.00      12.00        9.100E-01   1.06E-03   3.18E-03           1050200201639 
10.00      12.00        9.300E-01   6.49E-04   3.00E-03           1050200201640 
10.00      12.00        9.500E-01  -2.67E-04   2.10E-03           1050200201641 
10.00      12.00        9.700E-01  -1.26E-03   2.95E-03           1050200201642 
10.00      12.00        1.000E+00  -2.15E-03   3.00E-03           1050200201643 
10.00      12.00        1.040E+00  -5.58E-04   2.74E-03           1050200201644 
10.00      12.00        1.080E+00   1.64E-03   2.54E-03           1050200201645 
10.00      12.00        1.120E+00   4.18E-03   2.18E-03           1050200201646 
10.00      12.00        1.160E+00   1.58E-02   2.42E-03           1050200201647 
10.00      12.00        1.200E+00   2.94E-02   2.40E-03           1050200201648 
10.00      12.00        1.240E+00   3.48E-02   2.41E-03           1050200201649 
10.00      12.00        1.280E+00   4.69E-02   2.45E-03           1050200201650 
10.00      12.00        1.320E+00   5.84E-02   2.27E-03           1050200201651 
10.00      12.00        1.360E+00   4.96E-02   2.05E-03           1050200201652 
10.00      12.00        1.400E+00   3.00E-02   1.71E-03           1050200201653 
10.00      12.00        1.440E+00   1.39E-02   1.42E-03           1050200201654 
10.00      12.00        1.480E+00   5.35E-03   1.45E-03           1050200201655 
10.00      12.00        1.520E+00   3.35E-03   1.53E-03           1050200201656 
10.00      12.00        1.560E+00   2.96E-03   1.48E-03           1050200201657 
10.00      12.00        1.600E+00   1.98E-03   1.38E-03           1050200201658 
10.00      12.00        1.640E+00   8.41E-04   1.30E-03           1050200201659 
10.00      12.00        1.680E+00   4.85E-04   1.30E-03           1050200201660 
10.00      12.00        1.720E+00   7.01E-04   1.33E-03           1050200201661 
10.00      12.00        1.760E+00   9.58E-04   1.35E-03           1050200201662 
10.00      12.00        1.800E+00   1.08E-03   1.31E-03           1050200201663 
10.00      12.00        1.850E+00   1.64E-03   1.41E-03           1050200201664 
10.00      12.00        1.910E+00   3.64E-03   1.26E-03           1050200201665 
10.00      12.00        1.970E+00   3.81E-03   1.22E-03           1050200201666 
10.00      12.00        2.030E+00   1.98E-03   1.29E-03           1050200201667 
10.00      12.00        2.090E+00   8.97E-04   1.18E-03           1050200201668 
10.00      12.00        2.150E+00   5.81E-04   1.21E-03           1050200201669 
10.00      12.00        2.210E+00   2.47E-04   1.10E-03           1050200201670 
10.00      12.00        2.270E+00   3.72E-04   1.16E-03           1050200201671 
10.00      12.00        2.330E+00   1.49E-03   1.06E-03           1050200201672 
10.00      12.00        2.390E+00   2.43E-03   1.06E-03           1050200201673 
10.00      12.00        2.450E+00   6.43E-03   1.16E-03           1050200201674 
10.00      12.00        2.510E+00   1.31E-02   1.13E-03           1050200201675 
10.00      12.00        2.570E+00   1.53E-02   1.15E-03           1050200201676 
10.00      12.00        2.630E+00   1.24E-02   1.04E-03           1050200201677 
10.00      12.00        2.690E+00   8.19E-03   8.44E-04           1050200201678 
10.00      12.00        2.750E+00   4.75E-03   6.97E-04           1050200201679 
10.00      12.00        2.810E+00   3.04E-03   6.48E-04           1050200201680 
10.00      12.00        2.870E+00   2.73E-03   6.31E-04           1050200201681 
10.00      12.00        2.930E+00   3.60E-03   6.48E-04           1050200201682 
10.00      12.00        2.990E+00   4.17E-03   6.27E-04           1050200201683 
10.00      12.00        3.050E+00   3.50E-03   6.89E-04           1050200201684 
10.00      12.00        3.110E+00   3.01E-03   6.97E-04           1050200201685 
10.00      12.00        3.180E+00   3.84E-03   6.23E-04           1050200201686 
10.00      12.00        3.260E+00   4.37E-03   5.81E-04           1050200201687 
10.00      12.00        3.340E+00   3.00E-03   6.02E-04           1050200201688 
10.00      12.00        3.420E+00   1.34E-03   5.44E-04           1050200201689 
10.00      12.00        3.500E+00   5.50E-04   5.31E-04           1050200201690 
10.00      12.00        3.580E+00   1.35E-03   5.52E-04           1050200201691 
10.00      12.00        3.660E+00   2.95E-03   5.34E-04           1050200201692 
10.00      12.00        3.740E+00   3.25E-03   6.05E-04           1050200201693 
10.00      12.00        3.820E+00   2.86E-03   5.56E-04           1050200201694 
10.00      12.00        3.900E+00   2.65E-03   5.11E-04           1050200201695 
10.00      12.00        3.980E+00   2.68E-03   4.92E-04           1050200201696 
10.00      12.00        4.060E+00   3.23E-03   4.69E-04           1050200201697 
10.00      12.00        4.140E+00   3.78E-03   5.00E-04           1050200201698 
10.00      12.00        4.220E+00   4.28E-03   4.77E-04           1050200201699 
10.00      12.00        4.300E+00   5.09E-03   4.69E-04           1050200201700 
10.00      12.00        4.380E+00   5.18E-03   4.16E-04           1050200201701 
10.00      12.00        4.460E+00   3.99E-03   3.64E-04           1050200201702 
10.00      12.00        4.540E+00   2.51E-03   3.41E-04           1050200201703 
10.00      12.00        4.630E+00   1.49E-03   3.40E-04           1050200201704 
10.00      12.00        4.730E+00   1.27E-03   3.27E-04           1050200201705 
10.00      12.00        4.830E+00   1.51E-03   3.04E-04           1050200201706 
10.00      12.00        4.930E+00   1.52E-03   2.86E-04           1050200201707 
10.00      12.00        5.030E+00   1.06E-03   2.62E-04           1050200201708 
10.00      12.00        5.130E+00   4.27E-04   2.48E-04           1050200201709 
10.00      12.00        5.230E+00  -3.06E-05   2.29E-04           1050200201710 
10.00      12.00        5.330E+00  -1.70E-04   2.21E-04           1050200201711 
10.00      12.00        5.430E+00  -7.45E-05   2.17E-04           1050200201712 
10.00      12.00        5.530E+00   1.17E-04   2.17E-04           1050200201713 
10.00      12.00        5.630E+00   2.62E-04   2.06E-04           1050200201714 
10.00      12.00        5.730E+00   2.83E-04   1.97E-04           1050200201715 
10.00      12.00        5.830E+00   2.88E-04   2.02E-04           1050200201716 
10.00      12.00        5.930E+00   3.71E-04   2.06E-04           1050200201717 
10.00      12.00        6.030E+00   4.97E-04   2.02E-04           1050200201718 
10.00      12.00        6.130E+00   5.47E-04   1.84E-04           1050200201719 
10.00      12.00        6.230E+00   4.71E-04   1.78E-04           1050200201720 
10.00      12.00        6.330E+00   3.21E-04   1.80E-04           1050200201721 
10.00      12.00        6.440E+00   2.10E-04   1.74E-04           1050200201722 
10.00      12.00        6.560E+00   1.62E-04   1.56E-04           1050200201723 
10.00      12.00        6.680E+00   7.33E-05   1.44E-04           1050200201724 
10.00      12.00        6.800E+00  -3.22E-05   1.38E-04           1050200201725 
10.00      12.00        6.920E+00   1.40E-05   1.23E-04           1050200201726 
10.00      12.00        7.040E+00   1.91E-04   1.11E-04           1050200201727 
10.00      12.00        7.160E+00   3.02E-04   9.84E-05           1050200201728 
10.00      12.00        7.280E+00   2.76E-04   8.95E-05           1050200201729 
10.00      12.00        7.400E+00   1.99E-04   7.76E-05           1050200201730 
10.00      12.00        7.520E+00   1.37E-04   6.37E-05           1050200201731 
10.00      12.00        7.640E+00   1.04E-04   5.90E-05           1050200201732 
10.00      12.00        7.760E+00   7.39E-05   5.61E-05           1050200201733 
10.00      12.00        7.890E+00   5.35E-05   4.43E-05           1050200201734 
10.00      12.00        8.030E+00   3.93E-05   3.56E-05           1050200201735 
10.00      12.00        8.170E+00   3.68E-05   3.25E-05           1050200201736 
10.00      12.00        8.310E+00   3.69E-05   3.14E-05           1050200201737 
10.00      12.00        8.450E+00   2.57E-05   2.70E-05           1050200201738 
10.00      12.00        8.590E+00  -3.08E-06   2.11E-05           1050200201739 
10.00      12.00        8.730E+00  -2.06E-05   1.93E-05           1050200201740 
10.00      12.00        8.870E+00  -1.02E-05   1.70E-05           1050200201741 
10.00      12.00        9.010E+00   1.81E-05   1.44E-05           1050200201742 
10.00      12.00        9.150E+00   3.52E-05   1.26E-05           1050200201743 
10.00      12.00        9.300E+00   3.10E-05   1.16E-05           1050200201744 
10.00      12.00        9.460E+00   1.55E-05   9.49E-06           1050200201745 
10.00      12.00        9.620E+00   4.59E-06   7.48E-06           1050200201746 
10.00      12.00        9.780E+00   3.47E-06   6.26E-06           1050200201747 
10.00      12.00        9.940E+00   9.67E-06   5.08E-06           1050200201748 
10.00      12.00        1.010E+01   7.23E-06   4.68E-06           1050200201749 
10.00      12.00        1.026E+01   6.08E-06   3.51E-06           1050200201750 
10.00      12.00        1.042E+01   3.54E-06   2.36E-06           1050200201751 
10.00      12.00        1.058E+01   4.50E-06   1.88E-06           1050200201752 
12.00      14.00        6.900E-01   6.79E-05   5.82E-03           1050200201753 
12.00      14.00        7.100E-01  -1.58E-03   5.49E-03           1050200201754 
12.00      14.00        7.300E-01  -1.29E-03   5.21E-03           1050200201755 
12.00      14.00        7.500E-01   5.51E-04   4.79E-03           1050200201756 
12.00      14.00        7.700E-01   2.05E-03   4.42E-03           1050200201757 
12.00      14.00        7.900E-01   2.55E-03   4.22E-03           1050200201758 
12.00      14.00        8.100E-01   2.53E-03   4.22E-03           1050200201759 
12.00      14.00        8.300E-01   2.71E-03   4.06E-03           1050200201760 
12.00      14.00        8.500E-01   3.26E-03   4.02E-03           1050200201761 
12.00      14.00        8.700E-01   3.90E-03   4.05E-03           1050200201762 
12.00      14.00        8.900E-01   4.24E-03   4.14E-03           1050200201763 
12.00      14.00        9.100E-01   3.56E-03   3.99E-03           1050200201764 
12.00      14.00        9.300E-01   1.78E-03   3.77E-03           1050200201765 
