ENTRY            D0512   20180522                             D117D051200000001 
SUBENT        D0512001   20180522                             D117D051200100001 
BIB                 11         32                                 D051200100002 
TITLE      Competition of coalescence and "fireball" processes    D051200100003 
            in nonequilibrium emission of light charged particles D051200100004 
            from p + Au collisions                                D051200100005 
AUTHOR     (A.Budzanowski, M.Fidelus, D.Filges, F.Goldenbaum,     D051200100006 
            H.Hodde, L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,   D051200100007 
            St.Kliczewski, A.Kowalczyk, E.Kozik, P.Kulessa,       D051200100008 
            H.Machner, A.Magiera, B.Piskor-Ignatowicz, K.Pysz,    D051200100009 
            Z.Rudy, R.Siudak, M.Wojciechowski)                    D051200100010 
INSTITUTE  (3POLIFJ,3POLUJK,2GERJUL,2GERBON)                      D051200100011 
REFERENCE  (J,PR/C,78,024603,2008)                                D051200100012 
FACILITY   (SYNCY,2GERJUL) Synchrotron COSY                       D051200100013 
SAMPLE     Self-supporting Au target (300 ug/cm2 thick)           D051200100014 
DETECTOR   (TELES,SIBAR,CSICR) Telescopes consisting of Si        D051200100015 
            detectors of the following thicknesses:               D051200100016 
             50+400+6000 um (at 35 and 50 deg),                   D051200100017 
             50+400 um (at 80 deg),                               D051200100018 
             50+400+1000+2000 um (at 100 deg).                    D051200100019 
           Si telescope at 100 deg was also supplied with 7.5 cm  D051200100020 
            CsI scintillator detector standing outside the        D051200100021 
            scattering chamber.                                   D051200100022 
           At 15.6, 20, and 65 deg, the telescopes built of Si    D051200100023 
            detectors of the thickness of 90+1000+1000+90 um      D051200100024 
            each of them, with 7.5 cm CsI scintillator detectors  D051200100025 
            standing behind them are positioned outside the       D051200100026 
            chamber.                                              D051200100027 
MONITOR    (79-AU-197(P,X)4-BE-7,,SIG)                            D051200100028 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D051200100029 
STATUS     (TABLE) Data were received from Dr.A.Bubak             D051200100030 
           (APRVD) Entry approved by Dr.A.Bubak                   D051200100031 
HISTORY    (20080904C) SD                                         D051200100032 
           (20090520A) SD: EN: MeV - GeV                          D051200100033 
           (20180522U) On. AUTHOR corrected.                      D051200100034 
ENDBIB              32          0                                 D051200100035 
COMMON               1          3                                 D051200100036 
ERR-1                                                             D051200100037 
PER-CENT                                                          D051200100038 
 10.0                                                             D051200100039 
ENDCOMMON            3          0                                 D051200100040 
ENDSUBENT           39          0                                 D051200199999 
SUBENT        D0512002   20090717                             D068D051200200001 
BIB                  1          1                                 D051200200002 
REACTION   (79-AU-197(P,X)1-H-1,,DA/DE)                           D051200200003 
ENDBIB               1          0                                 D051200200004 
NOCOMMON             0          0                                 D051200200005 
DATA                 5        819                                 D051200200006 
EN         ANG        E          DATA       DATA-ERR              D051200200007 
        1.2       100.      103.5      0.467 4.9000E-02           D051200200397 
        1.2       100.      104.5       0.57 5.4000E-02           D051200200398 
        1.2       100.      105.5      0.529 5.2000E-02           D051200200399 
        1.2       100.      106.5      0.586 5.5000E-02           D051200200400 
        1.2       100.      107.5      0.544 5.3000E-02           D051200200401 
        1.2       100.      108.5      0.508 5.1000E-02           D051200200402 
        1.2       100.      109.5      0.518 5.2000E-02           D051200200403 
        1.2       100.      110.5      0.487 5.0000E-02           D051200200404 
        1.2       100.      111.5      0.415 4.6000E-02           D051200200405 
        1.2       100.      112.5      0.353 4.3000E-02           D051200200406 
        1.2       100.      113.5      0.477 5.0000E-02           D051200200407 
        1.2       100.      114.5       0.41 4.6000E-02           D051200200408 
        1.2       100.      115.5      0.332 4.1000E-02           D051200200409 
        1.2       100.      116.5      0.534 5.3000E-02           D051200200410 
        1.2       100.      117.5      0.435 4.8000E-02           D051200200411 
        1.2       100.      118.5      0.378 4.4000E-02           D051200200412 
        1.2       100.      119.5      0.311 4.0000E-02           D051200200413 
        1.2       100.      120.5      0.368 4.4000E-02           D051200200414 
        1.2       100.      121.5      0.451 4.8000E-02           D051200200415 
        1.2       100.      122.5      0.285 3.8000E-02           D051200200416 
        1.9       15.6        6.5       5.87       0.14           D051200200417 
        1.9       15.6        7.5       8.53       0.17           D051200200418 
        1.9       15.6        8.5      11.16        0.2           D051200200419 
        1.9       15.6        9.5       13.4       0.22           D051200200420 
        1.9       15.6       10.5      14.57       0.23           D051200200421 
        1.9       15.6       11.5      13.71       0.22           D051200200422 
        1.9       15.6       14.5       9.95       0.19           D051200200423 
        1.9       15.6       15.5       9.34       0.19           D051200200424 
        1.9       15.6       16.5       9.38       0.19           D051200200425 
        1.9       15.6       17.5       8.43       0.18           D051200200426 
        1.9       15.6       18.5       7.45       0.17           D051200200427 
        1.9       15.6       27.5       4.93       0.14           D051200200428 
        1.9       15.6       28.5       5.03       0.14           D051200200429 
        1.9       15.6       29.5       4.98       0.14           D051200200430 
        1.9       15.6       30.5       4.93       0.14           D051200200431 
        1.9       15.6       31.5       5.08       0.14           D051200200432 
        1.9       15.6       32.5       4.84       0.13           D051200200433 
        1.9       15.6       33.5       4.96       0.14           D051200200434 
        1.9       15.6       34.5         5.       0.14           D051200200435 
        1.9       15.6       35.5       5.05       0.14           D051200200436 
        1.9       15.6       36.5       4.87       0.13           D051200200437 
        1.9       15.6       37.5       4.68       0.13           D051200200438 
        1.9       15.6       38.5        4.6       0.13           D051200200439 
        1.9       15.6       39.5       4.33       0.13           D051200200440 
        1.9       15.6       40.5       4.51       0.13           D051200200441 
        1.9       15.6       41.5       4.54       0.13           D051200200442 
        1.9       15.6       42.5       4.54       0.13           D051200200443 
        1.9       15.6       43.5       4.46       0.13           D051200200444 
        1.9       15.6       44.5       4.36       0.13           D051200200445 
        1.9       15.6       45.5       4.38       0.13           D051200200446 
        1.9       15.6       46.5       4.57       0.13           D051200200447 
        1.9       15.6       47.5       4.57       0.13           D051200200448 
        1.9       15.6       48.5       4.25       0.13           D051200200449 
        1.9       15.6       49.5       4.32       0.13           D051200200450 
        1.9       15.6       50.5       4.48       0.13           D051200200451 
        1.9       15.6       51.5       4.59       0.13           D051200200452 
        1.9       15.6       52.5       4.36       0.13           D051200200453 
        1.9       15.6       53.5       4.49       0.13           D051200200454 
        1.9       15.6       54.5       4.38       0.13           D051200200455 
        1.9       15.6       55.5       4.52       0.13           D051200200456 
        1.9       15.6       56.5       4.72       0.13           D051200200457 
        1.9       15.6       57.5       4.67       0.13           D051200200458 
        1.9       15.6       58.5        4.6       0.13           D051200200459 
        1.9       15.6       59.5       4.67       0.13           D051200200460 
        1.9       15.6       60.5       4.54       0.13           D051200200461 
        1.9       15.6       61.5        4.5       0.13           D051200200462 
        1.9       15.6       62.5        4.8       0.13           D051200200463 
        1.9       15.6       63.5        4.6       0.13           D051200200464 
        1.9       15.6       64.5       4.54       0.13           D051200200465 
        1.9       15.6       65.5       4.41       0.13           D051200200466 
        1.9       15.6       66.5       4.35       0.13           D051200200467 
        1.9       15.6       67.5       4.57       0.13           D051200200468 
        1.9       15.6       68.5       4.53       0.13           D051200200469 
        1.9       15.6       69.5       4.38       0.13           D051200200470 
        1.9       15.6       70.5       4.39       0.13           D051200200471 
        1.9       15.6       71.5       4.42       0.13           D051200200472 
        1.9       15.6       72.5       4.26       0.13           D051200200473 
        1.9       15.6       73.5       4.54       0.13           D051200200474 
        1.9       15.6       74.5       4.41       0.13           D051200200475 
        1.9       15.6       75.5        4.1       0.12           D051200200476 
        1.9       15.6       76.5       4.41       0.13           D051200200477 
        1.9       15.6       77.5       4.19       0.12           D051200200478 
        1.9       15.6       78.5       4.45       0.13           D051200200479 
        1.9       15.6       79.5       4.32       0.13           D051200200480 
        1.9       15.6       80.5       4.15       0.12           D051200200481 
        1.9       15.6       81.5       4.03       0.12           D051200200482 
        1.9       15.6       82.5       3.87       0.12           D051200200483 
        1.9       15.6       83.5       4.25       0.13           D051200200484 
        1.9       15.6       84.5       3.95       0.12           D051200200485 
        1.9       15.6       85.5       4.02       0.12           D051200200486 
        1.9       15.6       86.5       3.79       0.12           D051200200487 
        1.9       15.6       87.5       3.86       0.12           D051200200488 
        1.9       15.6       88.5       3.68       0.12           D051200200489 
        1.9       15.6       89.5        4.1       0.12           D051200200490 
        1.9       15.6       90.5       3.95       0.12           D051200200491 
        1.9       15.6       91.5       3.83       0.12           D051200200492 
        1.9       15.6       92.5       3.68       0.12           D051200200493 
        1.9       15.6       93.5       3.74       0.12           D051200200494 
        1.9       15.6       94.5       3.67       0.12           D051200200495 
        1.9       15.6       95.5       3.77       0.12           D051200200496 
        1.9       15.6       96.5       3.75       0.12           D051200200497 
        1.9       15.6       97.5        3.8       0.12           D051200200498 
        1.9       15.6       98.5       3.58       0.12           D051200200499 
        1.9       15.6       99.5       3.92       0.12           D051200200500 
        1.9       15.6      100.5       3.47       0.11           D051200200501 
        1.9       15.6      101.5       3.69       0.12           D051200200502 
        1.9       15.6      102.5       3.72       0.12           D051200200503 
        1.9       15.6      103.5       3.59       0.12           D051200200504 
        1.9       15.6      104.5       3.22       0.11           D051200200505 
        1.9        20.        6.5       6.59       0.14           D051200200506 
        1.9        20.        7.5       9.25       0.17           D051200200507 
        1.9        20.        8.5       12.4        0.2           D051200200508 
        1.9        20.        9.5      14.66       0.21           D051200200509 
        1.9        20.       10.5      14.72       0.22           D051200200510 
        1.9        20.       11.5      12.25        0.2           D051200200511 
        1.9        20.       14.5       9.17       0.17           D051200200512 
        1.9        20.       15.5       9.32       0.18           D051200200513 
        1.9        20.       16.5       8.55       0.17           D051200200514 
        1.9        20.       17.5       8.41       0.17           D051200200515 
        1.9        20.       18.5       8.35       0.17           D051200200516 
        1.9        20.       23.5       5.68       0.14           D051200200517 
        1.9        20.       24.5       5.85       0.14           D051200200518 
        1.9        20.       25.5       5.46       0.13           D051200200519 
        1.9        20.       26.5        5.2       0.13           D051200200520 
        1.9        20.       27.5        5.4       0.13           D051200200521 
        1.9        20.       28.5       5.16       0.13           D051200200522 
        1.9        20.       29.5       5.14       0.13           D051200200523 
        1.9        20.       30.5       5.04       0.13           D051200200524 
        1.9        20.       31.5       5.12       0.13           D051200200525 
        1.9        20.       32.5       4.84       0.13           D051200200526 
        1.9        20.       33.5       5.04       0.13           D051200200527 
        1.9        20.       34.5       4.98       0.13           D051200200528 
        1.9        20.       35.5       4.92       0.13           D051200200529 
        1.9        20.       36.5       4.99       0.13           D051200200530 
        1.9        20.       37.5       4.95       0.13           D051200200531 
        1.9        20.       38.5        5.2       0.13           D051200200532 
        1.9        20.       39.5       5.11       0.13           D051200200533 
        1.9        20.       40.5       5.04       0.13           D051200200534 
        1.9        20.       41.5        5.1       0.13           D051200200535 
        1.9        20.       42.5       4.97       0.13           D051200200536 
        1.9        20.       43.5       5.19       0.13           D051200200537 
        1.9        20.       44.5       5.11       0.13           D051200200538 
        1.9        20.       45.5       5.07       0.13           D051200200539 
        1.9        20.       46.5       4.82       0.13           D051200200540 
        1.9        20.       47.5       5.14       0.13           D051200200541 
        1.9        20.       48.5       5.02       0.13           D051200200542 
        1.9        20.       49.5       4.96       0.13           D051200200543 
        1.9        20.       50.5       5.04       0.13           D051200200544 
        1.9        20.       51.5       4.93       0.13           D051200200545 
        1.9        20.       52.5       5.02       0.13           D051200200546 
        1.9        20.       53.5       5.01       0.13           D051200200547 
        1.9        20.       54.5       4.95       0.13           D051200200548 
        1.9        20.       55.5       4.95       0.13           D051200200549 
        1.9        20.       56.5       5.13       0.13           D051200200550 
        1.9        20.       57.5       4.72       0.12           D051200200551 
        1.9        20.       58.5       4.93       0.13           D051200200552 
        1.9        20.       59.5        4.9       0.13           D051200200553 
        1.9        20.       60.5       4.91       0.13           D051200200554 
        1.9        20.       61.5       4.93       0.13           D051200200555 
        1.9        20.       62.5       4.77       0.13           D051200200556 
        1.9        20.       63.5       4.83       0.13           D051200200557 
        1.9        20.       64.5       4.91       0.13           D051200200558 
        1.9        20.       65.5       4.89       0.13           D051200200559 
        1.9        20.       66.5       4.65       0.12           D051200200560 
        1.9        20.       67.5       4.76       0.13           D051200200561 
        1.9        20.       68.5       4.81       0.13           D051200200562 
