ENTRY            D0733   20141209                             D096D073300000001 
SUBENT        D0733001   20141209                             D096D073300100001 
BIB                 14         30                                 D073300100002 
TITLE      Sequential and simultaneous emission of particles from D073300100003 
            p+Al collisions at GeV energies                       D073300100004 
AUTHOR     (M.Fidelus, D.Filges, F.Goldenbaum, H.Hodde, A.Jany,   D073300100005 
            L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,            D073300100006 
            St.Kliczewski, E.Kozik, P.Kulessa, H.Machner,         D073300100007 
            A.Magiera, B.Piskor-Ignatowicz, K.Pysz, Z.Rudy,       D073300100008 
            Sushil K.Sharma, R.Siudak, M.Wojciechowski)           D073300100009 
INSTITUTE  (3POLUJK,2GERJUL,2GERBON,3POLIFJ,2GERUDE)              D073300100010 
REFERENCE  (J,PR/C,89,054617,2014)                                D073300100011 
FACILITY   (SYNCH,2GERJUL) COSY                                   D073300100012 
EXP-YEAR   (2005)                                                 D073300100013 
SAMPLE     Self-supporting Al of 170 ug/cm2                       D073300100014 
DETECTOR   (TELES,SI,SI) Telescopes at 15.6, 20 and 65 deg were   D073300100015 
            installed in air behind 50 um stainless steel foils   D073300100016 
           (CSICR) Telescopes at 15.6, 20, 65 and 100 deg were    D073300100017 
            backed by a 7 cm thick CSI detector to detect high-   D073300100018 
            energy light charged-particles passing through the Si D073300100019 
            detectors.                                            D073300100020 
METHOD     (EDE) Mass and charge identification                   D073300100021 
MONITOR    (13-AL-27(P,X)4-BE-7,,SIG)                             D073300100022 
            8.023 mb at 1.2 GeV, 9.515 mb at 1.9 GeV, and         D073300100023 
            10.099 mb at 2.5 GeV                                  D073300100024 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D073300100025 
ERR-ANALYS (ERR-S) Only statistical                               D073300100026 
           (ERR-1) Normalization at 3 proton energies (~9%)       D073300100027 
STATUS     (TABLE) Data received from Boguslaw Kamys              D073300100028 
           (APRVD) Approved by Boguslaw Kamys (2014-06-04)        D073300100029 
HISTORY    (20140603R) On. Received from Boguslaw Kamys.          D073300100030 
           (20140604C) On                                         D073300100031 
           (20141209A) On. Important corrections in 002-017.      D073300100032 
ENDBIB              30          0                                 D073300100033 
COMMON               1          3                                 D073300100034 
ERR-1                                                             D073300100035 
PER-CENT                                                          D073300100036 
 9.                                                               D073300100037 
ENDCOMMON            3          0                                 D073300100038 
ENDSUBENT           37          0                                 D073300199999 
SUBENT        D0733002   20141209                             D096D073300200001 
BIB                  2          2                                 D073300200002 
REACTION   (13-AL-27(P,X)1-H-1,,DA/DE)                            D073300200003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073300200004 
ENDBIB               2          0                                 D073300200005 
NOCOMMON             0          0                                 D073300200006 
DATA                 5        653                                 D073300200007 
EN         ANG        E          DATA       ERR-S                 D073300200008 
 1.2         20.       134.5      0.00420    0.00330              D073300600091 
 1.2         20.       137.5      0.00510    0.00370              D073300600092 
 1.2         20.       140.5      0.00420    0.00330              D073300600093 
 1.2         35.         9.5      2.81200    0.02200              D073300600094 
 1.2         35.        12.5      1.97300    0.01900              D073300600095 
 1.2         35.        15.5      1.31600    0.02600              D073300600096 
 1.2         35.        18.5      0.90100    0.03400              D073300600097 
 1.2         35.        21.5      0.66900    0.03000              D073300600098 
 1.2         35.        24.5      0.48300    0.02500              D073300600099 
 1.2         35.        27.5      0.38100    0.02300              D073300600100 
 1.2         35.        30.5      0.31000    0.02000              D073300600101 
 1.2         35.        34.5      0.19050    0.00570              D073300600102 
 1.2         35.        37.5      0.16530    0.00530              D073300600103 
 1.2         35.        40.5      0.14140    0.00490              D073300600104 
 1.2         35.        43.5      0.11740    0.00440              D073300600105 
 1.2         35.        46.5      0.10310    0.00420              D073300600106 
 1.2         35.        49.5      0.08520    0.00380              D073300600107 
 1.2         35.        52.5      0.07170    0.00350              D073300600108 
 1.2         35.        55.5      0.06340    0.00330              D073300600109 
 1.2         35.        58.5      0.05560    0.00310              D073300600110 
 1.2         35.        61.5      0.04700    0.00280              D073300600111 
 1.2         35.        64.5      0.04220    0.00270              D073300600112 
 1.2         35.        67.5      0.03660    0.00250              D073300600113 
 1.2         35.        70.5      0.03240    0.00230              D073300600114 
 1.2         35.        73.5      0.03160    0.00230              D073300600115 
 1.2         35.        76.5      0.02500    0.00200              D073300600116 
 1.2         35.        79.5      0.02320    0.00200              D073300600117 
 1.2         35.        82.5      0.01950    0.00180              D073300600118 
 1.2         35.        85.5      0.01830    0.00180              D073300600119 
 1.2         35.        88.5      0.01750    0.00170              D073300600120 
 1.2         35.        91.5      0.01500    0.00160              D073300600121 
 1.2         35.        94.5      0.01360    0.00170              D073300600122 
 1.2         35.        97.0      0.01170    0.00130              D073300600123 
 1.2         35.       100.5      0.01060    0.00250              D073300600124 
 1.2         35.       103.5      0.00950    0.00290              D073300600125 
 1.2         35.       106.5      0.00890    0.00330              D073300600126 
 1.2         35.       109.5      0.01010    0.00360              D073300600127 
 1.2         35.       112.5      0.00740    0.00310              D073300600128 
 1.2         35.       115.5      0.00780    0.00320              D073300600129 
 1.2         35.       119.5      0.00810    0.00330              D073300600130 
 1.2         35.       121.5      0.00580    0.00160              D073300600131 
 1.2         50.         9.5      2.40200    0.01900              D073300600132 
 1.2         50.        12.5      1.60200    0.01900              D073300600133 
 1.2         50.        15.5      0.90600    0.03100              D073300600134 
 1.2         50.        18.5      0.62500    0.02700              D073300600135 
 1.2         50.        21.5      0.44300    0.02300              D073300600136 
 1.2         50.        24.5      0.32600    0.02000              D073300600137 
 1.2         50.        27.5      0.25200    0.01700              D073300600138 
 1.2         50.        30.5      0.16610    0.00590              D073300600139 
 1.2         50.        33.5      0.14750    0.00480              D073300600140 
 1.2         50.        36.5      0.13450    0.00450              D073300600141 
 1.2         50.        39.5      0.11810    0.00420              D073300600142 
 1.2         50.        42.5      0.09890    0.00390              D073300600143 
 1.2         50.        45.5      0.08400    0.00360              D073300600144 
 1.2         50.        48.5      0.07230    0.00330              D073300600145 
 1.2         50.        51.5      0.06350    0.00310              D073300600146 
 1.2         50.        54.5      0.05560    0.00290              D073300600147 
 1.2         50.        57.5      0.04820    0.00270              D073300600148 
 1.2         50.        60.5      0.04210    0.00250              D073300600149 
 1.2         50.        63.5      0.03670    0.00240              D073300600150 
 1.2         50.        66.5      0.03310    0.00220              D073300600151 
 1.2         50.        69.5      0.02730    0.00200              D073300600152 
 1.2         50.        72.5      0.02510    0.00190              D073300600153 
 1.2         50.        75.5      0.02270    0.00190              D073300600154 
 1.2         50.        78.5      0.02120    0.00180              D073300600155 
 1.2         50.        81.5      0.01800    0.00160              D073300600156 
 1.2         50.        84.5      0.01640    0.00160              D073300600157 
 1.2         50.        87.5      0.01440    0.00150              D073300600158 
 1.2         50.        90.5      0.01230    0.00140              D073300600159 
 1.2         50.        93.5      0.01160    0.00130              D073300600160 
 1.2         50.        96.5      0.01030    0.00120              D073300600161 
 1.2         50.        99.5      0.01020    0.00130              D073300600162 
 1.2         50.       102.5      0.00950    0.00120              D073300600163 
 1.2         50.       105.5      0.00720    0.00130              D073300600164 
 1.2         50.       108.5      0.00710    0.00160              D073300600165 
 1.2         50.       111.5      0.00620    0.00190              D073300600166 
 1.2         50.       114.5      0.00480    0.00190              D073300600167 
 1.2         50.       117.5      0.00460    0.00210              D073300600168 
 1.2         50.       120.0      0.00450    0.00180              D073300600169 
 1.2         65.        23.5      0.39880    0.00470              D073300600170 
 1.2         65.        26.5      0.30400    0.00410              D073300600171 
 1.2         65.        29.5      0.23560    0.00370              D073300600172 
 1.2         65.        32.5      0.18550    0.00680              D073300600173 
 1.2         65.        35.5      0.15210    0.00820              D073300600174 
 1.2         65.        38.5      0.12330    0.00740              D073300600175 
 1.2         65.        41.5      0.09870    0.00660              D073300600176 
 1.2         65.        44.5      0.08120    0.00600              D073300600177 
 1.2         65.        47.5      0.06710    0.00550              D073300600178 
 1.2         65.        50.5      0.05750    0.00500              D073300600179 
 1.2         65.        52.5      0.05690    0.00290              D073300600180 
 1.2         65.        57.5      0.04120    0.00200              D073300600181 
 1.2         65.        60.5      0.03400    0.00380              D073300600182 
 1.2         65.        63.5      0.02960    0.00370              D073300600183 
 1.2         65.        66.5      0.02570    0.00350              D073300600184 
 1.2         65.        69.5      0.02060    0.00310              D073300600185 
 1.2         65.        72.5      0.02010    0.00310              D073300600186 
 1.2         65.        75.5      0.01950    0.00300              D073300600187 
 1.2         65.        78.5      0.01650    0.00280              D073300600188 
 1.2         65.        81.5      0.01090    0.00230              D073300600189 
 1.2         65.        84.5      0.00830    0.00200              D073300600190 
 1.2         65.        87.5      0.00790    0.00190              D073300600191 
 1.2         65.        90.5      0.00610    0.00170              D073300600192 
 1.2         65.        93.5      0.00670    0.00180              D073300600193 
 1.2         65.        96.5      0.00580    0.00160              D073300600194 
 1.2         65.        99.5      0.00600    0.00170              D073300600195 
 1.2         65.       102.5      0.00590    0.00170              D073300600196 
 1.2         65.       105.5      0.00420    0.00140              D073300600197 
 1.2         65.       108.5      0.00410    0.00140              D073300600198 
 1.2         65.       111.5      0.00330    0.00120              D073300600199 
 1.2         65.       114.5      0.00340    0.00130              D073300600200 
 1.2         65.       117.5      0.00340    0.00130              D073300600201 
 1.2         65.       120.5      0.00340    0.00130              D073300600202 
 1.2         65.       123.5      0.00197    0.00096              D073300600203 
 1.2         65.       126.5      0.00290    0.00120              D073300600204 
 1.2         65.       129.5      0.00240    0.00110              D073300600205 
 1.2         65.       132.5      0.00177    0.00091              D073300600206 
 1.2         65.       135.5      0.00166    0.00088              D073300600207 
 1.2         65.       138.5      0.00187    0.00094              D073300600208 
 1.2         65.       141.5      0.00146    0.00082              D073300600209 
 1.2         65.       144.5      0.00151    0.00084              D073300600210 
 1.2         65.       147.5      0.00166    0.00088              D073300600211 
 1.2         65.       150.5      0.00151    0.00084              D073300600212 
 1.2         65.       153.5      0.00172    0.00090              D073300600213 
 1.2         65.       156.5      0.00125    0.00076              D073300600214 
 1.2         65.       159.5      0.00099    0.00068              D073300600215 
