EN         ANG        E          DATA       DATA-ERR              D801100200009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D801100200010 
 34.         15.        4.25      6.7986E+00  1.081E+00           D801100200380 
 34.         15.        4.75      9.2948E+00  1.473E+00           D801100200381 
 34.         15.        5.25      1.0634E+01  1.682E+00           D801100200382 
 34.         15.        5.75      1.3232E+01  2.090E+00           D801100200383 
 34.         15.        6.25      1.4084E+01  2.223E+00           D801100200384 
 34.         15.        6.75      1.4835E+01  2.341E+00           D801100200385 
 34.         15.        7.25      1.4186E+01  2.239E+00           D801100200386 
 34.         15.        7.75      1.4105E+01  2.226E+00           D801100200387 
 34.         15.        8.25      1.5180E+01  2.395E+00           D801100200388 
 34.         15.        8.75      1.5667E+01  2.471E+00           D801100200389 
 34.         15.        9.25      1.6479E+01  2.598E+00           D801100200390 
 34.         15.        9.75      1.7068E+01  2.691E+00           D801100200391 
 34.         15.       10.25      1.7737E+01  2.796E+00           D801100200392 
 34.         15.       10.75      1.7595E+01  2.773E+00           D801100200393 
 34.         15.       11.25      1.7798E+01  2.805E+00           D801100200394 
 34.         15.       11.75      1.7534E+01  2.764E+00           D801100200395 
 34.         15.       12.25      1.8103E+01  2.853E+00           D801100200396 
 34.         15.       12.75      1.8427E+01  2.904E+00           D801100200397 
 34.         15.       13.25      1.6946E+01  2.672E+00           D801100200398 
 34.         15.       13.75      1.8387E+01  2.897E+00           D801100200399 
 34.         15.       14.25      1.7575E+01  2.770E+00           D801100200400 
 34.         15.       14.75      1.7271E+01  2.722E+00           D801100200401 
 34.         15.       15.25      1.8001E+01  2.837E+00           D801100200402 
 34.         15.       15.75      1.6053E+01  2.532E+00           D801100200403 
 34.         15.       16.25      1.5322E+01  2.417E+00           D801100200404 
 34.         15.       16.75      1.4490E+01  2.287E+00           D801100200405 
 34.         15.       17.25      1.2907E+01  2.039E+00           D801100200406 
 34.         15.       17.75      1.0634E+01  1.682E+00           D801100200407 
 34.         15.       18.25      9.5587E+00  1.514E+00           D801100200408 
 34.         15.       18.75      9.6195E+00  1.523E+00           D801100200409 
 34.         15.       19.25      7.9960E+00  1.269E+00           D801100200410 
 34.         15.       19.75      7.2654E+00  1.155E+00           D801100200411 
 34.         15.       20.25      6.6160E+00  1.053E+00           D801100200412 
 34.         15.       20.75      6.7377E+00  1.072E+00           D801100200413 
 34.         15.       21.25      7.2248E+00  1.148E+00           D801100200414 
 34.         15.       21.75      6.1899E+00  9.860E-01           D801100200415 
 34.         15.       22.25      5.0127E+00  8.015E-01           D801100200416 
 34.         15.       22.75      4.9518E+00  7.920E-01           D801100200417 
 34.         30.        4.25      9.8065E+00  1.548E+00           D801100200418 
 34.         30.        4.75      1.2977E+01  2.045E+00           D801100200419 
 34.         30.        5.25      1.5147E+01  2.385E+00           D801100200420 
 34.         30.        5.75      1.6936E+01  2.665E+00           D801100200421 
 34.         30.        6.25      1.6612E+01  2.614E+00           D801100200422 
 34.         30.        6.75      1.7514E+01  2.756E+00           D801100200423 
 34.         30.        7.25      1.7006E+01  2.676E+00           D801100200424 
 34.         30.        7.75      1.8683E+01  2.939E+00           D801100200425 
 34.         30.        8.25      1.6598E+01  2.612E+00           D801100200426 
 34.         30.        8.75      1.5795E+01  2.486E+00           D801100200427 
 34.         30.        9.25      1.6217E+01  2.552E+00           D801100200428 
 34.         30.        9.75      1.5499E+01  2.440E+00           D801100200429 
 34.         30.       10.25      1.4456E+01  2.276E+00           D801100200430 
 34.         30.       10.75      1.4357E+01  2.261E+00           D801100200431 
 34.         30.       11.25      1.4062E+01  2.215E+00           D801100200432 
 34.         30.       11.75      1.2920E+01  2.036E+00           D801100200433 
 34.         30.       12.25      1.2751E+01  2.009E+00           D801100200434 
 34.         30.       12.75      1.2047E+01  1.899E+00           D801100200435 
 34.         30.       13.25      1.1920E+01  1.879E+00           D801100200436 
 34.         30.       13.75      1.1427E+01  1.802E+00           D801100200437 
 34.         30.       14.25      1.0666E+01  1.683E+00           D801100200438 
 34.         30.       14.75      1.0201E+01  1.610E+00           D801100200439 
 34.         30.       15.25      1.0131E+01  1.599E+00           D801100200440 
 34.         30.       15.75      9.3415E+00  1.475E+00           D801100200441 
 34.         30.       16.25      8.8907E+00  1.404E+00           D801100200442 
 34.         30.       16.75      8.6370E+00  1.365E+00           D801100200443 
 34.         30.       17.25      6.4249E+00  1.018E+00           D801100200444 
 34.         30.       17.75      6.3263E+00  1.002E+00           D801100200445 
 34.         30.       18.25      6.7490E+00  1.069E+00           D801100200446 
 34.         30.       18.75      6.1854E+00  9.804E-01           D801100200447 
 34.         30.       19.25      4.9596E+00  7.883E-01           D801100200448 
 34.         30.       19.75      4.6637E+00  7.419E-01           D801100200449 
 34.         30.       20.25      4.4524E+00  7.088E-01           D801100200450 
 34.         30.       20.75      4.2974E+00  6.845E-01           D801100200451 
 34.         30.       21.25      4.2410E+00  6.757E-01           D801100200452 
 34.         30.       21.75      4.1001E+00  6.536E-01           D801100200453 
 34.         30.       22.25      3.2829E+00  5.255E-01           D801100200454 
 34.         30.       22.75      3.0857E+00  4.946E-01           D801100200455 
 34.         45.        4.25      8.4222E+00  1.328E+00           D801100200456 
 34.         45.        4.75      1.0826E+01  1.705E+00           D801100200457 
 34.         45.        5.25      1.2346E+01  1.943E+00           D801100200458 
 34.         45.        5.75      1.4314E+01  2.251E+00           D801100200459 
 34.         45.        6.25      1.4803E+01  2.328E+00           D801100200460 
 34.         45.        6.75      1.4611E+01  2.298E+00           D801100200461 
 34.         45.        7.25      1.4080E+01  2.215E+00           D801100200462 
 34.         45.        7.75      1.2952E+01  2.038E+00           D801100200463 
 34.         45.        8.25      1.2229E+01  1.925E+00           D801100200464 
 34.         45.        8.75      1.1368E+01  1.790E+00           D801100200465 
 34.         45.        9.25      1.0889E+01  1.715E+00           D801100200466 
 34.         45.        9.75      1.0092E+01  1.590E+00           D801100200467 
 34.         45.       10.25      9.2198E+00  1.453E+00           D801100200468 
 34.         45.       10.75      8.5605E+00  1.350E+00           D801100200469 
 34.         45.       11.25      8.0394E+00  1.268E+00           D801100200470 
 34.         45.       11.75      7.9331E+00  1.252E+00           D801100200471 
 34.         45.       12.25      6.9547E+00  1.098E+00           D801100200472 
 34.         45.       12.75      6.8165E+00  1.077E+00           D801100200473 
 34.         45.       13.25      6.3805E+00  1.008E+00           D801100200474 
 34.         45.       13.75      5.5829E+00  8.833E-01           D801100200475 
 34.         45.       14.25      5.0512E+00  7.999E-01           D801100200476 
 34.         45.       14.75      4.4451E+00  7.050E-01           D801100200477 
 34.         45.       15.25      4.8385E+00  7.666E-01           D801100200478 
 34.         45.       15.75      4.6790E+00  7.416E-01           D801100200479 
 34.         45.       16.25      3.9772E+00  6.316E-01           D801100200480 
 34.         45.       16.75      4.5727E+00  7.250E-01           D801100200481 
 34.         45.       17.25      3.2859E+00  5.233E-01           D801100200482 
 34.         45.       17.75      2.7968E+00  4.466E-01           D801100200483 
 34.         45.       18.25      2.5841E+00  4.133E-01           D801100200484 
 34.         45.       18.75      2.5416E+00  4.066E-01           D801100200485 
 34.         45.       19.25      1.9992E+00  3.216E-01           D801100200486 
 34.         45.       19.75      2.0418E+00  3.283E-01           D801100200487 
 34.         45.       20.25      1.5313E+00  2.483E-01           D801100200488 
 34.         45.       20.75      1.7546E+00  2.833E-01           D801100200489 
 34.         45.       21.25      1.5420E+00  2.500E-01           D801100200490 
 34.         45.       21.75      1.4994E+00  2.433E-01           D801100200491 
 34.         45.       22.25      1.4569E+00  2.366E-01           D801100200492 
 34.         45.       22.75      1.1591E+00  1.899E-01           D801100200493 
 34.         60.        4.25      1.0426E+01  1.637E+00           D801100200494 
 34.         60.        4.75      1.2869E+01  2.020E+00           D801100200495 
 34.         60.        5.25      1.4237E+01  2.234E+00           D801100200496 
 34.         60.        5.75      1.5262E+01  2.395E+00           D801100200497 
 34.         60.        6.25      1.5144E+01  2.376E+00           D801100200498 
 34.         60.        6.75      1.5110E+01  2.371E+00           D801100200499 
 34.         60.        7.25      1.4082E+01  2.210E+00           D801100200500 
 34.         60.        7.75      1.3033E+01  2.046E+00           D801100200501 
 34.         60.        8.25      1.2202E+01  1.915E+00           D801100200502 
 34.         60.        8.75      1.0703E+01  1.681E+00           D801100200503 
 34.         60.        9.25      9.6455E+00  1.515E+00           D801100200504 
 34.         60.        9.75      8.7011E+00  1.367E+00           D801100200505 
 34.         60.       10.25      7.9246E+00  1.245E+00           D801100200506 
 34.         60.       10.75      7.1103E+00  1.118E+00           D801100200507 
 34.         60.       11.25      6.5605E+00  1.031E+00           D801100200508 
 34.         60.       11.75      5.6706E+00  8.919E-01           D801100200509 
 34.         60.       12.25      5.4020E+00  8.498E-01           D801100200510 
 34.         60.       12.75      4.7892E+00  7.538E-01           D801100200511 
 34.         60.       13.25      4.4282E+00  6.972E-01           D801100200512 
 34.         60.       13.75      3.9245E+00  6.283E-01           D801100200513 
 34.         60.       14.25      3.7356E+00  5.887E-01           D801100200514 
 34.         60.       14.75      3.3327E+00  5.256E-01           D801100200515 
 34.         60.       15.25      3.1228E+00  4.927E-01           D801100200516 
 34.         60.       15.75      2.7996E+00  4.420E-01           D801100200517 
 34.         60.       16.25      2.5142E+00  3.973E-01           D801100200518 
 34.         60.       16.75      2.3883E+00  3.776E-01           D801100200519 
 34.         60.       17.25      2.0987E+00  3.322E-01           D801100200520 
 34.         60.       17.75      1.7629E+00  2.796E-01           D801100200521 
 34.         60.       18.25      1.6118E+00  2.559E-01           D801100200522 
 34.         60.       18.75      1.6454E+00  2.612E-01           D801100200523 
 34.         60.       19.25      1.2676E+00  2.019E-01           D801100200524 
 34.         60.       19.75      1.2970E+00  2.066E-01           D801100200525 
 34.         60.       20.25      1.2508E+00  1.993E-01           D801100200526 
 34.         60.       20.75      1.1878E+00  1.895E-01           D801100200527 
 34.         60.       21.25      1.0409E+00  1.664E-01           D801100200528 
 34.         60.       21.75      1.0745E+00  1.717E-01           D801100200529 
 34.         60.       22.25      8.0589E-01  1.296E-01           D801100200530 
 34.         60.       22.75      7.9750E-01  1.283E-01           D801100200531 
 34.         75.        4.25      9.5222E+00  1.496E+00           D801100200532 
 34.         75.        4.75      1.1323E+01  1.778E+00           D801100200533 
 34.         75.        5.25      1.2348E+01  1.939E+00           D801100200534 
 34.         75.        5.75      1.3059E+01  2.051E+00           D801100200535 
 34.         75.        6.25      1.2895E+01  2.025E+00           D801100200536 
 34.         75.        6.75      1.2194E+01  1.915E+00           D801100200537 
 34.         75.        7.25      1.1503E+01  1.807E+00           D801100200538 
 34.         75.        7.75      9.8356E+00  1.545E+00           D801100200539 
 34.         75.        8.25      9.1186E+00  1.433E+00           D801100200540 
 34.         75.        8.75      7.7484E+00  1.218E+00           D801100200541 
 34.         75.        9.25      6.8297E+00  1.074E+00           D801100200542 
 34.         75.        9.75      7.4563E+00  1.173E+00           D801100200543 
 34.         75.       10.25      5.4542E+00  8.589E-01           D801100200544 
 34.         75.       10.75      4.5938E+00  7.241E-01           D801100200545 
 34.         75.       11.25      3.9990E+00  6.309E-01           D801100200546 
 34.         75.       11.75      3.7122E+00  5.859E-01           D801100200547 
 34.         75.       12.25      3.1280E+00  4.944E-01           D801100200548 
 34.         75.       12.75      2.9793E+00  4.711E-01           D801100200549 
 34.         75.       13.25      2.6554E+00  4.203E-01           D801100200550 
 34.         75.       13.75      2.2146E+00  3.512E-01           D801100200551 
 34.         75.       14.25      2.2411E+00  3.554E-01           D801100200552 
 34.         75.       14.75      1.9969E+00  3.171E-01           D801100200553 
 34.         75.       15.25      1.8163E+00  2.888E-01           D801100200554 
 34.         75.       15.75      1.5720E+00  2.505E-01           D801100200555 
 34.         75.       16.25      1.3224E+00  2.114E-01           D801100200556 
 34.         75.       16.75      9.6125E-01  1.548E-01           D801100200557 
 34.         75.       17.25      9.8781E-01  1.590E-01           D801100200558 
 34.         75.       17.75      8.9221E-01  1.440E-01           D801100200559 
 34.         75.       18.25      8.8690E-01  1.431E-01           D801100200560 
 34.         75.       18.75      7.3820E-01  1.198E-01           D801100200561 
 34.         75.       19.25      5.8419E-01  9.568E-02           D801100200562 
 34.         75.       19.75      4.5142E-01  7.485E-02           D801100200563 
 34.         75.       20.25      5.4170E-01  8.902E-02           D801100200564 
