 0.736       105.       2.241E-02   1.14E-03                      2275600300117 
 0.736        90.       1.979E-02   1.00E-03                      2275600300118 
 0.780       180.       4.024E-02   2.04E-03                      2275600300119 
 0.780       165.       3.730E-02   2.10E-03                      2275600300120 
 0.780       150.       3.447E-02   1.67E-03                      2275600300121 
 0.780       135.       2.764E-02   1.49E-03                      2275600300122 
 0.780       120.       2.357E-02   1.22E-03                      2275600300123 
 0.780       105.       2.107E-02   1.07E-03                      2275600300124 
 0.780        90.       1.844E-02   0.95E-03                      2275600300125 
 0.828       180.       3.851E-02   1.92E-03                      2275600300126 
 0.828       165.       3.928E-02   2.07E-03                      2275600300127 
 0.828       150.       3.646E-02   1.65E-03                      2275600300128 
 0.828       135.       2.534E-02   1.37E-03                      2275600300129 
 0.828       120.       2.259E-02   1.15E-03                      2275600300130 
 0.828       105.       1.951E-02   0.99E-03                      2275600300131 
 0.828        90.       1.723E-02   0.89E-03                      2275600300132 
 0.880       180.       4.471E-02   2.04E-03                      2275600300133 
 0.880       165.       4.297E-02   2.14E-03                      2275600300134 
 0.880       150.       3.470E-02   1.58E-03                      2275600300135 
 0.880       135.       2.627E-02   1.37E-03                      2275600300136 
 0.880       120.       2.356E-02   1.15E-03                      2275600300137 
 0.880       105.       1.908E-02   0.96E-03                      2275600300138 
 0.880        90.       1.684E-02   0.86E-03                      2275600300139 
 0.938       180.       4.365E-02   1.92E-03                      2275600300140 
 0.938       165.       4.107E-02   1.99E-03                      2275600300141 
 0.938       150.       3.338E-02   1.47E-03                      2275600300142 
 0.938       135.       2.622E-02   1.30E-03                      2275600300143 
 0.938       120.       2.311E-02   1.08E-03                      2275600300144 
 0.938       105.       1.749E-02   0.87E-03                      2275600300145 
 0.938        90.       1.796E-02   0.84E-03                      2275600300146 
 1.002       180.       4.015E-02   1.73E-03                      2275600300147 
 1.002       165.       4.008E-02   1.88E-03                      2275600300148 
 1.002       150.       3.512E-02   1.45E-03                      2275600300149 
 1.002       135.       2.633E-02   1.24E-03                      2275600300150 
 1.002       120.       2.220E-02   1.01E-03                      2275600300151 
 1.002       105.       1.780E-02   0.84E-03                      2275600300152 
 1.002        90.       1.565E-02   0.75E-03                      2275600300153 
 1.073       180.       4.336E-02   1.79E-03                      2275600300154 
 1.073       165.       4.205E-02   1.88E-03                      2275600300155 
 1.073       150.       3.496E-02   1.41E-03                      2275600300156 
 1.073       135.       2.550E-02   1.19E-03                      2275600300157 
 1.073       120.       2.051E-02   0.94E-03                      2275600300158 
 1.073       105.       1.766E-02   0.82E-03                      2275600300159 
 1.073        90.       1.559E-02   0.72E-03                      2275600300160 
 1.151       180.       4.616E-02   1.85E-03                      2275600300161 
 1.151       165.       4.307E-02   1.89E-03                      2275600300162 
 1.151       150.       3.670E-02   1.44E-03                      2275600300163 
 1.151       135.       2.544E-02   1.18E-03                      2275600300164 
 1.151       120.       2.166E-02   0.96E-03                      2275600300165 
 1.151       105.       1.727E-02   0.80E-03                      2275600300166 
 1.151        90.       1.530E-02   0.70E-03                      2275600300167 
 1.238       180.       4.066E-02   1.64E-03                      2275600300168 
 1.238       165.       3.995E-02   1.74E-03                      2275600300169 
 1.238       150.       3.159E-02   1.27E-03                      2275600300170 
 1.238       135.       2.476E-02   1.11E-03                      2275600300171 
 1.238       120.       1.977E-02   0.87E-03                      2275600300172 
 1.238       105.       1.522E-02   0.72E-03                      2275600300173 
 1.238        90.       1.471E-02   0.66E-03                      2275600300174 
 1.336       180.       4.013E-02   1.60E-03                      2275600300175 
 1.336       165.       4.020E-02   1.71E-03                      2275600300176 
 1.336       150.       3.364E-02   1.29E-03                      2275600300177 
 1.336       135.       2.505E-02   1.10E-03                      2275600300178 
 1.336       120.       1.876E-02   0.83E-03                      2275600300179 
 1.336       105.       1.569E-02   0.71E-03                      2275600300180 
 1.336        90.       1.277E-02   0.60E-03                      2275600300181 
 1.446       180.       3.873E-02   1.48E-03                      2275600300182 
 1.446       165.       3.770E-02   1.56E-03                      2275600300183 
 1.446       150.       3.098E-02   1.16E-03                      2275600300184 
 1.446       135.       2.162E-02   0.95E-03                      2275600300185 
 1.446       120.       1.666E-02   0.73E-03                      2275600300186 
 1.446       105.       1.257E-02   0.60E-03                      2275600300187 
 1.446        90.       1.186E-02   0.54E-03                      2275600300188 
 1.569       180.       3.949E-02   1.47E-03                      2275600300189 
 1.569       165.       3.678E-02   1.51E-03                      2275600300190 
 1.569       150.       3.148E-02   1.13E-03                      2275600300191 
 1.569       135.       2.091E-02   0.91E-03                      2275600300192 
 1.569       120.       1.646E-02   0.71E-03                      2275600300193 
 1.569       105.       1.142E-02   0.55E-03                      2275600300194 
 1.569        90.       1.156E-02   0.51E-03                      2275600300195 
 1.709       180.       3.753E-02   1.38E-03                      2275600300196 
 1.709       165.       3.484E-02   1.42E-03                      2275600300197 
 1.709       150.       2.898E-02   1.05E-03                      2275600300198 
 1.709       135.       1.933E-02   0.84E-03                      2275600300199 
 1.709       120.       1.522E-02   0.66E-03                      2275600300200 
 1.709       105.       1.101E-02   0.52E-03                      2275600300201 
 1.709        90.       1.029E-03   0.46E-03                      2275600300202 
 1.869       180.       3.598E-02   1.30E-03                      2275600300203 
 1.869       165.       3.520E-02   1.37E-03                      2275600300204 
 1.869       150.       2.520E-02   0.93E-03                      2275600300205 
 1.869       135.       1.820E-02   0.78E-03                      2275600300206 
 1.869       120.       1.227E-02   0.56E-03                      2275600300207 
 1.869       105.       9.78 E-03   0.47E-03                      2275600300208 
 1.869        90.       7.98 E-03   0.39E-03                      2275600300209 
 2.052       180.       3.438E-02   1.22E-03                      2275600300210 
 2.052       165.       3.132E-02   1.24E-03                      2275600300211 
 2.052       150.       2.494E-02   0.90E-03                      2275600300212 
 2.052       135.       1.594E-02   0.71E-03                      2275600300213 
 2.052       120.       1.082E-02   0.51E-03                      2275600300214 
 2.052       105.       7.96 E-03   0.41E-03                      2275600300215 
 2.052        90.       7.46 E-03   0.36E-03                      2275600300216 
 2.265       180.       3.317E-02   1.16E-03                      2275600300217 
 2.265       165.       2.662E-02   1.10E-03                      2275600300218 
 2.265       150.       2.167E-02   0.80E-03                      2275600300219 
 2.265       135.       1.394E-02   0.63E-03                      2275600300220 
 2.265       120.       9.83 E-03   0.46E-03                      2275600300221 
 2.265       105.       6.66 E-03   0.36E-03                      2275600300222 
 2.265        90.       5.81 E-03   0.31E-03                      2275600300223 
 2.510       180.       2.740E-02   1.00E-03                      2275600300224 
 2.510       165.       2.524E-02   1.02E-03                      2275600300225 
 2.510       150.       1.891E-02   0.71E-03                      2275600300226 
 2.510       135.       1.239E-02   0.56E-03                      2275600300227 
 2.510       120.       7.73 E-03   0.41E-03                      2275600300228 
 2.510       105.       5.82 E-03   0.32E-03                      2275600300229 
 2.510        90.       5.11 E-03   0.27E-03                      2275600300230 
 2.799       180.       2.251E-02   0.86E-03                      2275600300231 
 2.799       165.       2.098E-02   0.88E-03                      2275600300232 
 2.799       150.       1.566E-02   0.62E-03                      2275600300233 
 2.799       135.       9.40 E-03   0.46E-03                      2275600300234 
 2.799       120.       5.82 E-03   0.34E-03                      2275600300235 
 2.799       105.       4.03 E-03   0.26E-03                      2275600300236 
 2.799        90.       4.03 E-03   0.23E-03                      2275600300237 
 3.140       180.       2.134E-02   0.82E-03                      2275600300238 
 3.140       165.       1.789E-02   0.79E-03                      2275600300239 
 3.140       150.       1.365E-02   0.56E-03                      2275600300240 
 3.140       135.       8.36 E-03   0.42E-03                      2275600300241 
 3.140       120.       4.72 E-03   0.30E-03                      2275600300242 
 3.140       105.       3.32 E-03   0.23E-03                      2275600300243 
 3.140        90.       2.89 E-03   0.19E-03                      2275600300244 
 3.549       180.       1.552E-02   0.64E-03                      2275600300245 
 3.549       165.       1.323E-02   0.63E-03                      2275600300246 
 3.549       150.       9.98 E-03   0.44E-03                      2275600300247 
 3.549       135.       6.08 E-03   0.33E-03                      2275600300248 
 3.549       120.       3.06 E-03   0.23E-03                      2275600300249 
 3.549       105.       2.41 E-03   0.18E-03                      2275600300250 
 3.549        90.       2.00 E-03   0.15E-03                      2275600300251 
 4.041       180.       1.122E-02   0.50E-03                      2275600300252 
 4.041       165.       1.060E-02   0.52E-03                      2275600300253 
 4.041       150.       7.43 E-03   0.35E-03                      2275600300254 
 4.041       135.       4.42 E-03   0.26E-03                      2275600300255 
 4.041       120.       2.51 E-03   0.19E-03                      2275600300256 
 4.041       105.       1.35 E-03   0.13E-03                      2275600300257 
 4.041        90.       1.26 E-03   0.11E-03                      2275600300258 
 4.645       180.       7.93 E-03   0.38E-03                      2275600300259 
 4.645       165.       6.11 E-03   0.34E-03                      2275600300260 
 4.645       150.       4.39 E-03   0.24E-03                      2275600300261 
 4.645       135.       2.47 E-03   0.18E-03                      2275600300262 
 4.645       120.       1.38 E-03   0.11E-03                      2275600300263 
 4.645       105.       1.00 E-03   0.09E-03                      2275600300264 
 4.645        90.       0.83 E-03   0.08E-03                      2275600300265 
 5.393       180.       4.38 E-03   0.24E-03                      2275600300266 
 5.393       165.       3.44 E-03   0.23E-03                      2275600300267 
 5.393       150.       2.56 E-03   0.16E-03                      2275600300268 
 5.393       135.       1.53 E-03   0.12E-03                      2275600300269 
 5.393       120.       0.84 E-03   0.08E-03                      2275600300270 
 5.393       105.       0.43 E-03   0.06E-03                      2275600300271 
 5.393        90.       0.45 E-03   0.05E-03                      2275600300272 
 6.341       180.       2.38 E-03   0.15E-03                      2275600300273 
 6.341       165.       1.73 E-03   0.14E-03                      2275600300274 
 6.341       150.       1.36 E-03   0.10E-03                      2275600300275 
 6.341       135.       0.63 E-03   0.07E-03                      2275600300276 
 6.341       120.       0.40 E-03   0.05E-03                      2275600300277 
 6.341       105.       0.23 E-03   0.04E-03                      2275600300278 
 6.341        90.       0.17 E-03   0.03E-03                      2275600300279 
 7.557       180.       0.954E-03   0.77E-04                      2275600300280 
 7.557       165.       0.753E-03   0.72E-04                      2275600300281 
 7.557       150.       0.441E-03   0.49E-04                      2275600300282 
 7.557       135.       0.225E-03   0.35E-04                      2275600300283 
 7.557       120.       0.107E-03   0.21E-04                      2275600300284 
 7.557       105.       0.108E-03   0.21E-04                      2275600300285 
 7.557        90.       0.071E-03   0.17E-04                      2275600300286 
 9.168       180.       0.234E-03   0.27E-04                      2275600300287 
 9.168       165.       0.205E-03   0.27E-04                      2275600300288 
 9.168       150.       0.105E-03   0.18E-04                      2275600300289 
 9.168       135.       0.056E-03   0.14E-04                      2275600300290 
 9.168       120.       0.041E-03   0.10E-04                      2275600300291 
 9.168       105.       0.028E-03   0.09E-04                      2275600300292 
 9.168        90.       0.023E-03   0.08E-04                      2275600300293 
 11.34       180.       0.033E-03   0.07E-04                      2275600300294 
 11.34       165.       0.033E-03   0.07E-04                      2275600300295 
 11.34       150.       0.027E-03   0.05E-04                      2275600300296 
 11.34       135.       0.010E-03   0.04E-04                      2275600300297 
 11.34       120.       0.008E-03   0.03E-04                      2275600300298 
 11.34       105.       0.008E-03   0.03E-04                      2275600300299 
 11.34        90.       0.007E-03   0.02E-04                      2275600300300 
ENDDATA            282          0                                 2275600300301 
ENDSUBENT          300          0                                 2275600399999 
SUBENT        22756004   20081130                             22072275600400001 
BIB                  5         14                                 2275600400002 
REACTION   (92-U-235(N,F),PR,NU/DA/DE,N+LF/N,MXW)                 2275600400003 
            Number of neutrons per neutron per MeV*SR differential2275600400004 
           for laboratory neutron energy and neutron angle ANG-RL 2275600400005 
           relative to direction of motion of light fission       2275600400006 
           fragments.                                             2275600400007 
CORRECTION  Corrected for overlapping of fragment peaks and       2275600400008 
            angular dispersion.                                   2275600400009 
EN-SEC     (E,N) Prompt neutron energy                            2275600400010 
             ANG-RL - angle relative to direction of motion of    2275600400011 
             light fission fragment.                              2275600400012 
ERR-ANALYS (ERR-S)    Errors are standard deviations as found from2275600400013 
            counting statistics.                                  2275600400014 
STATUS     (TABLE)  Table 3 of reference.                         2275600400015 
           (DEP,22756002)                                         2275600400016 
ENDBIB              14          0                                 2275600400017 
NOCOMMON             0          0                                 2275600400018 
DATA                 4        280                                 2275600400019 
E          ANG-RL     DATA       ERR-S                            2275600400020 
MEV        ADEG       1/SR/MEV   1/SR/MEV                         2275600400021 
 0.382        0.        3.981E-02   3.32E-03                      2275600400022 
 0.382       15.        4.672E-02   4.45E-03                      2275600400023 
 0.382       30.        4.396E-02   3.56E-03                      2275600400024 
 0.382       45.        3.006E-02   2.91E-03                      2275600400025 
 0.382       60.        2.810E-02   2.48E-03                      2275600400026 
 0.382       75.        2.148E-02   2.10E-03                      2275600400027 
 0.382       90.        2.348E-02   1.99E-03                      2275600400028 
 0.399        0.        4.279E-02   3.56E-03                      2275600400029 
 0.399       15.        4.008E-02   3.85E-03                      2275600400030 
 0.399       30.        4.427E-02   3.33E-03                      2275600400031 
 0.399       45.        2.941E-02   2.68E-03                      2275600400032 
 0.399       60.        2.730E-02   2.29E-03                      2275600400033 
 0.399       75.        1.948E-02   1.88E-03                      2275600400034 
 0.399       90.        2.060E-02   1.74E-03                      2275600400035 
 0.416        0.        4.236E-02   3.36E-03                      2275600400036 
 0.416       15.        4.238E-02   3.73E-03                      2275600400037 
 0.416       30.        4.227E-02   3.06E-03                      2275600400038 
 0.416       45.        3.325E-02   2.67E-03                      2275600400039 
 0.416       60.        2.853E-02   2.20E-03                      2275600400040 
 0.416       75.        2.011E-02   1.78E-03                      2275600400041 
 0.416       90.        1.985E-02   1.61E-03                      2275600400042 
 0.434        0.        5.390E-02   3.67E-03                      2275600400043 
 0.434       15.        4.959E-02   3.85E-03                      2275600400044 
 0.434       30.        4.234E-02   2.91E-03                      2275600400045 
 0.434       45.        3.470E-02   2.58E-03                      2275600400046 
 0.434       60.        2.468E-02   1.95E-03                      2275600400047 
 0.434       75.        1.997E-02   1.67E-03                      2275600400048 
 0.434       90.        1.883E-02   1.49E-03                      2275600400049 
 0.454        0.        4.964E-02   3.30E-03                      2275600400050 
 0.454       15.        5.003E-02   3.64E-03                      2275600400051 
 0.454       30.        4.361E-02   2.80E-03                      2275600400052 
 0.454       45.        2.885E-02   2.28E-03                      2275600400053 
 0.454       60.        2.666E-02   1.99E-03                      2275600400054 
 0.454       75.        2.266E-02   1.64E-03                      2275600400055 
 0.454       90.        1.902E-02   1.46E-03                      2275600400056 
 0.476        0.        5.199E-02   3.29E-03                      2275600400057 
 0.476       15.        4.234E-02   3.25E-03                      2275600400058 
 0.476       30.        4.521E-02   2.82E-03                      2275600400059 
 0.476       45.        2.875E-02   2.20E-03                      2275600400060 
 0.476       60.        3.097E-02   2.07E-03                      2275600400061 
 0.476       75.        2.338E-02   1.61E-03                      2275600400062 
 0.476       90.        1.991E-02   1.43E-03                      2275600400063 
 0.498        0.        5.351E-02   3.27E-03                      2275600400064 
 0.498       15.        4.544E-02   3.27E-03                      2275600400065 
 0.498       30.        4.118E-02   2.62E-03                      2275600400066 
 0.498       45.        3.191E-02   2.24E-03                      2275600400067 
 0.498       60.        2.519E-02   1.83E-03                      2275600400068 
 0.498       75.        2.150E-02   1.51E-03                      2275600400069 
 0.498       90.        1.932E-02   1.37E-03                      2275600400070 
 0.523        0.        5.490E-02   3.20E-03                      2275600400071 
 0.523       15.        5.165E-02   3.36E-03                      2275600400072 
 0.523       30.        4.490E-02   2.63E-03                      2275600400073 
 0.523       45.        3.428E-02   2.23E-03                      2275600400074 
 0.523       60.        2.773E-02   1.83E-03                      2275600400075 
 0.523       75.        2.318E-02   1.50E-03                      2275600400076 
 0.523       90.        1.834E-02   1.28E-03                      2275600400077 
 0.549        0.        5.386E-02   3.06E-03                      2275600400078 
 0.549       15.        5.145E-02   3.46E-03                      2275600400079 
 0.549       30.        4.789E-02   2.64E-03                      2275600400080 
 0.549       45.        3.158E-02   2.09E-03                      2275600400081 
 0.549       60.        2.765E-02   1.76E-03                      2275600400082 
 0.549       75.        2.336E-02   1.46E-03                      2275600400083 
 0.549       90.        1.929E-02   1.27E-03                      2275600400084 
 0.577        0.        4.870E-02   2.78E-03                      2275600400085 
 0.577       15.        5.037E-02   3.07E-03                      2275600400086 
 0.577       30.        4.755E-02   2.48E-03                      2275600400087 
 0.577       45.        3.368E-02   2.07E-03                      2275600400088 
 0.577       60.        2.409E-02   1.58E-03                      2275600400089 
 0.577       75.        2.191E-02   1.35E-03                      2275600400090 
 0.577       90.        2.084E-02   1.26E-03                      2275600400091 
 0.607        0.        5.064E-02   2.72E-03                      2275600400092 
 0.607       15.        5.307E-02   3.00E-03                      2275600400093 
 0.607       30.        4.829E-02   2.39E-03                      2275600400094 
 0.607       45.        3.427E-02   2.00E-03                      2275600400095 
 0.607       60.        2.612E-02   1.56E-03                      2275600400096 
 0.607       75.        2.096E-02   1.25E-03                      2275600400097 
 0.607       90.        1.945E-02   1.16E-03                      2275600400098 
 0.640        0.        5.092E-02   2.60E-03                      2275600400099 
 0.640       15.        5.023E-02   2.77E-03                      2275600400100 
 0.640       30.        5.019E-02   2.33E-03                      2275600400101 
 0.640       45.        3.456E-02   1.91E-03                      2275600400102 
 0.640       60.        2.456E-02   1.43E-03                      2275600400103 
 0.640       75.        2.183E-02   1.21E-03                      2275600400104 
 0.640       90.        2.041E-02   1.13E-03                      2275600400105 
 0.676        0.        4.854E-02   2.44E-03                      2275600400106 
 0.676       15.        5.354E-02   2.78E-03                      2275600400107 
 0.676       30.        5.132E-02   2.28E-03                      2275600400108 
 0.676       45.        3.693E-02   1.91E-03                      2275600400109 
 0.676       60.        2.599E-02   1.42E-03                      2275600400110 
 0.676       75.        2.023E-02   1.12E-03                      2275600400111 
 0.676       90.        2.047E-02   1.09E-03                      2275600400112 
 0.715        0.        5.440E-02   2.54E-03                      2275600400113 
 0.715       15.        5.187E-02   2.67E-03                      2275600400114 
 0.715       30.        5.629E-02   2.35E-03                      2275600400115 
 0.715       45.        3.697E-02   1.86E-03                      2275600400116 
 0.715       60.        2.508E-02   1.36E-03                      2275600400117 
 0.715       75.        2.117E-02   1.12E-03                      2275600400118 
 0.715       90.        2.000E-02   1.05E-03                      2275600400119 
 0.757        0.        5.098E-02   2.38E-03                      2275600400120 
 0.757       15.        5.300E-02   2.63E-03                      2275600400121 
 0.757       30.        5.189E-02   2.17E-03                      2275600400122 
 0.757       45.        3.603E-02   1.77E-03                      2275600400123 
 0.757       60.        2.573E-02   1.32E-03                      2275600400124 
 0.757       75.        2.134E-02   1.07E-03                      2275600400125 
 0.757       90.        2.081E-02   1.02E-03                      2275600400126 
 0.803        0.        5.335E-02   2.37E-03                      2275600400127 
 0.803       15.        5.747E-02   2.66E-03                      2275600400128 
 0.803       30.        5.357E-02   2.14E-03                      2275600400129 
 0.803       45.        3.815E-02   1.76E-03                      2275600400130 
 0.803       60.        2.430E-02   1.24E-03                      2275600400131 
 0.803       75.        2.174E-02   1.05E-03                      2275600400132 
 0.803       90.        1.766E-02   0.90E-03                      2275600400133 
 0.853        0.        6.010E-02   2.49E-03                      2275600400134 
 0.853       15.        5.822E-02   2.92E-03                      2275600400135 
 0.853       30.        5.513E-02   2.11E-03                      2275600400136 
 0.853       45.        3.410E-02   1.61E-03                      2275600400137 
 0.853       60.        2.646E-02   1.26E-03                      2275600400138 
 0.853       75.        2.150E-02   1.01E-03                      2275600400139 
 0.853       90.        1.870E-02   0.90E-03                      2275600400140 
 0.909        0.        5.955E-02   2.39E-03                      2275600400141 
 0.909       15.        5.562E-02   2.46E-03                      2275600400142 
 0.909       30.        5.446E-02   2.05E-03                      2275600400143 
 0.909       45.        3.524E-02   1.58E-03                      2275600400144 
 0.909       60.        2.707E-02   1.23E-03                      2275600400145 
 0.909       75.        1.890E-02   0.91E-03                      2275600400146 
 0.909       90.        1.688E-02   0.82E-03                      2275600400147 
 0.970        0.        5.791E-02   2.25E-03                      2275600400148 
 0.970       15.        6.139E-02   2.49E-03                      2275600400149 
 0.970       30.        5.329E-02   1.91E-03                      2275600400150 
 0.970       45.        3.612E-02   1.52E-03                      2275600400151 
 0.970       60.        2.509E-02   1.12E-03                      2275600400152 
 0.970       75.        1.895E-02   0.87E-03                      2275600400153 
 0.970       90.        1.727E-02   0.79E-03                      2275600400154 
 1.037        0.        5.831E-02   2.18E-03                      2275600400155 
 1.037       15.        5.774E-02   2.34E-03                      2275600400156 
 1.037       30.        5.305E-02   1.86E-03                      2275600400157 
 1.037       45.        3.548E-02   1.45E-03                      2275600400158 
 1.037       60.        2.536E-02   1.07E-03                      2275600400159 
 1.037       75.        1.853E-02   0.83E-03                      2275600400160 
 1.037       90.        1.616E-02   0.74E-03                      2275600400161 
 1.111        0.        6.321E-02   2.26E-03                      2275600400162 
 1.111       15.        6.113E-02   2.38E-03                      2275600400163 
 1.111       30.        5.344E-02   1.84E-03                      2275600400164 
 1.111       45.        3.690E-02   1.46E-03                      2275600400165 
 1.111       60.        2.381E-02   1.01E-03                      2275600400166 
 1.111       75.        1.792E-02   0.80E-03                      2275600400167 
 1.111       90.        1.502E-02   0.70E-03                      2275600400168 
 1.194        0.        6.419E-02   2.24E-03                      2275600400169 
 1.194       15.        5.986E-02   2.30E-03                      2275600400170 
 1.194       30.        5.377E-02   1.80E-03                      2275600400171 
 1.194       45.        3.309E-02   1.34E-03                      2275600400172 
 1.194       60.        2.188E-02   0.94E-03                      2275600400173 
 1.194       75.        1.807E-02   0.79E-03                      2275600400174 
 1.194       90.        1.569E-02   0.69E-03                      2275600400175 
 1.286        0.        6.699E-02   2.24E-03                      2275600400176 
 1.286       15.        6.628E-02   2.37E-03                      2275600400177 
 1.286       30.        5.241E-02   1.72E-03                      2275600400178 
 1.286       45.        31.12E-02   1.25E-03                      2275600400179 
 1.286       60.        2.169E-02   0.91E-03                      2275600400180 
 1.286       75.        1.627E-02   0.72E-03                      2275600400181 
 1.286       90.        1.383E-02   0.63E-03                      2275600400182 
 1.389        0.        7.281E-02   2.27E-03                      2275600400183 
 1.389       15.        6.409E-02   2.24E-03                      2275600400184 
 1.389       30.        5.380E-02   1.68E-03                      2275600400185 
 1.389       45.        3.419E-02   1.27E-03                      2275600400186 
 1.389       60.        2.162E-02   0.87E-03                      2275600400187 
 1.389       75.        1.562E-02   0.68E-03                      2275600400188 
 1.389       90.        1.195E-02   0.56E-03                      2275600400189 
 1.506        0.        7.065E-02   2.14E-03                      2275600400190 
 1.506       15.        6.679E-02   2.21E-03                      2275600400191 
 1.506       30.        5.456E-02   1.63E-03                      2275600400192 
 1.506       45.        3.145E-02   1.14E-03                      2275600400193 
 1.506       60.        2.010E-02   0.80E-03                      2275600400194 
 1.506       75.        1.485E-02   0.63E-03                      2275600400195 
 1.506       90.        1.156E-02   0.51E-03                      2275600400196 
 1.637        0.        7.911E-02   2.26E-03                      2275600400197 
 1.637       15.        6.772E-02   2.11E-03                      2275600400198 
 1.637       30.        5.454E-02   1.59E-03                      2275600400199 
 1.637       45.        3.095E-02   1.11E-03                      2275600400200 
 1.637       60.        1.783E-02   0.72E-03                      2275600400201 
 1.637       75.        1.216E-02   0.55E-03                      2275600400202 
 1.637       90.        1.032E-02   0.47E-03                      2275600400203 
 1.787        0.        7.992E-02   2.21E-03                      2275600400204 
 1.787       15.        6.897E-02   2.14E-03                      2275600400205 
 1.787       30.        4.852E-02   1.44E-03                      2275600400206 
 1.787       45.        2.906E-02   1.03E-03                      2275600400207 
 1.787       60.        1.634E-02   0.67E-03                      2275600400208 
 1.787       75.        1.095E-02   0.50E-03                      2275600400209 
 1.787       90.        9.28 E-03   0.43E-03                      2275600400210 
 1.957        0.        7.734E-02   2.10E-03                      2275600400211 
 1.957       15.        6.850E-02   2.06E-03                      2275600400212 
 1.957       30.        4.576E-02   1.34E-03                      2275600400213 
 1.957       45.        2.686E-02   0.95E-03                      2275600400214 
 1.957       60.        1.479E-02   0.61E-03                      2275600400215 
 1.957       75.        9.05 E-03   0.44E-03                      2275600400216 
 1.957       90.        7.52 E-03   0.37E-03                      2275600400217 
 2.155        0.        7.821E-02   2.07E-03                      2275600400218 
 2.155       15.        6.541E-02   1.95E-03                      2275600400219 
 2.155       30.        4.460E-02   1.28E-03                      2275600400220 
 2.155       45.        2.356E-02   0.85E-03                      2275600400221 
 2.155       60.        1.264E-02   0.54E-03                      2275600400222 
 2.155       75.        8.44 E-03   0.41E-03                      2275600400223 
 2.155       90.        7.43 E-03   0.35E-03                      2275600400224 
 2.382        0.        7.409E-02   1.95E-03                      2275600400225 
 2.382       15.        6.342E-02   1.85E-03                      2275600400226 
 2.382       30.        4.128E-02   1.18E-03                      2275600400227 
 2.382       45.        1.989E-02   0.74E-03                      2275600400228 
 2.382       60.        1.158E-02   0.49E-03                      2275600400229 
 2.382       75.        7.13 E-03   0.36E-03                      2275600400230 
 2.382       90.        6.08 E-03   0.30E-03                      2275600400231 
 2.649        0.        6.753E-02   1.79E-03                      2275600400232 
 2.649       15.        5.896E-02   1.71E-03                      2275600400233 
 2.649       30.        3.577E-02   1.04E-03                      2275600400234 
 2.649       45.        1.825E-02   0.68E-03                      2275600400235 
 2.649       60.        9.00 E-03   0.41E-03                      2275600400236 
 2.649       75.        5.66 E-03   0.31E-03                      2275600400237 
 2.649       90.        4.39 E-03   0.24E-03                      2275600400238 
 2.962        0.        6.217E-02   1.68E-03                      2275600400239 
 2.962       15.        5.114E-02   1.54E-03                      2275600400240 
 2.962       30.        3.161E-02   0.95E-03                      2275600400241 
 2.962       45.        1.559E-02   0.60E-03                      2275600400242 
 2.962       60.        7.92 E-03   0.37E-03                      2275600400243 
 2.962       75.        4.57 E-03   0.27E-03                      2275600400244 
 2.962       90.        3.26 E-03   0.20E-03                      2275600400245 
 3.355        0.        5.385E-02   1.50E-03                      2275600400246 
 3.355       15.        4.773E-02   1.45E-03                      2275600400247 
 3.355       30.        2.666E-02   0.83E-03                      2275600400248 
 3.355       45.        1.355E-02   0.53E-03                      2275600400249 
 3.355       60.        5.80 E-03   0.27E-03                      2275600400250 
 3.355       75.        3.12 E-03   0.21E-03                      2275600400251 
 3.355       90.        2.48 E-03   0.17E-03                      2275600400252 
 3.784        0.        4.155E-02   1.22E-03                      2275600400253 
 3.784       15.        3.420E-02   1.12E-03                      2275600400254 
 3.784       30.        2.014E-02   0.67E-03                      2275600400255 
 3.784       45.        9.32 E-03   0.41E-03                      2275600400256 
 3.784       60.        4.64 E-03   0.25E-03                      2275600400257 
 3.784       75.        2.25 E-03   0.17E-03                      2275600400258 
 3.784       90.        1.67 E-03   0.13E-03                      2275600400259 
 4.327        0.        2.856E-02   0.91E-03                      2275600400260 
 4.327       15.        2.419E-02   0.85E-03                      2275600400261 
 4.327       30.        1.417E-02   0.51E-03                      2275600400262 
 4.327       45.        6.18 E-03   0.30E-03                      2275600400263 
 4.327       60.        3.13 E-03   0.19E-03                      2275600400264 
 4.327       75.        1.61 E-03   0.12E-03                      2275600400265 
 4.327       90.        1.12 E-03   0.09E-03                      2275600400266 
 5.000        0.        1.906E-02   0.66E-03                      2275600400267 
 5.000       15.        1.591E-02   0.61E-03                      2275600400268 
 5.000       30.        9.33 E-03   0.37E-03                      2275600400269 
 5.000       45.        4.26 E-03   0.22E-03                      2275600400270 
 5.000       60.        1.46 E-03   0.11E-03                      2275600400271 
 5.000       75.        0.95 E-03   0.08E-03                      2275600400272 
 5.000       90.        0.60 E-03   0.06E-03                      2275600400273 
 5.838        0.        1.115E-02   0.44E-03                      2275600400274 
 5.838       15.        9.32 E-03   0.41E-03                      2275600400275 
 5.838       30.        5.22 E-03   0.24E-03                      2275600400276 
 5.838       45.        2.36 E-03   0.14E-03                      2275600400277 
 5.838       60.        0.95 E-03   0.08E-03                      2275600400278 
 5.838       75.        0.39 E-03   0.05E-03                      2275600400279 
 5.838       90.        0.30 E-03   0.04E-03                      2275600400280 
 6.912        0.        5.01 E-03   0.24E-03                      2275600400281 
