ENTRY            C2186   20160404                             C158C2186  0    1 
SUBENT        C2186001   20160404                             C158C2186  1    1 
BIB                 13         36                                 C2186  1    2 
TITLE      Estimation of double differential angle-dependent      C2186  1    3 
            neutron production cross sections from tritons on     C2186  1    4 
            197Au at energies from 5.97 to 19.14 MeV              C2186  1    5 
AUTHOR     (M.Drosg, B.Hoop)                                      C2186  1    6 
INSTITUTE  (2AUSVIE)                                              C2186  1    7 
           (1USAUSA) Walden University, Minneapolis               C2186  1    8 
REFERENCE  (J,NSE,182,563,2016)                                   C2186  1    9 
REL-REF    (N,,M.Drosg,R,IAEA-NDS-87,2005) Rev.9 (May, 2005)      C2186  1   10 
           Description of DROSG-2000v2.21                         C2186  1   11 
EXP-YEAR   (1982)                                                 C2186  1   12 
FACILITY   (VDGT,1USALAS) LANL Ion Beam Facility (IBF)            C2186  1   13 
SAMPLE     Gas target (0.49 mg/cm2) in a cell (3.0 cm length)     C2186  1   14 
            with a molybdenum entrance window (5.3 mg/cm2) and a  C2186  1   15 
            gold beam stop (0.076 cm thick)                       C2186  1   16 
           The effective gold target thickness is the depth in    C2186  1   17 
            gold at which the triton beam has lost the same       C2186  1   18 
            amount of energy as in the gas of the gas-filled cell.C2186  1   19 
DETECTOR   (SCIN) 2" x 2" liquid  scintillator (NE213).           C2186  1   20 
           Efficiency at two pulse-height biases (minimum between C2186  1   21 
            25 keV and 60 keV peak in 241Am gamma spectrum,       C2186  1   22 
            Compton edge of 137Cs) was determined by              C2186  1   23 
           1) measuring 2H(t,n)4He and 1H(t,n)3He neutron yields  C2186  1   24 
            at about 30 neutron energies between 2.2 and 36.9 MeV;C2186  1   25 
           2) comparing them with DROSG-2000v2.21                 C2186  1   26 
METHOD     (TOF) Flight path of 3.61 m, the total time resolution C2186  1   27 
            of 2.1 nsec (FWHM of prompt gamma-ray peak)           C2186  1   28 
CORRECTION Corrections for the neutron interaction in gold, in    C2186  1   29 
            the target structure and in the air of the flight     C2186  1   30 
            path were obtained by means of a Monte Carlo          C2186  1   31 
            technique.                                            C2186  1   32 
STATUS     (APRVD) Corrected and approved by Manfred Drosg        C2186  1   33 
            (2015-10-04)                                          C2186  1   34 
HISTORY    (20150920R) Data received from Manfred Drosg           C2186  1   35 
           (20151002C) On                                         C2186  1   36 
           (20151004A) Corrected by Manfred Drosg                 C2186  1   37 
           (20160404U) On. REFERENCE: NSE vol#, page#, year added.C2186  1   38 
ENDBIB              36          0                                 C2186  1   39 
COMMON               2          3                                 C2186  1   40 
EN-ERR     ANG-ERR                                                C2186  1   41 
MEV        ADEG                                                   C2186  1   42 
 0.02       0.1                                                   C2186  1   43 
ENDCOMMON            3          0                                 C2186  1   44 
ENDSUBENT           43          0                                 C2186  199999 
SUBENT        C2186002   20151004                             C153C2186  2    1 
BIB                  4         10                                 C2186  2    2 
REACTION   (79-AU-197(T,X)0-NN-1,,DA/DE,,,DERIV)                  C2186  2    3 
ANALYSIS   The neutron yield for Au was obtained by the ratio     C2186  2    4 
            between the spectrum of the empty cell and that of    C2186  2    5 
            a cell filled with hydrogen multiplied by the factor  C2186  2    6 
             [m(Au)*dE(Au)]/[m(H)*dE(H)],                         C2186  2    7 
            where m and dE are the molar mass and energy loss,    C2186  2    8 
             respectively.                                        C2186  2    9 
ERR-ANALYS (ERR-S) Counting statistics                            C2186  2   10 
           (ERR-SYS) Scale uncertainty                            C2186  2   11 
STATUS     (TABLE) Data received from Manfred Drosg               C2186  2   12 
ENDBIB              10          0                                 C2186  2   13 
NOCOMMON             0          0                                 C2186  2   14 
DATA                 6       2215                                 C2186  2   15 
EN         ANG        E          DATA       ERR-S      ERR-SYS    C2186  2   16 
 16.41        49.9     16.7500      0.1710   0.0330     24.0      C2186  2 1479 
 16.41        49.9     17.2500      0.1316   0.0294     24.0      C2186  2 1480 
 16.41        49.9     17.7500      0.0762   0.0234     24.0      C2186  2 1481 
 16.41        49.9     18.2500      0.0656   0.0221     24.0      C2186  2 1482 
 16.41        49.9     18.7500      0.0539   0.0670     24.0      C2186  2 1483 
 16.41        49.9     19.2500      0.0433   0.0133     24.0      C2186  2 1484 
 16.41        49.9     19.7500      0.0318   0.0146     24.0      C2186  2 1485 
 16.41        49.9     20.5000      0.0201   0.0117     24.0      C2186  2 1486 
 16.41        49.9     21.5000      0.0192   0.0110     24.0      C2186  2 1487 
 16.41        49.9     22.5000      0.0092   0.0095     24.0      C2186  2 1488 
 16.41        49.9     23.5000      0.0001   0.0079     24.0      C2186  2 1489 
 16.41        49.9     24.5000      0.0016   0.0083     24.0      C2186  2 1490 
 16.41        59.9      0.5750    120.5153   1.3640     24.0      C2186  2 1491 
 16.41        59.9      0.7250    127.8829   1.2420     24.0      C2186  2 1492 
 16.41        59.9      0.8750    146.5767   1.2800     24.0      C2186  2 1493 
 16.41        59.9      1.0250    153.7212   1.2930     24.0      C2186  2 1494 
 16.41        59.9      1.1750    155.8010   1.3040     24.0      C2186  2 1495 
 16.41        59.9      1.3250    147.7205   1.2700     24.0      C2186  2 1496 
 16.41        59.9      1.4750    137.0305   1.2290     24.0      C2186  2 1497 
 16.41        59.9      1.6250    126.6916   1.1870     24.0      C2186  2 1498 
 16.41        59.9      1.7750    118.2860   1.1570     24.0      C2186  2 1499 
 16.41        59.9      1.9250    109.1314   1.1210     24.0      C2186  2 1500 
 16.41        59.9      2.1000     96.4369   0.9205     24.0      C2186  2 1501 
 16.41        59.9      2.3000     85.9536   0.5471     24.0      C2186  2 1502 
 16.41        59.9      2.5000     71.5062   0.5061     24.0      C2186  2 1503 
 16.41        59.9      2.7000     61.7839   0.4796     24.0      C2186  2 1504 
 16.41        59.9      2.9000     53.5705   0.4491     24.0      C2186  2 1505 
 16.41        59.9      3.1000     46.4281   0.4254     24.0      C2186  2 1506 
 16.41        59.9      3.3000     39.7670   0.4018     24.0      C2186  2 1507 
 16.41        59.9      3.5000     33.8885   0.3766     24.0      C2186  2 1508 
 16.41        59.9      3.7000     29.7095   0.3527     24.0      C2186  2 1509 
 16.41        59.9      3.9000     25.6099   0.3335     24.0      C2186  2 1510 
 16.41        59.9      4.1250     22.4297   0.2825     24.0      C2186  2 1511 
 16.41        59.9      4.3750     18.5104   0.2582     24.0      C2186  2 1512 
 16.41        59.9      4.6250     15.9265   0.2417     24.0      C2186  2 1513 
 16.41        59.9      4.8750     13.6165   0.2273     24.0      C2186  2 1514 
 16.41        59.9      5.1250     11.2802   0.2095     24.0      C2186  2 1515 
 16.41        59.9      5.3750      9.7436   0.1973     24.0      C2186  2 1516 
 16.41        59.9      5.6250      8.5501   0.1870     24.0      C2186  2 1517 
 16.41        59.9      5.8750      7.3719   0.1756     24.0      C2186  2 1518 
 16.41        59.9      6.1250      6.7404   0.1692     24.0      C2186  2 1519 
 16.41        59.9      6.3750      6.0956   0.1598     24.0      C2186  2 1520 
 16.41        59.9      6.6250      5.4187   0.1549     24.0      C2186  2 1521 
 16.41        59.9      6.8750      5.0458   0.1511     24.0      C2186  2 1522 
 16.41        59.9      7.1250      4.5778   0.1471     24.0      C2186  2 1523 
 16.41        59.9      7.3750      4.1334   0.1422     24.0      C2186  2 1524 
 16.41        59.9      7.6250      3.6707   0.1327     24.0      C2186  2 1525 
 16.41        59.9      7.8750      3.3288   0.1223     24.0      C2186  2 1526 
 16.41        59.9      8.1500      2.9877   0.1114     24.0      C2186  2 1527 
 16.41        59.9      8.4500      2.8589   0.1116     24.0      C2186  2 1528 
 16.41        59.9      8.7500      2.5505   0.1055     24.0      C2186  2 1529 
 16.41        59.9      9.0500      2.3533   0.1047     24.0      C2186  2 1530 
 16.41        59.9      9.3500      2.1225   0.0971     24.0      C2186  2 1531 
 16.41        59.9      9.6500      1.8798   0.0941     24.0      C2186  2 1532 
 16.41        59.9      9.9500      1.7929   0.0922     24.0      C2186  2 1533 
 16.41        59.9     10.2500      1.7090   0.0927     24.0      C2186  2 1534 
 16.41        59.9     10.5500      1.4739   0.0854     24.0      C2186  2 1535 
 16.41        59.9     10.8500      1.3142   0.0788     24.0      C2186  2 1536 
 16.41        59.9     11.1500      1.2506   0.0783     24.0      C2186  2 1537 
 16.41        59.9     11.4500      1.0546   0.0711     24.0      C2186  2 1538 
 16.41        59.9     11.7500      0.9008   0.0657     24.0      C2186  2 1539 
 16.41        59.9     12.0500      0.8369   0.0614     24.0      C2186  2 1540 
 16.41        59.9     12.3500      0.7499   0.0578     24.0      C2186  2 1541 
 16.41        59.9     12.6500      0.6282   0.0532     24.0      C2186  2 1542 
 16.41        59.9     12.9500      0.5704   0.0509     24.0      C2186  2 1543 
 16.41        59.9     13.2500      0.5455   0.0510     24.0      C2186  2 1544 
 16.41        59.9     13.5500      0.4971   0.0513     24.0      C2186  2 1545 
 16.41        59.9     13.8500      0.4407   0.0873     24.0      C2186  2 1546 
 16.41        59.9     14.2500      0.3139   0.0330     24.0      C2186  2 1547 
 16.41        59.9     14.7500      0.2442   0.0284     24.0      C2186  2 1548 
 16.41        59.9     15.2500      0.2190   0.0254     24.0      C2186  2 1549 
 16.41        59.9     15.7500      0.1618   0.0221     24.0      C2186  2 1550 
 16.41        59.9     16.2500      0.1385   0.0211     24.0      C2186  2 1551 
 16.41        59.9     16.7500      0.0819   0.0175     24.0      C2186  2 1552 
 16.41        59.9     17.2500      0.0557   0.0155     24.0      C2186  2 1553 
 16.41        59.9     17.7500      0.0578   0.0155     24.0      C2186  2 1554 
 16.41        59.9     18.2500      0.0449   0.0142     24.0      C2186  2 1555 
 16.41        59.9     18.7500      0.0318   0.0566     24.0      C2186  2 1556 
 16.41        59.9     19.2500      0.0185   0.0117     24.0      C2186  2 1557 
 16.41        59.9     19.7500      0.0111   0.0113     24.0      C2186  2 1558 
 16.41        59.9     20.5000      0.0110   0.0113     24.0      C2186  2 1559 
 16.41        59.9     21.5000      0.0008   0.0094     24.0      C2186  2 1560 
 16.41        59.9     22.5000      0.0001   0.0093     24.0      C2186  2 1561 
 16.41        59.9     23.5000      0.0043   0.0103     24.0      C2186  2 1562 
 16.41        59.9     24.5000      0.0026   0.0100     24.0      C2186  2 1563 
 16.41        90.2      0.5750    107.0601   0.8257     24.0      C2186  2 1564 
 16.41        90.2      0.7250    120.0219   0.7981     24.0      C2186  2 1565 
 16.41        90.2      0.8750    139.3742   0.8284     24.0      C2186  2 1566 
 16.41        90.2      1.0250    143.2360   0.8273     24.0      C2186  2 1567 
 16.41        90.2      1.1750    141.4481   0.8210     24.0      C2186  2 1568 
 16.41        90.2      1.3250    135.4762   0.8118     24.0      C2186  2 1569 
 16.41        90.2      1.4750    124.2166   0.7716     24.0      C2186  2 1570 
 16.41        90.2      1.6250    112.4981   0.7386     24.0      C2186  2 1571 
 16.41        90.2      1.7750    106.0783   0.7252     24.0      C2186  2 1572 
 16.41        90.2      1.9250     96.0107   0.6986     24.0      C2186  2 1573 
 16.41        90.2      2.1000     85.8160   0.5780     24.0      C2186  2 1574 
 16.41        90.2      2.3000     72.9974   0.5377     24.0      C2186  2 1575 
 16.41        90.2      2.5000     63.3594   0.5063     24.0      C2186  2 1576 
 16.41        90.2      2.7000     54.1539   0.4748     24.0      C2186  2 1577 
 16.41        90.2      2.9000     44.8413   0.4390     24.0      C2186  2 1578 
 16.41        90.2      3.1000     39.1078   0.4164     24.0      C2186  2 1579 
 16.41        90.2      3.3000     33.3661   0.3918     24.0      C2186  2 1580 
 16.41        90.2      3.5000     28.2153   0.3637     24.0      C2186  2 1581 
 16.41        90.2      3.7000     23.1918   0.3236     24.0      C2186  2 1582 
 16.41        90.2      3.9000     18.0186   0.2754     24.0      C2186  2 1583 
 16.41        90.2      4.1250     14.1236   0.2148     24.0      C2186  2 1584 
 16.41        90.2      4.3750     12.2267   0.2038     24.0      C2186  2 1585 
 16.41        90.2      4.6250     10.1211   0.1883     24.0      C2186  2 1586 
 16.41        90.2      4.8750      8.8023   0.1778     24.0      C2186  2 1587 
 16.41        90.2      5.1250      7.1067   0.1617     24.0      C2186  2 1588 
 16.41        90.2      5.3750      6.1234   0.1516     24.0      C2186  2 1589 
 16.41        90.2      5.6250      5.1838   0.1406     24.0      C2186  2 1590 
 16.41        90.2      5.8750      4.3342   0.1301     24.0      C2186  2 1591 
 16.41        90.2      6.1250      3.7992   0.1232     24.0      C2186  2 1592 
 16.41        90.2      6.3750      3.2827   0.1153     24.0      C2186  2 1593 
 16.41        90.2      6.6250      3.0169   0.1123     24.0      C2186  2 1594 
 16.41        90.2      6.8750      2.6765   0.1083     24.0      C2186  2 1595 
 16.41        90.2      7.1250      2.6202   0.1095     24.0      C2186  2 1596 
 16.41        90.2      7.3750      2.3199   0.1048     24.0      C2186  2 1597 
 16.41        90.2      7.6250      1.9415   0.0960     24.0      C2186  2 1598 
 16.41        90.2      7.8750      1.6978   0.0880     24.0      C2186  2 1599 
 16.41        90.2      8.1500      1.4763   0.0764     24.0      C2186  2 1600 
 16.41        90.2      8.4500      1.4183   0.0773     24.0      C2186  2 1601 
 16.41        90.2      8.7500      1.3368   0.0764     24.0      C2186  2 1602 
 16.41        90.2      9.0500      1.1030   0.0692     24.0      C2186  2 1603 
 16.41        90.2      9.3500      0.9381   0.0634     24.0      C2186  2 1604 
 16.41        90.2      9.6500      0.8646   0.0614     24.0      C2186  2 1605 
 16.41        90.2      9.9500      0.8579   0.0623     24.0      C2186  2 1606 
 16.41        90.2     10.2500      0.7342   0.0584     24.0      C2186  2 1607 
 16.41        90.2     10.5500      0.6615   0.0553     24.0      C2186  2 1608 
 16.41        90.2     10.8500      0.5469   0.0498     24.0      C2186  2 1609 
 16.41        90.2     11.1500      0.4984   0.0474     24.0      C2186  2 1610 
 16.41        90.2     11.4500      0.4421   0.0449     24.0      C2186  2 1611 
 16.41        90.2     11.7500      0.3821   0.0418     24.0      C2186  2 1612 
 16.41        90.2     12.0500      0.3100   0.0375     24.0      C2186  2 1613 
 16.41        90.2     12.3500      0.3346   0.0384     24.0      C2186  2 1614 
 16.41        90.2     12.6500      0.2400   0.0328     24.0      C2186  2 1615 
 16.41        90.2     12.9500      0.1887   0.0303     24.0      C2186  2 1616 
 16.41        90.2     13.2500      0.1781   0.0296     24.0      C2186  2 1617 
 16.41        90.2     13.5500      0.1535   0.0277     24.0      C2186  2 1618 
 16.41        90.2     13.8500      0.1351   0.0700     24.0      C2186  2 1619 
 16.41        90.2     14.2500      0.1167   0.0190     24.0      C2186  2 1620 
 16.41        90.2     14.7500      0.0705   0.0151     24.0      C2186  2 1621 
 16.41        90.2     15.2500      0.0498   0.0129     24.0      C2186  2 1622 
 16.41        90.2     15.7500      0.0470   0.0126     24.0      C2186  2 1623 
 16.41        90.2     16.2500      0.0393   0.0119     24.0      C2186  2 1624 
 16.41        90.2     16.7500      0.0242   0.0101     24.0      C2186  2 1625 
 16.41        90.2     17.2500      0.0196   0.0095     24.0      C2186  2 1626 
 16.41        90.2     17.7500      0.0151   0.0088     24.0      C2186  2 1627 
 16.41        90.2     18.2500      0.0140   0.0087     24.0      C2186  2 1628 
 16.41        90.2     18.7500      0.0073   0.0498     24.0      C2186  2 1629 
 16.41        90.2     19.2500      0.0004   0.0061     24.0      C2186  2 1630 
 16.41        90.2     19.7500      0.0065   0.0076     24.0      C2186  2 1631 
 16.41        90.2     20.5000      0.0054   0.0052     24.0      C2186  2 1632 
 16.41        90.2     21.5000      0.0001   0.0044     24.0      C2186  2 1633 
 16.41        90.2     22.5000      0.0013   0.0047     24.0      C2186  2 1634 
 16.41        90.2     23.5000      0.0017   0.0048     24.0      C2186  2 1635 
 16.41        90.2     24.5000      0.0016   0.0048     24.0      C2186  2 1636 
 16.41       120.2      0.5750    117.9999   0.8395     24.0      C2186  2 1637 
 16.41       120.2      0.7250    122.4557   0.7565     24.0      C2186  2 1638 
 16.41       120.2      0.8750    141.9626   0.7919     24.0      C2186  2 1639 
 16.41       120.2      1.0250    146.7023   0.7890     24.0      C2186  2 1640 
 16.41       120.2      1.1750    144.0646   0.7793     24.0      C2186  2 1641 
 16.41       120.2      1.3250    134.9741   0.7582     24.0      C2186  2 1642 
 16.41       120.2      1.4750    124.8746   0.7284     24.0      C2186  2 1643 
 16.41       120.2      1.6250    116.1842   0.7133     24.0      C2186  2 1644 
 16.41       120.2      1.7750    107.2607   0.6929     24.0      C2186  2 1645 
 16.41       120.2      1.9250     97.5956   0.6640     24.0      C2186  2 1646 
 16.41       120.2      2.1000     85.2824   0.5415     24.0      C2186  2 1647 
 16.41       120.2      2.3000     74.2194   0.5115     24.0      C2186  2 1648 
 16.41       120.2      2.5000     62.2710   0.4744     24.0      C2186  2 1649 
 16.41       120.2      2.7000     52.2739   0.4402     24.0      C2186  2 1650 
 16.41       120.2      2.9000     43.6022   0.4075     24.0      C2186  2 1651 
 16.41       120.2      3.1000     37.0835   0.3799     24.0      C2186  2 1652 
 16.41       120.2      3.3000     30.1702   0.3443     24.0      C2186  2 1653 
 16.41       120.2      3.5000     25.4328   0.3179     24.0      C2186  2 1654 
 16.41       120.2      3.7000     20.9626   0.2930     24.0      C2186  2 1655 
 16.41       120.2      3.9000     18.5035   0.2807     24.0      C2186  2 1656 
 16.41       120.2      4.1250     15.5535   0.2341     24.0      C2186  2 1657 
 16.41       120.2      4.3750     12.5885   0.2134     24.0      C2186  2 1658 
 16.41       120.2      4.6250     10.6608   0.1989     24.0      C2186  2 1659 
 16.41       120.2      4.8750      8.5499   0.1802     24.0      C2186  2 1660 
 16.41       120.2      5.1250      6.8975   0.1635     24.0      C2186  2 1661 
 16.41       120.2      5.3750      5.5065   0.1474     24.0      C2186  2 1662 
 16.41       120.2      5.6250      4.6663   0.1365     24.0      C2186  2 1663 
 16.41       120.2      5.8750      3.8568   0.1252     24.0      C2186  2 1664 
 16.41       120.2      6.1250      3.2195   0.1153     24.0      C2186  2 1665 
 16.41       120.2      6.3750      2.6789   0.1057     24.0      C2186  2 1666 
 16.41       120.2      6.6250      2.2868   0.0986     24.0      C2186  2 1667 
 16.41       120.2      6.8750      2.0539   0.0951     24.0      C2186  2 1668 
 16.41       120.2      7.1250      1.7303   0.0888     24.0      C2186  2 1669 
 16.41       120.2      7.3750      1.4723   0.0828     24.0      C2186  2 1670 
 16.41       120.2      7.6250      1.2759   0.0767     24.0      C2186  2 1671 
 16.41       120.2      7.8750      1.0016   0.0676     24.0      C2186  2 1672 
 16.41       120.2      8.1500      0.9659   0.0619     24.0      C2186  2 1673 
 16.41       120.2      8.4500      0.8381   0.0597     24.0      C2186  2 1674 
 16.41       120.2      8.7500      0.7761   0.0585     24.0      C2186  2 1675 
 16.41       120.2      9.0500      0.6853   0.0550     24.0      C2186  2 1676 
 16.41       120.2      9.3500      0.6451   0.0530     24.0      C2186  2 1677 
 16.41       120.2      9.6500      0.5518   0.0495     24.0      C2186  2 1678 
 16.41       120.2      9.9500      0.4607   0.0463     24.0      C2186  2 1679 
 16.41       120.2     10.2500      0.4218   0.0450     24.0      C2186  2 1680 
 16.41       120.2     10.5500      0.3858   0.0430     24.0      C2186  2 1681 
 16.41       120.2     10.8500      0.3453   0.0402     24.0      C2186  2 1682 
 16.41       120.2     11.1500      0.2605   0.0351     24.0      C2186  2 1683 
 16.41       120.2     11.4500      0.2745   0.0360     24.0      C2186  2 1684 
 16.41       120.2     11.7500      0.1754   0.0292     24.0      C2186  2 1685 
 16.41       120.2     12.0500      0.1384   0.0260     24.0      C2186  2 1686 
 16.41       120.2     12.3500      0.1338   0.0253     24.0      C2186  2 1687 
 16.41       120.2     12.6500      0.1361   0.0256     24.0      C2186  2 1688 
 16.41       120.2     12.9500      0.1074   0.0233     24.0      C2186  2 1689 
 16.41       120.2     13.2500      0.0946   0.0201     24.0      C2186  2 1690 
 16.41       120.2     13.5500      0.0818   0.0191     24.0      C2186  2 1691 
 16.41       120.2     13.8500      0.0691   0.0840     24.0      C2186  2 1692 
 16.41       120.2     14.2500      0.0567   0.0145     24.0      C2186  2 1693 
 16.41       120.2     14.7500      0.0461   0.0135     24.0      C2186  2 1694 
 16.41       120.2     15.2500      0.0306   0.0117     24.0      C2186  2 1695 
 16.41       120.2     15.7500      0.0349   0.0123     24.0      C2186  2 1696 
 16.41       120.2     16.2500      0.0375   0.0127     24.0      C2186  2 1697 
 16.41       120.2     16.7500      0.0296   0.0119     24.0      C2186  2 1698 
 16.41       120.2     17.2500      0.0125   0.0096     24.0      C2186  2 1699 
 16.41       120.2     17.7500      0.0116   0.0095     24.0      C2186  2 1700 
 16.41       120.2     18.2500      0.0100   0.0084     24.0      C2186  2 1701 
 16.41       120.2     18.7500      0.0094   0.0668     24.0      C2186  2 1702 
 16.41       120.2     19.2500      0.0078   0.0090     24.0      C2186  2 1703 
 16.41       120.2     19.7500      0.0098   0.0100     24.0      C2186  2 1704 
 16.41       120.2     20.5000      0.0091   0.0065     24.0      C2186  2 1705 
 16.41       120.2     21.5000      0.0076   0.0069     24.0      C2186  2 1706 
 16.41       120.2     22.5000      0.0023   0.0054     24.0      C2186  2 1707 
 16.41       120.2     23.5000      0.0001   0.0055     24.0      C2186  2 1708 
 16.41       120.2     24.5000      0.0010   0.0059     24.0      C2186  2 1709 
 16.41       145.1      0.5750    120.8786   0.8513     24.0      C2186  2 1710 
 16.41       145.1      0.7250    124.1059   0.7609     24.0      C2186  2 1711 
 16.41       145.1      0.8750    139.7301   0.7792     24.0      C2186  2 1712 
 16.41       145.1      1.0250    145.2055   0.7862     24.0      C2186  2 1713 
 16.41       145.1      1.1750    142.1698   0.7757     24.0      C2186  2 1714 
 16.41       145.1      1.3250    131.1935   0.7433     24.0      C2186  2 1715 
