ENTRY            O1865   20140205                             O052O186500000001 
SUBENT        O1865001   20140205                             O052O186500100001 
BIB                 12         38                                 O186500100002 
TITLE      Comparison of nonequilibrium processes in p + Ni and   O186500100003 
           p + Au collisions at GeV energies.                     O186500100004 
AUTHOR     (A.Budzanowski, M.Fidelus, D.Filges, F.Goldenbaum,     O186500100005 
           H.Hodde, L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,    O186500100006 
           St.Kliczewski, A.Kowalczyk, E.Kozik, P.Kulessa,        O186500100007 
           H.Machner, A.Magiera, B.Piskor-Ignatowicz, K.Pysz,     O186500100008 
           Z.Rudy, R.Siudak, M.Wojciechowski) - PISA collaborationO186500100009 
INSTITUTE  (3POLIFJ,3POLUJK,2GERJUL,2GERBON)                      O186500100010 
REFERENCE  (J,PR/C,82,034605,2010)                                O186500100011 
REL-REF    (I,D0512001,A.Budzanowski+,J,PR/C,78,024603,2008)      O186500100012 
           (I,,A.Bubak+,J,NIM/B,204,507,2004)                     O186500100013 
FACILITY   (SYNCY,2GERJUL) Cooler Synchrotron COSY in the         O186500100014 
           Research Center in Julich                              O186500100015 
SAMPLE     Self-supporting Ni target of thickness 150 mu-g/cm**2. O186500100016 
DETECTOR   (TELES,SIBAR,CSICR) The PISA apparatus consists of     O186500100017 
           nine independent detection arms comprising various     O186500100018 
           kinds of detectors. Two of these arms (placed at 15.   O186500100019 
           and 120. angles in respect to the beam direction) are  O186500100020 
           equipped with the Bragg curve detectors (BCD), which   O186500100021 
           permit the Z- identification of the reaction products  O186500100022 
           and determination of their kinetic energies with low   O186500100023 
           detection energy threshold (of about 1MeV/nucleon).    O186500100024 
           The active volume of BCD's has thickness of 22 cm of   O186500100025 
           isobutane at a pressure of 206 mbar.                   O186500100026 
COMMENT    *By authors*.The absolute normalization of the cross   O186500100027 
           sections was achieved by comparing the total productionO186500100028 
           cross sections of Be-7 particles, obtained by angle andO186500100029 
           energy integration of measured differential cross      O186500100030 
           sections, with values of Be-7 total production cross   O186500100031 
           sections published in the compilation of Bubak et al.  O186500100032 
            (see REL-REF)                                         O186500100033 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O186500100034 
STATUS     (TABLE) Data were received from Dr.B.Kamys             O186500100035 
           (APRVD) Entry approved by Dr.B.Kamys                   O186500100036 
HISTORY    (20101101C) SB                                         O186500100037 
           (20140205A) Corrections made according to Dr.A.KonobeevO186500100038 
           remarks: SF9=DERIV added to REACTION code in Subents   O186500100039 
           18-30; URL deleted from STATUS - no longer valid.      O186500100040 
ENDBIB              38          0                                 O186500100041 
NOCOMMON             0          0                                 O186500100042 
ENDSUBENT           41          0                                 O186500199999 
SUBENT        O1865002   20101111                             O044O186500200001 
BIB                  1          1                                 O186500200002 
REACTION   (28-NI-0(P,X)1-H-1,,DA/DE)                             O186500200003 
ENDBIB               1          0                                 O186500200004 
NOCOMMON             0          0                                 O186500200005 
DATA                 5        621                                 O186500200006 
EN         ANG        E          DATA       DATA-ERR              O186500200007 
1.2        50.0       39.5       0.00241    0.00057               O186501300030 
1.2        50.0       42.5       0.00120    0.00040               O186501300031 
1.2        50.0       45.5       0.00200    0.00052               O186501300032 
1.2        50.0       48.5       0.00094    0.00035               O186501300033 
1.2        50.0       51.5       0.00080    0.00035               O186501300034 
1.2        50.0       54.5       0.00067    0.00030               O186501300035 
1.2        50.0       57.5       0.00060    0.00035               O186501300036 
1.2        65.0       68.5       0.00034    0.00013               O186501300037 
1.2        65.0       71.5       0.00020    0.00011               O186501300038 
1.2        80.0       29.5       0.00334    0.00056               O186501300039 
1.2        80.0       32.5       0.00162    0.00039               O186501300040 
1.2        80.0       35.5       0.00210    0.00045               O186501300041 
1.2        80.0       38.5       0.00153    0.00038               O186501300042 
1.2        80.0       41.5       0.00201    0.00044               O186501300043 
1.2        80.0       44.5       0.00095    0.00030               O186501300044 
1.2        80.0       47.5       0.00086    0.00029               O186501300045 
1.2        80.0       50.5       0.00076    0.00027               O186501300046 
1.2        80.0       53.5       0.00076    0.00027               O186501300047 
1.2        80.0       56.5       0.00057    0.00023               O186501300048 
1.2        100.0      27.5       0.00203    0.00041               O186501300049 
1.2        100.0      30.5       0.00325    0.00051               O186501300050 
1.2        100.0      33.5       0.00219    0.00042               O186501300051 
1.2        100.0      36.5       0.00154    0.00035               O186501300052 
1.2        100.0      39.5       0.00114    0.00030               O186501300053 
1.2        100.0      42.5       0.00065    0.00023               O186501300054 
1.2        100.0      45.5       0.00057    0.00021               O186501300055 
1.2        100.0      48.5       0.00081    0.00026               O186501300056 
1.2        100.0      51.5       0.00032    0.00018               O186501300057 
1.2        100.0      54.5       0.00049    0.00060               O186501300058 
1.9        15.6       73.5       0.00095    0.00032               O186501300059 
1.9        15.6       76.5       0.00074    0.00028               O186501300060 
1.9        15.6       79.5       0.00042    0.00021               O186501300061 
1.9        20.0       69.5       0.00093    0.00030               O186501300062 
1.9        20.0       72.5       0.00093    0.00030               O186501300063 
1.9        20.0       75.5       0.00065    0.00026               O186501300064 
1.9        35.0       26.5       0.0097     0.0014                O186501300065 
1.9        35.0       29.5       0.0083     0.0013                O186501300066 
1.9        35.0       32.5       0.0089     0.0013                O186501300067 
1.9        35.0       35.5       0.0059     0.0011                O186501300068 
1.9        35.0       38.5       0.0051     0.0010                O186501300069 
1.9        35.0       41.5       0.00473    0.00097               O186501300070 
1.9        35.0       44.5       0.00276    0.00074               O186501300071 
1.9        35.0       47.5       0.00178    0.00059               O186501300072 
1.9        35.0       50.5       0.00158    0.00056               O186501300073 
1.9        50.0       24.5       0.0089     0.0013                O186501300074 
1.9        50.0       27.5       0.0084     0.0012                O186501300075 
1.9        50.0       30.5       0.0060     0.0010                O186501300076 
1.9        50.0       33.5       0.0069     0.0011                O186501300077 
1.9        50.0       36.5       0.00444    0.00089               O186501300078 
1.9        50.0       39.5       0.00355    0.00079               O186501300079 
1.9        50.0       42.5       0.00249    0.00066               O186501300080 
1.9        50.0       45.5       0.00320    0.00075               O186501300081 
1.9        50.0       48.5       0.00302    0.00073               O186501300082 
1.9        50.0       51.5       0.00142    0.00050               O186501300083 
1.9        50.0       54.5       0.00160    0.00053               O186501300084 
1.9        50.0       57.5       0.00133    0.00060               O186501300085 
1.9        65.0       68.5       0.00065    0.00021               O186501300086 
1.9        65.0       71.5       0.00026    0.00013               O186501300087 
1.9        80.0       29.5       0.00457    0.00076               O186501300088 
1.9        80.0       32.5       0.00381    0.00070               O186501300089 
1.9        80.0       35.5       0.00419    0.00073               O186501300090 
1.9        80.0       38.5       0.00356    0.00067               O186501300091 
1.9        80.0       41.5       0.00216    0.00052               O186501300092 
1.9        80.0       44.5       0.00102    0.00038               O186501300093 
1.9        80.0       47.5       0.00140    0.00044               O186501300094 
1.9        80.0       50.5       0.00102    0.00036               O186501300095 
1.9        80.0       53.5       0.00089    0.00036               O186501300096 
1.9        80.0       56.5       0.00140    0.00042               O186501300097 
1.9        80.0       59.5       0.00038    0.00066               O186501300098 
1.9        100.0      27.5       0.00561    0.00078               O186501300099 
1.9        100.0      30.5       0.00389    0.00065               O186501300100 
1.9        100.0      33.5       0.00238    0.00051               O186501300101 
1.9        100.0      36.5       0.00238    0.00051               O186501300102 
1.9        100.0      39.5       0.00119    0.00036               O186501300103 
1.9        100.0      42.5       0.00140    0.00039               O186501300104 
1.9        100.0      45.5       0.00065    0.00026               O186501300105 
1.9        100.0      48.5       0.00054    0.00024               O186501300106 
1.9        100.0      51.5       0.00043    0.00022               O186501300107 
1.9        100.0      54.5       0.00054    0.00024               O186501300108 
1.9        100.0      57.5       0.00065    0.00032               O186501300109 
2.5        15.6       73.5       0.00101    0.00036               O186501300110 
2.5        15.6       76.5       0.00089    0.00034               O186501300111 
2.5        15.6       79.5       0.00101    0.00036               O186501300112 
2.5        20.0       69.5       0.00090    0.00032               O186501300113 
2.5        20.0       72.5       0.00078    0.00030               O186501300114 
2.5        20.0       75.5       0.00056    0.00025               O186501300115 
2.5        35.0       26.5       0.0123     0.0017                O186501300116 
2.5        35.0       29.5       0.0073     0.0013                O186501300117 
2.5        35.0       32.5       0.0095     0.0015                O186501300118 
2.5        35.0       35.5       0.0057     0.0012                O186501300119 
2.5        35.0       38.5       0.0050     0.0011                O186501300120 
2.5        35.0       41.5       0.00260    0.00078               O186501300121 
2.5        35.0       44.5       0.00331    0.00088               O186501300122 
2.5        35.0       47.5       0.00402    0.00097               O186501300123 
2.5        35.0       50.5       0.00284    0.00082               O186501300124 
2.5        35.0       53.5       0.0032     0.0011                O186501300125 
2.5        50.0       24.5       0.0115     0.0016                O186501300126 
2.5        50.0       27.5       0.0068     0.0012                O186501300127 
2.5        50.0       30.5       0.0094     0.0014                O186501300128 
2.5        50.0       33.5       0.0068     0.0012                O186501300129 
2.5        50.0       36.5       0.00383    0.00090               O186501300130 
2.5        50.0       39.5       0.00405    0.00093               O186501300131 
2.5        50.0       42.5       0.00447    0.00098               O186501300132 
2.5        50.0       45.5       0.00383    0.00090               O186501300133 
2.5        50.0       48.5       0.00277    0.00077               O186501300134 
2.5        50.0       51.5       0.00170    0.00060               O186501300135 
2.5        50.0       54.5       0.00192    0.00064               O186501300136 
2.5        50.0       57.5       0.00096    0.00064               O186501300137 
2.5        65.0       68.5       0.00086    0.00026               O186501300138 
2.5        65.0       71.5       0.00055    0.00021               O186501300139 
2.5        80.0       29.5       0.0068     0.0010                O186501300140 
2.5        80.0       32.5       0.00487    0.00086               O186501300141 
2.5        80.0       35.5       0.00411    0.00079               O186501300142 
2.5        80.0       38.5       0.00426    0.00081               O186501300143 
2.5        80.0       41.5       0.00228    0.00059               O186501300144 
2.5        80.0       44.5       0.00228    0.00059               O186501300145 
2.5        80.0       47.5       0.00183    0.00055               O186501300146 
2.5        80.0       50.5       0.00137    0.00046               O186501300147 
2.5        80.0       53.5       0.00152    0.00048               O186501300148 
2.5        80.0       56.5       0.00091    0.00040               O186501300149 
2.5        80.0       59.5       0.00046    0.00032               O186501300150 
2.5        100.0      27.5       0.00595    0.00088               O186501300151 
2.5        100.0      30.5       0.00492    0.00080               O186501300152 
