ENTRY            O1417   20070605                             O028O141700000001 
SUBENT        O1417001   20070605                             O028O141700100001 
BIB                 13         51                                 O141700100002 
TITLE      Light charged particle and neutron production in       O141700100003 
           proton- and alpha-particle-induced reactions on nat-Si O141700100004 
           at energies between 20 and 65 MeV                      O141700100005 
AUTHOR     (Ch.Dufauquez, Y.El Masri, V.Roberfroid, J.Cabreraa,   O141700100006 
           Th.Keutgen, J.Vanmol, P.Demetriou, R.Charity)          O141700100007 
INSTITUTE  (2BLGLVN) Fnrs and institute of nuclear physics.       O141700100008 
           (1USAWAS) Department of chemistry.                     O141700100009 
REFERENCE  (J,NP/A,773,24,2006)                                   O141700100010 
REL-REF    (R,,I.TILQUIN+,J,NIM/A,365,446,1995)  Demon counter.   O141700100011 
           (N,O1296001,P.DEMETRIOU+,J,PR/C,72,034607,2005)        O141700100012 
            Angle-integrated energy spectra                       O141700100013 
SAMPLE     A 215 mug/cm2 self-supporting foil of nat-Si of 18 mm  O141700100014 
           diameter. The target holder was set at a potential of  O141700100015 
           +18-kv to suppress secondary electron emission.        O141700100016 
DETECTOR   (TELES,SI,SI,SI) Light charged particlts emitted at    O141700100017 
           backward angles were detected and identified in seven  O141700100018 
           triple-Si E-delta-E telescopes. The Si-detectors with  O141700100019 
           thicknesses of 85, 706, and 706-mum, respectively.     O141700100020 
           (TELES,SI,SI) At forward angles, light charged         O141700100021 
           particles were detected in eight E-delta-E telescopes. O141700100022 
           (TELES,SI,CSICR) The telescopes were used for the firstO141700100023 
           experiment with the proton beams at forward angles.    O141700100024 
           The Si delta-E element was 40 mum thick and of 20 mm   O141700100025 
           active diameter.  This was followed by a 33 mm-thick   O141700100026 
           Cs(I) crystal of 15 mm diameter.                       O141700100027 
           (SCIN) Neutrons emitted in coincidence with charged    O141700100028 
           particles were detected in up to 81 Demon counters.    O141700100029 
           Each counter, consisting of an active volume of 16 cm  O141700100030 
           diameter by 20 cm depth, is filled with Ne213          O141700100031 
           liquid scintillator.  These detectors were mounted     O141700100032 
           outside the scattering chamber and were arranged in a  O141700100033 
           4-pi geometry                                          O141700100034 
FACILITY   (CYCLO,2BLGLVN)                                        O141700100035 
           The beams were chopped to produce a macro-time         O141700100036 
           structure of one beam pulse every 500 nanoseconds and  O141700100037 
           thus allow the detection of very long time-of-flight   O141700100038 
           events (especially neutrons).                          O141700100039 
METHOD     (SITA)                                                 O141700100040 
           (BCINT) Electron emission from this faraday cup was    O141700100041 
           suppressed by a guard electrode.                       O141700100042 
CORRECTION The dead time of acquisition data system was very      O141700100043 
           severely controlled and kept below 10% even though     O141700100044 
           related corrections were applied to the data.          O141700100045 
STATUS     (TABLE) From the authors.                              O141700100046 
HISTORY    (20070219C)                                            O141700100047 
           (20060626R) Data tables were received from             O141700100048 
            Th.Keutgen.                                           O141700100049 
           (20070605A) SF5 in subentry 002 is corrected according O141700100050 
             N.Otsuka remarks.                                    O141700100051 
           (20070605U) Last checking has been done.               O141700100052 
ERR-ANALYS (DATA-ERR) An analysis is not given.                   O141700100053 
ENDBIB              51          0                                 O141700100054 
NOCOMMON             0          0                                 O141700100055 
ENDSUBENT           54          0                                 O141700199999 
SUBENT        O1417002   20070605                             O028O141700200001 
BIB                  4          4                                 O141700200002 
REACTION   (14-SI-0(P,X)1-H-1,,DA/DE)                             O141700200003 
PART-DET   (P)                                                    O141700200004 
EN-SEC     (E,P)                                                  O141700200005 
ADD-RES    (COMP) Gnash prediction in laboratory frame.           O141700200006 
ENDBIB               4          0                                 O141700200007 
NOCOMMON             0          0                                 O141700200008 
DATA                 5       7053                                 O141700200009 
EN         ANG        E          DATA       DATA-ERR              O141700200010 
       48.5       145.      21.95    0.20034     0.0166           O141700203404 
       48.5       145.      22.05     0.1872    0.01604           O141700203405 
       48.5       145.      22.15    0.15893    0.01478           O141700203406 
       48.5       145.      22.25    0.18428    0.01592           O141700203407 
       48.5       145.      22.35    0.17662    0.01558           O141700203408 
       48.5       145.      22.45    0.16208    0.01493           O141700203409 
       48.5       145.      22.55    0.16404    0.01502           O141700203410 
       48.5       145.      22.65    0.15773    0.01473           O141700203411 
       48.5       145.      22.75     0.1583    0.01475           O141700203412 
       48.5       145.      22.85    0.14786    0.01426           O141700203413 
       48.5       145.      22.95    0.16216    0.01493           O141700203414 
       48.5       145.      23.05    0.16271    0.01496           O141700203415 
       48.5       145.      23.15    0.17287    0.01542           O141700203416 
       48.5       145.      23.25    0.18303    0.01586           O141700203417 
       48.5       145.      23.35    0.19043    0.01618           O141700203418 
       48.5       145.      23.45    0.24732    0.01844           O141700203419 
       48.5       145.      23.55    0.26571    0.01911           O141700203420 
       48.5       145.      23.65    0.25247    0.01863           O141700203421 
       48.5       145.      23.75     0.2516     0.0186           O141700203422 
       48.5       145.      23.85    0.19848    0.01652           O141700203423 
       48.5       145.      23.95     0.1866    0.01602           O141700203424 
       48.5       145.      24.05    0.21733    0.01729           O141700203425 
       48.5       145.      24.15    0.11882    0.01278           O141700203426 
       48.5       145.      24.25    0.13167    0.01346           O141700203427 
       48.5       145.      24.35    0.14314    0.01403           O141700203428 
       48.5       145.      24.45    0.13123    0.01343           O141700203429 
       48.5       145.      24.55    0.10006    0.01173           O141700203430 
       48.5       145.      24.65    0.13489    0.01362           O141700203431 
       48.5       145.      24.75    0.15047    0.01438           O141700203432 
       48.5       145.      24.85    0.11104    0.01236           O141700203433 
       48.5       145.      24.95    0.16647    0.01513           O141700203434 
       48.5       145.      25.05    0.17241     0.0154           O141700203435 
       48.5       145.      25.15    0.17284    0.01542           O141700203436 
       48.5       145.      25.25    0.13614    0.01368           O141700203437 
       48.5       145.      25.35     0.1668    0.01514           O141700203438 
       48.5       145.      25.45    0.18372    0.01589           O141700203439 
       48.5       145.      25.55      0.169    0.01524           O141700203440 
       48.5       145.      25.65    0.16666    0.01514           O141700203441 
       48.5       145.      25.75    0.11481    0.01256           O141700203442 
       48.5       145.      25.85    0.13996    0.01387           O141700203443 
       48.5       145.      25.95    0.15547    0.01462           O141700203444 
       48.5       145.      26.05    0.14073    0.01391           O141700203445 
       48.5       145.      26.15    0.12874     0.0133           O141700203446 
       48.5       145.      26.25    0.13599    0.01367           O141700203447 
       48.5       145.      26.35    0.13224    0.01348           O141700203448 
       48.5       145.      26.45    0.09961     0.0117           O141700203449 
       48.5       145.      26.55    0.08623    0.01089           O141700203450 
       48.5       145.      26.65    0.08797      0.011           O141700203451 
       48.5       145.      26.75    0.10482    0.01201           O141700203452 
       48.5       145.      26.85    0.10518    0.01203           O141700203453 
       48.5       145.      26.95    0.10552    0.01205           O141700203454 
       48.5       145.      27.05    0.07974    0.01047           O141700203455 
       48.5       145.      27.15    0.10621    0.01208           O141700203456 
       48.5       145.      27.25    0.10105    0.01179           O141700203457 
       48.5       145.      27.35    0.08901    0.01106           O141700203458 
       48.5       145.      27.45    0.08383    0.01074           O141700203459 
       48.5       145.      27.55    0.07179    0.00993           O141700203460 
       48.5       145.      27.65    0.08036    0.01051           O141700203461 
       48.5       145.      27.75     0.0958    0.01148           O141700203462 
       48.5       145.      27.85    0.09611     0.0115           O141700203463 
       48.5       145.      27.95    0.09368    0.01135           O141700203464 
       48.5       145.      28.05    0.08848    0.01103           O141700203465 
       48.5       145.      28.15    0.08191    0.01061           O141700203466 
       48.5       145.      28.25    0.09184    0.01124           O141700203467 
       48.5       145.      28.35    0.08251    0.01065           O141700203468 
       48.5       145.      28.45     0.0718    0.00994           O141700203469 
       48.5       145.      28.55    0.06934    0.00976           O141700203470 
       48.5       145.      28.65    0.07926    0.01044           O141700203471 
       48.5       145.      28.75    0.06304    0.00931           O141700203472 
       48.5       145.      28.85    0.08532    0.01083           O141700203473 
       48.5       145.      28.95    0.06497    0.00945           O141700203474 
       48.5       145.      29.05    0.07075    0.00986           O141700203475 
       48.5       145.      29.15    0.04627    0.00798           O141700203476 
       48.5       145.      29.25    0.06028     0.0091           O141700203477 
       48.5       145.      29.35    0.05092    0.00837           O141700203478 
       48.5       145.      29.45    0.04844    0.00816           O141700203479 
       48.5       145.      29.55    0.06519    0.00947           O141700203480 
       48.5       145.      29.65    0.08057    0.01053           O141700203481 
       48.5       145.      29.75     0.0712    0.00989           O141700203482 
       48.5       145.      29.85     0.0522    0.00847           O141700203483 
       48.5       145.      29.95    0.06207    0.00924           O141700203484 
       48.5       145.      30.05    0.06369    0.00936           O141700203485 
       48.5       145.      30.15    0.07356    0.01006           O141700203486 
       48.5       145.      30.25     0.0463    0.00798           O141700203487 
       48.5       145.      30.35    0.06853    0.00971           O141700203488 
       48.5       145.      30.45    0.04127    0.00753           O141700203489 
       48.5       145.      30.55    0.04287    0.00768           O141700203490 
       48.5       145.      30.65    0.04723    0.00806           O141700203491 
       48.5       145.      30.75    0.06533    0.00948           O141700203492 
       48.5       145.      30.85    0.06417    0.00939           O141700203493 
       48.5       145.      30.95    0.08914    0.01107           O141700203494 
       48.5       145.      31.05    0.06874    0.00972           O141700203495 
       48.5       145.      31.15     0.0552    0.00871           O141700203496 
       48.5       145.      31.25    0.06091    0.00915           O141700203497 
       48.5       145.      31.35     0.0625    0.00927           O141700203498 
       48.5       145.      31.45    0.04758    0.00809           O141700203499 
       48.5       145.      31.55    0.05879    0.00899           O141700203500 
       48.5       145.      31.65    0.05624    0.00879           O141700203501 
       48.5       145.      31.75    0.05919    0.00902           O141700203502 
       48.5       145.      31.85    0.05526    0.00872           O141700203503 
       48.5       145.      31.95    0.05271    0.00851           O141700203504 
       48.5       145.      32.05    0.04191    0.00759           O141700203505 
       48.5       145.      32.15    0.04622    0.00797           O141700203506 
       48.5       145.      32.25    0.03266     0.0067           O141700203507 
       48.5       145.      32.35    0.02735    0.00613           O141700203508 
       48.5       145.      32.45    0.04266    0.00766           O141700203509 
       48.5       145.      32.55    0.04422     0.0078           O141700203510 
       48.5       145.      32.65    0.04715    0.00805           O141700203511 
       48.5       145.      32.75     0.0432    0.00771           O141700203512 
       48.5       145.      32.85    0.02688    0.00608           O141700203513 
       48.5       145.      32.95     0.0298     0.0064           O141700203514 
       48.5       145.      33.05     0.0231    0.00564           O141700203515 
       48.5       145.      33.15     0.0054    0.00272           O141700203516 
       48.5       145.      33.25    0.00832    0.00338           O141700203517 
       48.5       145.      33.35    0.00848    0.00342           O141700203518 
       48.5       145.      33.45    0.01002    0.00371           O141700203519 
       48.5       145.      33.55    0.00331    0.00213           O141700203520 
       48.5       145.      33.65    0.00622    0.00293           O141700203521 
       48.5       145.      33.75    0.01326    0.00427           O141700203522 
       48.5       145.      33.85    0.01754    0.00491           O141700203523 
       48.5       145.      33.95    0.01495    0.00453           O141700203524 
       48.5       145.      34.05     0.0096    0.00363           O141700203525 
       48.5       145.      34.15    0.01663    0.00478           O141700203526 
       48.5       145.      34.25    0.01265    0.00417           O141700203527 
       48.5       145.      34.35    0.02105    0.00538           O141700203528 
       48.5       145.      34.45    0.01295    0.00422           O141700203529 
       48.5       145.      34.55    0.01584    0.00467           O141700203530 
       48.5       145.      34.65    0.02286    0.00561           O141700203531 
       48.5       145.      34.75    0.01338    0.00429           O141700203532 
       48.5       145.      34.85    0.01352    0.00431           O141700203533 
       48.5       145.      34.95    0.01641    0.00475           O141700203534 
       48.5       145.      35.05    0.03717    0.00715           O141700203535 
       48.5       145.      35.15    0.00981    0.00367           O141700203536 
       48.5       145.      35.25    0.01544    0.00461           O141700203537 
       48.5       145.      35.35    0.02245    0.00556           O141700203538 
       48.5       145.      35.45    0.02533     0.0059           O141700203539 
       48.5       145.      35.55    0.01721    0.00486           O141700203540 
